,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,22,2.0202020202020203,4,0.99,2007,EROA2_W.csv
1,23,2.0,4,2.0,2007,EROA2_W.csv
2,25,3.0202020202020203,4,0.99,2007,EROA2_W.csv
3,26,1.1647254575707155,4,6.01,2007,EROA2_W.csv
4,28,2.0202020202020203,4,0.99,2007,EROA2_W.csv
5,28,2.0202020202020203,4,0.99,2007,EROA2_W.csv
6,1,3.0202020202020203,5,0.99,2007,EROA2_W.csv
7,3,6.070707070707071,5,0.99,2007,EROA2_W.csv
8,6,1.4271428571428573,5,7.0,2007,EROA2_W.csv
9,6,3.3411371237458187,5,2.99,2007,EROA2_W.csv
10,30,1.0,5,2.0,2007,EROA2_W.csv
11,3,3.0202020202020203,6,0.99,2007,EROA2_W.csv
12,21,2.0100334448160533,6,2.99,2007,EROA2_W.csv
13,4,2.0202020202020203,7,0.99,2007,EROA2_W.csv
14,28,5.05050505050505,7,0.99,2007,EROA2_W.csv
15,2,3.0202020202020203,8,0.99,2007,EROA2_W.csv
16,2,2.0202020202020203,8,0.99,2007,EROA2_W.csv
17,15,2.672240802675585,8,2.99,2007,EROA2_W.csv
18,28,2.0202020202020203,8,0.99,2007,EROA2_W.csv
19,28,3.672240802675585,8,2.99,2007,EROA2_W.csv
20,28,3.0202020202020203,8,0.99,2007,EROA2_W.csv
21,31,3.0202020202020203,8,0.99,2007,EROA2_W.csv
22,18,2.0,9,2.0,2007,EROA2_W.csv
23,28,3.0202020202020203,9,0.99,2007,EROA2_W.csv
24,3,2.0202020202020203,10,0.99,2007,EROA2_W.csv
25,13,2.0,10,2.0,2007,EROA2_W.csv
26,14,2.0,10,2.0,2007,EROA2_W.csv
27,16,2.5,10,2.0,2007,EROA2_W.csv
28,17,2.672240802675585,10,2.99,2007,EROA2_W.csv
29,21,8.070707070707071,10,0.99,2007,EROA2_W.csv
30,21,2.5,10,2.0,2007,EROA2_W.csv
31,21,3.003344481605351,10,2.99,2007,EROA2_W.csv
32,23,6.070707070707071,10,0.99,2007,EROA2_W.csv
33,24,5.351170568561873,10,2.99,2007,EROA2_W.csv
34,26,1.202,11,5.0,2007,EROA2_W.csv
35,27,2.672240802675585,11,2.99,2007,EROA2_W.csv
36,8,3.0202020202020203,12,0.99,2007,EROA2_W.csv
37,8,3.0202020202020203,12,0.99,2007,EROA2_W.csv
38,8,2.0,12,2.0,2007,EROA2_W.csv
39,16,2.5,12,2.0,2007,EROA2_W.csv
40,11,1.3377926421404682,1,2.99,2008,EROA2_W.csv
41,11,4.040404040404041,1,0.99,2008,EROA2_W.csv
42,11,3.005,1,2.0,2008,EROA2_W.csv
43,11,8.070707070707071,1,0.99,2008,EROA2_W.csv
44,13,3.5,1,2.0,2008,EROA2_W.csv
45,11,1.6722408026755848,2,2.99,2008,EROA2_W.csv
46,28,2.0202020202020203,2,0.99,2008,EROA2_W.csv
47,22,1.202,3,5.0,2008,EROA2_W.csv
48,22,3.005,3,2.0,2008,EROA2_W.csv
49,12,3.5,4,2.0,2008,EROA2_W.csv
50,12,2.0100334448160533,4,2.99,2008,EROA2_W.csv
51,12,1.5025,4,4.0,2008,EROA2_W.csv
52,20,2.0,4,2.0,2008,EROA2_W.csv
53,28,2.0202020202020203,4,0.99,2008,EROA2_W.csv
54,1,1.75,5,4.0,2008,EROA2_W.csv
55,14,3.0202020202020203,5,0.99,2008,EROA2_W.csv
56,22,3.5,8,2.0,2008,EROA2_W.csv
57,30,5.49,8,2.0,2008,EROA2_W.csv
58,24,3.995,9,2.0,2008,EROA2_W.csv
59,26,2.1414285714285715,9,7.0,2008,EROA2_W.csv
60,27,5.05050505050505,9,0.99,2008,EROA2_W.csv
61,30,1.75,9,4.0,2008,EROA2_W.csv
62,4,1.7997997997998,10,9.99,2008,EROA2_W.csv
63,5,2.002227171492205,10,8.98,2008,EROA2_W.csv
64,13,1.08114687584528,10,36.97,2008,EROA2_W.csv
65,14,1.0215357842070916,10,45.97,2008,EROA2_W.csv
66,14,1.1732101616628174,10,51.96,2008,EROA2_W.csv
67,14,1.086795736349793,10,45.97,2008,EROA2_W.csv
68,17,1.069013112491373,10,28.98,2008,EROA2_W.csv
69,27,3.005,10,2.0,2008,EROA2_W.csv
70,28,1.086795736349793,10,45.97,2008,EROA2_W.csv
71,3,3.7475,11,4.0,2008,EROA2_W.csv
72,6,2.002227171492205,11,8.98,2008,EROA2_W.csv
73,6,2.6622296173044933,11,6.01,2008,EROA2_W.csv
74,11,1.0715051841258492,11,27.97,2008,EROA2_W.csv
75,12,2.329450915141431,11,6.01,2008,EROA2_W.csv
76,12,4.040404040404041,11,0.99,2008,EROA2_W.csv
77,18,2.002503128911139,11,7.99,2008,EROA2_W.csv
78,18,2.329450915141431,11,6.01,2008,EROA2_W.csv
79,21,1.031582238899312,11,31.98,2008,EROA2_W.csv
80,21,1.2502502502502502,11,19.98,2008,EROA2_W.csv
81,23,2.672240802675585,11,2.99,2008,EROA2_W.csv
82,28,1.139599555061179,11,35.96,2008,EROA2_W.csv
83,1,2.4941763727121464,12,6.01,2008,EROA2_W.csv
84,1,2.0,12,7.0,2008,EROA2_W.csv
85,5,1.8542857142857143,12,7.0,2008,EROA2_W.csv
86,5,2.2857142857142856,12,7.0,2008,EROA2_W.csv
87,6,2.002503128911139,12,7.99,2008,EROA2_W.csv
88,6,1.995008319467554,12,6.01,2008,EROA2_W.csv
89,6,3.5,12,2.0,2008,EROA2_W.csv
90,6,3.005,12,2.0,2008,EROA2_W.csv
91,6,4.040404040404041,12,0.99,2008,EROA2_W.csv
92,6,2.0202020202020203,12,0.99,2008,EROA2_W.csv
93,7,1.75,12,4.0,2008,EROA2_W.csv
94,9,1.819672131147541,12,10.98,2008,EROA2_W.csv
95,9,1.7817371937639197,12,8.98,2008,EROA2_W.csv
96,9,3.5,12,4.0,2008,EROA2_W.csv
97,10,1.1738090058733956,12,45.97,2008,EROA2_W.csv
98,10,1.1953447900804874,12,45.97,2008,EROA2_W.csv
99,10,1.2348440258975868,12,50.97,2008,EROA2_W.csv
100,16,3.005,12,2.0,2008,EROA2_W.csv
101,16,1.9975,12,4.0,2008,EROA2_W.csv
102,16,1.6016016016016017,12,9.99,2008,EROA2_W.csv
103,19,1.8542857142857143,12,7.0,2008,EROA2_W.csv
104,20,1.8542857142857143,12,7.0,2008,EROA2_W.csv
105,22,2.1414285714285715,12,7.0,2008,EROA2_W.csv
106,23,2.596,12,5.0,2008,EROA2_W.csv
107,23,2.0,12,7.0,2008,EROA2_W.csv
108,23,1.6722408026755848,12,2.99,2008,EROA2_W.csv
109,23,1.75,12,4.0,2008,EROA2_W.csv
110,23,1.8542857142857143,12,7.0,2008,EROA2_W.csv
111,23,2.1959999999999997,12,5.0,2008,EROA2_W.csv
112,23,1.7128571428571429,12,7.0,2008,EROA2_W.csv
113,26,3.995,12,2.0,2008,EROA2_W.csv
114,1,1.1336743772241993,1,44.96,2009,EROA2_W.csv
115,2,1.1156351791530943,1,42.98,2009,EROA2_W.csv
116,3,1.1794780121558814,1,27.97,2009,EROA2_W.csv
117,6,1.2344548551959114,1,46.96,2009,EROA2_W.csv
118,9,1.1700829673011226,1,40.98,2009,EROA2_W.csv
119,21,1.0629822732012513,1,47.95,2009,EROA2_W.csv
120,26,2.329450915141431,1,6.01,2009,EROA2_W.csv
121,26,1.6245306633291614,1,7.99,2009,EROA2_W.csv
122,26,1.5006257822277846,1,7.99,2009,EROA2_W.csv
123,28,2.1414285714285715,1,7.0,2009,EROA2_W.csv
124,29,1.0225153513759382,1,43.97,2009,EROA2_W.csv
125,2,1.0625390869293307,2,31.98,2009,EROA2_W.csv
126,3,2.0100334448160533,2,2.99,2009,EROA2_W.csv
127,6,1.6155624036979968,2,12.98,2009,EROA2_W.csv
128,6,1.7007007007007005,2,9.99,2009,EROA2_W.csv
129,6,1.4571948998178506,2,10.98,2009,EROA2_W.csv
130,6,1.5005005005005003,2,9.99,2009,EROA2_W.csv
131,6,1.826955074875208,2,6.01,2009,EROA2_W.csv
132,6,1.8542857142857143,2,7.0,2009,EROA2_W.csv
133,8,2.4975,2,4.0,2009,EROA2_W.csv
134,8,2.398,2,5.0,2009,EROA2_W.csv
135,8,1.5590200445434297,2,8.98,2009,EROA2_W.csv
136,9,2.1848816029143894,2,10.98,2009,EROA2_W.csv
137,9,2.6622296173044933,2,6.01,2009,EROA2_W.csv
138,10,1.6245306633291614,2,7.99,2009,EROA2_W.csv
139,10,1.8760951188986232,2,7.99,2009,EROA2_W.csv
140,10,1.5590200445434297,2,8.98,2009,EROA2_W.csv
141,10,1.6245306633291614,2,7.99,2009,EROA2_W.csv
142,10,1.4014014014014011,2,9.99,2009,EROA2_W.csv
143,10,2.0,2,7.0,2009,EROA2_W.csv
144,10,1.8542857142857143,2,7.0,2009,EROA2_W.csv
145,10,2.745,2,4.0,2009,EROA2_W.csv
146,11,1.6375227686703095,2,10.98,2009,EROA2_W.csv
147,11,1.7007007007007005,2,9.99,2009,EROA2_W.csv
148,12,2.0,2,7.0,2009,EROA2_W.csv
149,12,1.5006257822277846,2,7.99,2009,EROA2_W.csv
150,12,1.4571948998178506,2,10.98,2009,EROA2_W.csv
151,12,1.3852080123266564,2,12.98,2009,EROA2_W.csv
152,13,1.9165971643035864,2,11.99,2009,EROA2_W.csv
153,14,1.8919821826280618,2,8.98,2009,EROA2_W.csv
154,15,2.3411371237458187,2,2.99,2009,EROA2_W.csv
155,15,1.598,2,5.0,2009,EROA2_W.csv
156,15,1.995008319467554,2,6.01,2009,EROA2_W.csv
157,15,1.6245306633291614,2,7.99,2009,EROA2_W.csv
158,15,2.4975,2,4.0,2009,EROA2_W.csv
159,15,1.9975,2,4.0,2009,EROA2_W.csv
160,15,1.5006257822277846,2,7.99,2009,EROA2_W.csv
161,16,2.4975,2,4.0,2009,EROA2_W.csv
162,16,1.9975,2,4.0,2009,EROA2_W.csv
163,16,1.598,2,5.0,2009,EROA2_W.csv
164,16,1.6622296173044926,2,6.01,2009,EROA2_W.csv
165,16,1.9980000000000002,2,5.0,2009,EROA2_W.csv
166,16,2.15973377703827,2,6.01,2009,EROA2_W.csv
167,16,1.7128571428571429,2,7.0,2009,EROA2_W.csv
168,16,1.826955074875208,2,6.01,2009,EROA2_W.csv
169,16,2.398,2,5.0,2009,EROA2_W.csv
170,16,2.2857142857142856,2,7.0,2009,EROA2_W.csv
171,16,1.44543429844098,2,8.98,2009,EROA2_W.csv
172,16,1.8542857142857143,2,7.0,2009,EROA2_W.csv
173,17,2.1959999999999997,2,5.0,2009,EROA2_W.csv
174,17,2.1959999999999997,2,5.0,2009,EROA2_W.csv
175,17,1.6245306633291614,2,7.99,2009,EROA2_W.csv
176,17,1.7521902377972465,2,7.99,2009,EROA2_W.csv
177,17,1.6245306633291614,2,7.99,2009,EROA2_W.csv
178,17,1.995008319467554,2,6.01,2009,EROA2_W.csv
179,17,1.7817371937639197,2,8.98,2009,EROA2_W.csv
180,17,1.6245306633291614,2,7.99,2009,EROA2_W.csv
181,17,1.44543429844098,2,8.98,2009,EROA2_W.csv
182,18,1.6245306633291614,2,7.99,2009,EROA2_W.csv
183,18,1.5006257822277846,2,7.99,2009,EROA2_W.csv
184,18,1.5006257822277846,2,7.99,2009,EROA2_W.csv
185,18,1.6622296173044926,2,6.01,2009,EROA2_W.csv
186,18,3.005,2,2.0,2009,EROA2_W.csv
187,18,2.5,2,2.0,2009,EROA2_W.csv
188,18,1.8542857142857143,2,7.0,2009,EROA2_W.csv
189,19,4.010033444816053,2,2.99,2009,EROA2_W.csv
190,19,2.596,2,5.0,2009,EROA2_W.csv
191,19,2.745,2,4.0,2009,EROA2_W.csv
192,19,1.1647254575707155,2,6.01,2009,EROA2_W.csv
193,19,3.003344481605351,2,2.99,2009,EROA2_W.csv
194,19,1.9975,2,4.0,2009,EROA2_W.csv
195,19,3.003344481605351,2,2.99,2009,EROA2_W.csv
196,20,3.245,2,4.0,2009,EROA2_W.csv
197,20,1.4271428571428573,2,7.0,2009,EROA2_W.csv
198,20,2.0,2,7.0,2009,EROA2_W.csv
199,20,1.5685714285714287,2,7.0,2009,EROA2_W.csv
200,20,1.826955074875208,2,6.01,2009,EROA2_W.csv
201,20,1.6622296173044926,2,6.01,2009,EROA2_W.csv
202,21,1.5025,2,4.0,2009,EROA2_W.csv
203,24,1.13936714751047,2,42.98,2009,EROA2_W.csv
204,24,1.1112099644128113,2,44.96,2009,EROA2_W.csv
205,26,4.49,2,2.0,2009,EROA2_W.csv
206,26,1.4271428571428573,2,7.0,2009,EROA2_W.csv
207,27,1.8760951188986232,2,7.99,2009,EROA2_W.csv
208,28,2.002503128911139,2,7.99,2009,EROA2_W.csv
209,28,2.15973377703827,2,6.01,2009,EROA2_W.csv
210,4,3.5,3,2.0,2009,EROA2_W.csv
211,5,1.8760951188986232,3,7.99,2009,EROA2_W.csv
212,5,1.995008319467554,3,6.01,2009,EROA2_W.csv
213,8,1.1000750562922192,3,39.97,2009,EROA2_W.csv
214,9,2.8,3,5.0,2009,EROA2_W.csv
215,10,2.398,3,5.0,2009,EROA2_W.csv
216,10,3.672240802675585,3,2.99,2009,EROA2_W.csv
217,11,2.3411371237458187,3,2.99,2009,EROA2_W.csv
218,11,1.796,3,5.0,2009,EROA2_W.csv
219,11,1.5685714285714287,3,7.0,2009,EROA2_W.csv
220,11,1.3742177722152689,3,7.99,2009,EROA2_W.csv
221,12,1.796,3,5.0,2009,EROA2_W.csv
222,19,1.7521902377972465,3,7.99,2009,EROA2_W.csv
223,19,1.5006257822277846,3,7.99,2009,EROA2_W.csv
224,20,1.0837041156840934,3,35.96,2009,EROA2_W.csv
225,23,3.3411371237458187,3,2.99,2009,EROA2_W.csv
226,23,2.672240802675585,3,2.99,2009,EROA2_W.csv
227,23,3.003344481605351,3,2.99,2009,EROA2_W.csv
228,24,1.275045537340619,3,10.98,2009,EROA2_W.csv
229,24,1.5590200445434297,3,8.98,2009,EROA2_W.csv
