,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,1,5.988505747126437,6,0.87,2016,HONA2_SW.csv
1,1,3.977142857142857,6,1.75,2016,HONA2_SW.csv
2,1,4.977011494252873,6,0.87,2016,HONA2_SW.csv
3,1,3.474285714285714,6,1.75,2016,HONA2_SW.csv
4,1,6.988505747126437,6,0.87,2016,HONA2_SW.csv
5,1,6.988505747126437,6,0.87,2016,HONA2_SW.csv
6,2,5.462857142857144,6,1.75,2016,HONA2_SW.csv
7,3,3.0038461538461534,6,2.6,2016,HONA2_SW.csv
8,3,5.988505747126437,6,0.87,2016,HONA2_SW.csv
9,3,3.474285714285714,6,1.75,2016,HONA2_SW.csv
10,3,5.0076923076923086,6,2.6,2016,HONA2_SW.csv
11,4,6.684615384615384,6,2.6,2016,HONA2_SW.csv
12,4,2.810623556581986,6,4.33,2016,HONA2_SW.csv
13,4,2.7471264367816093,6,3.48,2016,HONA2_SW.csv
14,4,3.244252873563218,6,3.48,2016,HONA2_SW.csv
15,4,2.4971264367816093,6,3.48,2016,HONA2_SW.csv
16,4,3.6769230769230763,6,2.6,2016,HONA2_SW.csv
17,4,4.965714285714285,6,1.75,2016,HONA2_SW.csv
18,4,3.0038461538461534,6,2.6,2016,HONA2_SW.csv
19,4,3.474285714285714,6,1.75,2016,HONA2_SW.csv
20,4,9.988505747126435,6,0.87,2016,HONA2_SW.csv
21,4,4.977011494252873,6,0.87,2016,HONA2_SW.csv
22,4,2.9771428571428573,6,1.75,2016,HONA2_SW.csv
23,4,3.977142857142857,6,1.75,2016,HONA2_SW.csv
24,5,8.0,6,0.87,2016,HONA2_SW.csv
25,6,3.210161662817552,6,4.33,2016,HONA2_SW.csv
26,6,4.4628571428571435,6,1.75,2016,HONA2_SW.csv
27,7,5.462857142857144,6,1.75,2016,HONA2_SW.csv
28,7,4.965714285714285,6,1.75,2016,HONA2_SW.csv
29,7,4.4628571428571435,6,1.75,2016,HONA2_SW.csv
