"Sustained Wind Speed (kts)","Gust Factor","Year","Month","Day"
"1.303009765","1.9953803070693026","2017","07","29"
"1.703935783","1.8780050257328271","2017","07","29"
"2.906714189","1.3761243493210884","2017","07","29"
"2.706251122","1.404156489805605","2017","07","29"
"3.407871566","1.5845667497787386","2017","07","29"
"1.904398987","2.205420342937832","2017","07","29"
"4.911344477","2.0361022542463374","2017","07","30"
"7.818058861","1.675607769512801","2017","07","30"
"9.020837072","1.319168096599007","2017","07","30"
"6.314585951","1.2510717816342223","2017","07","30"
"1.804167414","2.1062347354866926","2017","07","30"
"2.104862113","1.7578348748586174","2017","07","30"
"1.603704347","1.5588908153031276","2017","07","30"
"0.50115765","2.79353225477053","2017","07","30"
"1.904398987","1.7853401037332102","2017","07","30"
"3.407871566","1.731285964196457","2017","07","30"
"2.405556618","1.4133942471189012","2017","07","30"
"1.002315338","1.6960729608230338","2017","07","30"
"0.902083707","2.6605069023821755","2017","07","30"
"2.004630677","1.496535079214494","2017","07","30"
"5.312270807","1.713015079729914","2017","07","31"
"7.417132531","1.2943006969171278","2017","07","31"
"5.412502243","1.7921469557901857","2017","07","31"
"1.503472813","2.2614309055683606","2017","08","01"
"1.102546775","2.9023711615318994","2017","08","01"
"1.002315338","2.1949179440771958","2017","08","01"
"1.804167414","1.4411079619465959","2017","08","01"
"3.808797897","1.6278101384385426","2017","08","01"
"2.104862113","1.710325801754787","2017","08","01"
"2.505788054","1.516489022259502","2017","08","01"
"1.002315338","2.294686993006985","2017","08","01"
"1.603704347","1.5588908153031276","2017","08","01"
"1.403241337","1.4965352563584007","2017","08","01"
"1.703935783","1.5258791152459763","2017","08","01"
"1.202778309","1.9953801220404284","2017","08","01"
"4.309955274","1.647348861560367","2017","08","01"
"4.109492401","2.0197142802795516","2017","08","01"
"3.508103392","2.0808964828822236","2017","08","02"
"4.109492401","1.5087021040582282","2017","08","02"
"1.303009765","1.7651440770284632","2017","08","02"
"0.601389164","2.327943607577206","2017","08","02"
"2.305324986","1.9520023551247796","2017","08","02"
"4.309955274","1.6009446456729053","2017","08","02"
"2.20509355","1.8139820743659607","2017","08","02"
"2.20509355","1.4058360090890474","2017","08","02"
"1.503472813","1.7293295911430626","2017","08","02"
"1.102546775","1.6325837876583513","2017","08","02"
"0.801852193","2.244802727626886","2017","08","02"
"1.503472813","1.8623549483498376","2017","08","02"
"1.503472813","1.7293295911430626","2017","08","02"
"1.303009765","2.9163250944631254","2017","08","02"
"1.603704347","1.745957749779673","2017","08","02"
"0.50115765","2.194917940492378","2017","08","02"
"2.104862113","2.042889312531419","2017","08","03"
"2.405556618","1.9953801224561325","2017","08","03"
"3.207408693","1.6212464246756968","2017","08","03"
"3.207408693","2.3695141095011056","2017","08","03"
"0.801852193","2.9930702315856856","2017","08","03"
"0.902083707","2.54965248917859","2017","08","03"
"1.503472813","1.5297915260673225","2017","08","03"
"1.002315338","2.394455954140053","2017","08","03"
"1.603704347","1.6836020872867283","2017","08","03"
"2.104862113","1.9003620936950183","2017","08","03"
"2.405556618","1.662816889059811","2017","08","03"
"3.708566265","1.294300685496852","2017","08","03"
"1.703935783","2.2888187236337885","2017","08","03"
"1.102546775","3.446565862024312","2017","08","03"
"1.403241337","1.7815894608298584","2017","08","03"
"0.801852193","1.6212464383694714","2017","08","03"
"0.801852193","1.9953801909724278","2017","08","03"
"1.904398987","1.62781010553016","2017","08","03"
"1.904398987","1.5227901825175671","2017","08","03"
"1.303009765","2.3791072018558506","2017","08","03"
"1.202778309","1.579676008274273","2017","08","03"
"3.30764013","1.3604865176188317","2017","08","03"
"3.30764013","1.6023508349440663","2017","08","03"
"1.002315338","1.795842008755133","2017","08","03"
"1.703935783","1.9366926605590276","2017","08","03"
"2.405556618","1.9122392778368602","2017","08","04"
"1.202778309","2.9099293750233404","2017","08","04"
"1.904398987","1.8903601637969154","2017","08","04"
"0.701620678","3.2781245495161984","2017","08","04"
"1.804167414","2.1062347354866926","2017","08","04"
"1.603704347","2.057735848364574","2017","08","04"
"1.603704347","2.1200914566081175","2017","08","04"
"1.303009765","1.3814171147059668","2017","08","04"
"1.904398987","1.4702801524857143","2017","08","04"
"1.804167414","1.7182440453943373","2017","08","04"
"1.904398987","1.7853401037332102","2017","08","04"
"1.503472813","1.7293295911430626","2017","08","04"
"3.107177257","2.0919308267194876","2017","08","05"
"4.410186905","2.9703956889328254","2017","08","05"
"3.708566265","1.5909113626152236","2017","08","05"
"3.30764013","1.572117785377093","2017","08","05"
"4.309955274","1.6009446456729053","2017","08","05"
"1.603704347","3.3048485114569557","2017","08","05"
"1.503472813","2.3279436134373253","2017","08","05"
"2.405556618","1.787528209822414","2017","08","05"
"2.60601949","2.1104984210996824","2017","08","06"
"3.909029528","1.6883985881213839","2017","08","06"
"1.804167414","1.4965351691026607","2017","08","06"
"2.20509355","1.7686325026890584","2017","08","06"
"2.004630677","2.0951491540005","2017","08","06"
"1.904398987","1.7328301199101614","2017","08","06"
"2.806482753","1.5677986395236543","2017","08","06"
"1.002315338","1.5963039986922756","2017","08","06"
"1.102546775","2.086079267702724","2017","08","06"
"0.902083707","1.9953802247311847","2017","08","06"
"1.303009765","1.4581625472315627","2017","08","06"
"1.703935783","1.8193173398483644","2017","08","06"
"1.002315338","3.0928389484547623","2017","08","06"
"2.305324986","1.821869060764173","2017","08","06"
"3.006945626","1.2637408681895468","2017","08","06"
"1.603704347","1.8706690760126747","2017","08","06"
"0.701620678","2.1379073736478444","2017","08","06"
"0.801852193","1.7459577615696562","2017","08","06"
