,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,12.34,1.1264181523500811,2015,2,21
1,4.53,1.3598233995584992,2015,2,21
2,11.72,1.6322525597269624,2015,2,27
3,10.17,1.3244837758112096,2015,2,27
4,9.82,1.0885947046843176,2015,2,28
5,5.13,1.3859649122807018,2015,2,28
6,13.12,1.4161585365853655,2015,3,1
7,16.0,1.101875,2015,3,2
8,11.04,1.2998188405797102,2015,3,2
9,8.24,1.1699029126213594,2015,3,2
10,10.59,1.149197355996223,2015,3,2
11,11.22,1.370766488413547,2015,3,2
12,19.81,1.1580010095911155,2015,3,2
13,10.24,1.1962890625,2015,3,2
14,6.78,1.3451327433628315,2015,3,21
15,8.24,1.0849514563106797,2015,3,24
16,6.78,1.3451327433628315,2015,3,26
17,4.26,1.4460093896713615,2015,3,26
18,7.81,1.1895006402048656,2015,4,4
19,19.03,1.210194429847609,2015,4,14
20,6.86,1.3425655976676385,2015,4,15
21,6.69,1.1449925261584455,2015,4,15
22,1.05,2.142857142857143,2015,4,25
23,2.35,1.2893617021276595,2015,4,25
24,4.78,1.3451882845188283,2015,4,25
25,3.03,2.0924092409240926,2015,4,26
26,0.78,4.782051282051282,2015,4,26
27,1.05,2.4095238095238094,2015,4,28
28,0.95,9.51578947368421,2015,4,28
29,12.77,1.2803445575567738,2015,5,3
30,3.48,1.4022988505747127,2015,5,3
31,9.99,1.6616616616616615,2015,5,3
32,24.24,1.1683168316831685,2015,5,3
33,14.25,1.4021052631578947,2015,5,4
34,12.17,1.2423993426458504,2015,5,4
35,4.26,1.9812206572769957,2015,5,13
36,5.56,1.3417266187050358,2015,5,21
37,11.57,1.7121866897147795,2015,5,30
38,9.91,1.6831483350151362,2015,5,31
39,7.74,2.041343669250646,2015,5,31
40,35.96,1.2833704115684093,2015,6,14
41,40.06,1.1607588617074387,2015,6,14
42,35.36,1.171945701357466,2015,6,15
43,8.09,1.4919653893695917,2015,6,16
44,2.1,2.0285714285714285,2015,7,2
45,3.73,2.0750670241286864,2015,7,4
46,1.83,1.5191256830601092,2015,8,8
47,2.18,1.3899082568807335,2015,8,8
48,5.91,1.6480541455160744,2015,8,21
49,2.18,2.7568807339449544,2015,8,30
50,6.51,1.0921658986175116,2015,8,30
51,1.9,1.2789473684210528,2015,9,8
52,5.21,1.4510556621880997,2015,9,25
53,15.55,1.558842443729903,2015,10,5
54,3.56,1.8061797752808988,2015,10,7
55,11.64,1.56786941580756,2015,10,16
56,13.65,1.1391941391941391,2015,10,20
57,2.1,3.1476190476190475,2015,10,21
58,8.59,2.011641443538999,2015,10,27
59,2.18,1.9174311926605505,2015,10,28
60,1.22,3.278688524590164,2015,11,3
61,0.17,21.941176470588236,2015,11,3
62,17.98,1.5317018909899889,2015,11,27
63,0.52,4.865384615384615,2016,4,1
64,0.87,2.7931034482758617,2016,4,1
65,0.25,8.0,2016,4,1
66,2.0,1.65,2016,4,1
67,1.83,1.7103825136612019,2016,4,1
68,2.18,2.7568807339449544,2016,4,2
69,2.53,3.0869565217391304,2016,4,2
70,3.38,2.133136094674556,2016,4,2
71,2.95,3.8033898305084746,2016,4,2
72,1.75,3.12,2016,4,2
73,8.44,1.3708530805687205,2016,4,2
74,8.44,1.6054502369668249,2016,4,2
75,4.96,1.8024193548387093,2016,4,2
76,4.33,1.184757505773672,2016,4,2
77,0.95,2.926315789473684,2016,4,2
78,0.87,2.413793103448276,2016,4,3
79,1.13,1.7699115044247788,2016,4,3
80,0.95,1.842105263157895,2016,4,3
81,0.95,2.2105263157894743,2016,4,3
82,0.25,12.12,2016,4,3
83,0.87,2.0114942528735638,2016,4,3
84,1.4,1.4285714285714286,2016,4,3
85,1.22,1.639344262295082,2016,4,3
86,0.17,11.764705882352938,2016,4,3
87,2.0,1.3,2016,4,4
88,4.18,1.1674641148325358,2016,4,4
89,5.31,1.3389830508474578,2016,4,4
90,6.08,1.1578947368421053,2016,4,4
91,4.68,1.5192307692307694,2016,4,4
92,5.13,1.3372319688109162,2016,4,4
93,1.3,1.4615384615384617,2016,4,5
94,1.22,1.278688524590164,2016,4,5
95,0.52,3.1730769230769234,2016,4,5
96,0.1,13.999999999999998,2016,4,5
97,2.88,1.2083333333333337,2016,4,5
98,4.53,1.172185430463576,2016,4,5
99,4.18,1.1435406698564594,2016,4,5
100,2.6,1.6076923076923075,2016,4,5
101,8.51,1.2855464159811985,2016,4,22
102,7.56,1.1825396825396826,2016,4,22
103,9.82,1.1323828920570265,2016,4,22
104,6.43,1.541213063763608,2016,4,22
105,6.96,1.4238505747126438,2016,4,22
106,6.08,1.169407894736842,2016,4,22
107,5.21,1.201535508637236,2016,4,22
108,4.18,1.2870813397129188,2016,4,22
109,4.18,1.270334928229665,2016,4,22
110,4.33,1.1270207852193994,2016,4,22
111,5.03,1.363817097415507,2016,4,22
112,6.08,1.2598684210526316,2016,4,22
113,4.43,1.1986455981941309,2016,4,22
114,5.21,1.0863723608445297,2016,4,22
115,4.88,1.139344262295082,2016,4,22
116,4.68,1.2991452991452992,2016,4,22
117,4.78,1.1255230125523012,2016,4,22
118,5.31,1.0941619585687383,2016,4,23
119,5.03,1.2445328031809144,2016,4,23
120,6.26,1.1677316293929711,2016,4,23
121,6.61,1.2874432677760967,2016,4,23
122,5.56,1.2967625899280577,2016,4,23
123,6.08,1.2154605263157894,2016,4,23
124,5.91,1.2199661590524535,2016,4,23
125,5.81,1.1669535283993115,2016,4,23
126,5.66,1.2296819787985864,2016,4,23
127,4.78,1.2154811715481169,2016,4,23
128,2.68,1.6529850746268655,2016,4,29
129,1.3,3.2769230769230764,2016,4,30
130,0.78,2.564102564102564,2016,4,30
131,1.75,1.8342857142857143,2016,4,30
132,1.22,1.5,2016,4,30
133,1.75,1.6857142857142855,2016,4,30
134,1.13,2.4601769911504427,2016,5,5
135,0.52,4.865384615384615,2016,5,5
136,2.43,1.5761316872427982,2016,5,7
137,0.7,3.1142857142857148,2016,5,7
