,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,13.33,1.1755438859714928,2014,12,9
1,13.12,1.1112804878048779,2014,12,9
2,12.09,1.2961124896608769,2014,12,9
3,13.61,1.1513592946362972,2014,12,9
4,8.11,1.3970406905055488,2014,12,9
5,4.86,1.3312757201646088,2014,12,9
6,4.92,1.0975609756097562,2014,12,9
7,13.0,1.1630769230769231,2014,12,9
8,5.77,1.1213171577123051,2014,12,9
9,6.8,1.111764705882353,2014,12,9
10,2.37,1.139240506329114,2014,12,10
11,5.02,1.0756972111553786,2014,12,10
12,5.07,1.0650887573964498,2014,12,11
13,4.65,1.1612903225806452,2014,12,11
14,4.7,1.0340425531914894,2014,12,11
15,4.88,5.198770491803279,2015,2,26
16,26.69,1.1135256650430871,2015,2,26
17,26.69,1.1914574747096291,2015,2,26
18,25.37,1.2672447772960191,2015,2,26
19,25.54,1.2795614722004698,2015,2,26
20,20.68,1.3114119922630565,2015,2,26
21,23.29,1.0781451266638042,2015,2,27
22,4.61,1.5856832971800432,2015,2,28
23,9.64,1.2987551867219915,2015,3,1
24,14.77,1.3527420446851728,2015,3,2
25,25.99,1.3670642554828782,2015,3,21
26,25.99,1.1504424778761062,2015,3,21
27,5.13,1.5224171539961011,2015,3,24
28,8.34,1.1774580335731415,2015,3,24
29,2.1,1.5714285714285712,2015,3,24
30,12.34,1.0777957860615883,2015,3,25
31,27.47,1.0884601383327266,2015,3,25
32,28.15,1.1758436944937831,2015,3,25
33,23.64,1.3269881556683587,2015,3,25
34,18.16,1.4548458149779735,2015,3,26
35,28.92,1.3699861687413553,2015,3,31
36,24.69,1.3519643580396925,2015,3,31
37,11.64,2.127147766323024,2015,3,31
38,11.22,1.370766488413547,2015,3,31
39,30.15,1.0839137645107797,2015,4,3
40,20.25,1.1674074074074074,2015,4,3
41,13.47,1.4001484780994802,2015,4,3
42,24.41,1.0749692748873412,2015,4,3
43,17.2,1.3232558139534885,2015,4,4
44,14.0,1.4214285714285713,2015,4,4
45,11.99,1.1384487072560467,2015,4,13
46,16.6,1.1361445783132529,2015,4,13
47,10.17,1.4355948869223203,2015,4,14
48,12.34,1.1896272285251217,2015,4,22
49,13.37,1.2864622288706058,2015,4,22
50,0.43,10.883720930232556,2015,4,22
51,10.94,1.3665447897623402,2015,4,23
52,20.33,1.6074766355140189,2015,4,23
53,24.16,1.0902317880794699,2015,4,23
54,23.64,1.0359560067681894,2015,4,23
55,31.9,1.2858934169279,2015,4,23
56,29.47,1.164913471326773,2015,4,23
57,23.29,1.1494203520824389,2015,4,24
58,27.72,1.1316738816738818,2015,4,24
59,25.29,1.1546065638592329,2015,4,24
60,24.84,1.2177938808373592,2015,4,24
61,27.97,1.1058276725062568,2015,4,24
62,26.77,1.0709749719835635,2015,4,24
63,18.25,1.2619178082191782,2015,4,24
64,17.98,1.2369299221357062,2015,4,24
65,7.99,2.2503128911138925,2015,4,24
66,1.05,4.647619047619047,2015,4,24
67,2.68,1.82089552238806,2015,4,25
68,20.86,1.224352828379674,2015,4,26
