# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: HHKA2
# STATION NAME: Haines Highway @ Klehini MP 36.6
# LATITUDE: 59.43865
# LONGITUDE: -136.27274
# ELEVATION [ft]: 604
# STATE: AK
Station_ID,Date_Time,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,wind_cardinal_direction_set_1d
HHKA2,2016-06-27T04:12:00Z,4.32,60.0,7.54,ENE
HHKA2,2016-06-27T04:51:00Z,4.32,75.0,9.17,ENE
HHKA2,2016-06-27T05:10:00Z,5.4,85.0,7.54,E
HHKA2,2016-06-27T05:50:00Z,1.09,45.0,3.25,NE
HHKA2,2016-06-27T06:30:00Z,5.95,80.0,7.54,E
HHKA2,2016-06-27T06:50:00Z,3.77,65.0,5.95,ENE
HHKA2,2016-06-27T07:28:00Z,4.32,90.0,5.95,E
HHKA2,2016-06-27T07:49:00Z,1.09,5.0,3.25,N
HHKA2,2016-06-27T08:28:00Z,1.09,45.0,5.4,NE
HHKA2,2016-06-27T08:48:00Z,0.0,,1.61,
HHKA2,2016-06-27T09:28:00Z,2.7,80.0,4.32,E
HHKA2,2016-06-27T10:28:00Z,0.0,,0.0,
HHKA2,2016-06-27T10:49:00Z,0.0,,0.0,
HHKA2,2016-06-27T11:28:00Z,0.0,,0.0,
HHKA2,2016-06-27T11:49:00Z,0.0,,0.0,
HHKA2,2016-06-27T12:30:00Z,0.0,,1.09,
HHKA2,2016-06-27T12:50:00Z,0.0,,0.0,
HHKA2,2016-06-27T13:10:00Z,0.0,,0.54,
HHKA2,2016-06-27T13:51:00Z,0.0,,0.0,
HHKA2,2016-06-27T14:51:00Z,0.54,125.0,1.09,SE
HHKA2,2016-06-27T15:51:00Z,1.61,85.0,2.16,E
HHKA2,2016-06-27T16:31:00Z,2.7,80.0,4.86,E
HHKA2,2016-06-27T17:12:00Z,3.77,85.0,5.4,E
HHKA2,2016-06-27T17:52:00Z,2.7,80.0,4.32,E
HHKA2,2016-06-27T18:12:00Z,2.7,90.0,4.86,E
HHKA2,2016-06-27T18:32:00Z,4.32,85.0,4.86,E
HHKA2,2016-06-27T19:12:00Z,3.77,85.0,5.4,E
HHKA2,2016-06-27T19:52:00Z,3.77,90.0,5.4,E
HHKA2,2016-06-27T20:12:00Z,1.61,90.0,4.86,E
HHKA2,2016-06-27T20:52:00Z,1.61,90.0,4.32,E
HHKA2,2016-06-27T21:11:00Z,1.09,65.0,3.25,ENE
HHKA2,2016-06-27T21:52:00Z,2.7,85.0,4.86,E
HHKA2,2016-06-27T22:52:00Z,0.54,15.0,1.61,NNE
HHKA2,2016-07-01T10:49:00Z,0.0,,0.0,
HHKA2,2016-07-01T11:08:00Z,0.0,,0.54,
HHKA2,2016-07-25T02:12:00Z,4.86,75.0,10.79,ENE
HHKA2,2016-07-25T02:51:00Z,4.86,75.0,9.72,ENE
HHKA2,2016-07-25T03:11:00Z,3.77,60.0,9.72,ENE
HHKA2,2016-07-25T03:32:00Z,7.54,80.0,11.33,E
HHKA2,2016-07-25T04:31:00Z,3.77,65.0,8.63,ENE
HHKA2,2016-07-25T05:30:00Z,5.4,95.0,9.17,E
HHKA2,2016-07-25T05:50:00Z,0.54,105.0,7.54,ESE
HHKA2,2016-07-25T06:28:00Z,1.61,45.0,4.32,NE
HHKA2,2016-07-25T06:48:00Z,1.61,85.0,4.32,E
HHKA2,2016-07-25T07:28:00Z,0.0,,1.61,
HHKA2,2016-07-25T08:28:00Z,1.09,255.0,2.7,WSW
HHKA2,2016-07-25T08:48:00Z,0.0,,2.7,
HHKA2,2016-07-25T09:48:00Z,0.54,270.0,2.7,W
HHKA2,2016-07-25T10:08:00Z,1.09,0.0,5.4,N
HHKA2,2016-07-25T10:48:00Z,1.09,100.0,2.7,E
HHKA2,2016-07-25T11:28:00Z,1.61,285.0,2.7,WNW
HHKA2,2016-07-25T11:49:00Z,1.09,130.0,2.16,SE
HHKA2,2016-07-25T12:08:00Z,0.0,,2.16,
HHKA2,2016-07-25T12:50:00Z,0.54,135.0,5.95,SE
HHKA2,2016-07-25T13:10:00Z,0.54,210.0,1.61,SSW
HHKA2,2016-07-25T13:30:00Z,5.95,85.0,7.54,E
HHKA2,2016-07-25T14:11:00Z,2.16,90.0,8.09,E
HHKA2,2016-07-25T14:52:00Z,4.86,80.0,9.72,E
HHKA2,2016-07-25T15:11:00Z,2.16,125.0,5.4,SE
HHKA2,2016-07-25T15:51:00Z,1.09,60.0,2.16,ENE
HHKA2,2016-07-25T16:31:00Z,1.09,60.0,4.32,ENE
HHKA2,2016-07-25T17:51:00Z,5.95,70.0,8.63,ENE
HHKA2,2016-07-25T18:11:00Z,7.54,70.0,10.24,ENE
HHKA2,2016-07-25T18:31:00Z,8.63,80.0,11.88,E
HHKA2,2016-07-25T19:12:00Z,8.09,70.0,11.88,ENE
HHKA2,2016-07-25T19:51:00Z,8.09,85.0,10.79,E
HHKA2,2016-07-25T20:03:00Z,8.09,80.0,10.79,E
HHKA2,2016-07-25T20:51:00Z,7.02,90.0,12.95,E
HHKA2,2016-07-25T21:12:00Z,8.63,80.0,11.88,E
HHKA2,2016-07-25T21:51:00Z,10.24,85.0,12.95,E
HHKA2,2016-07-25T22:11:00Z,8.09,75.0,12.4,ENE
HHKA2,2016-07-25T22:52:00Z,8.63,80.0,12.95,E
HHKA2,2016-07-25T23:11:00Z,9.17,85.0,12.4,E
HHKA2,2016-07-25T23:51:00Z,8.63,85.0,11.88,E
HHKA2,2016-07-26T00:03:00Z,7.54,80.0,10.79,E
HHKA2,2016-07-26T00:51:00Z,4.86,75.0,9.17,ENE
HHKA2,2016-07-26T01:12:00Z,8.09,90.0,10.24,E
HHKA2,2016-07-26T01:31:00Z,7.02,85.0,11.33,E
HHKA2,2016-07-26T02:11:00Z,7.54,75.0,10.24,ENE
HHKA2,2016-07-26T02:51:00Z,8.63,80.0,12.4,E
HHKA2,2016-07-26T03:11:00Z,7.54,65.0,10.79,ENE
HHKA2,2016-07-26T03:51:00Z,6.47,70.0,10.79,ENE
HHKA2,2016-07-26T04:11:00Z,7.54,75.0,10.24,ENE
HHKA2,2016-07-26T04:51:00Z,6.47,65.0,10.24,ENE
HHKA2,2016-07-26T05:11:00Z,4.86,60.0,9.72,ENE
HHKA2,2016-07-26T05:31:00Z,1.61,10.0,8.09,N
HHKA2,2016-07-26T06:28:00Z,3.77,90.0,4.86,E
HHKA2,2016-07-26T06:48:00Z,2.7,70.0,5.4,ENE
HHKA2,2016-07-26T07:28:00Z,3.25,60.0,6.47,ENE
HHKA2,2016-07-26T07:48:00Z,1.09,40.0,4.86,NE
HHKA2,2016-07-26T08:28:00Z,3.25,30.0,4.86,NNE
HHKA2,2016-07-26T08:48:00Z,3.77,60.0,5.4,ENE
HHKA2,2016-07-26T09:28:00Z,1.09,45.0,1.61,NE
HHKA2,2016-07-26T09:48:00Z,0.0,,1.09,
HHKA2,2016-07-26T10:28:00Z,2.16,75.0,4.86,ENE
HHKA2,2016-07-26T10:48:00Z,0.0,,1.09,
HHKA2,2016-07-26T11:28:00Z,0.0,,0.0,
HHKA2,2016-07-26T11:49:00Z,0.0,,0.0,
HHKA2,2016-07-26T12:09:00Z,0.0,,0.0,
HHKA2,2016-07-26T13:30:00Z,0.0,,0.0,
HHKA2,2016-07-26T13:50:00Z,0.0,,0.0,
HHKA2,2016-07-26T14:11:00Z,0.0,,0.0,
HHKA2,2016-07-26T14:51:00Z,0.0,,0.54,
HHKA2,2016-07-26T15:11:00Z,0.0,,1.61,
HHKA2,2016-07-26T15:51:00Z,0.0,,0.0,
HHKA2,2016-07-26T16:11:00Z,0.0,,0.0,
HHKA2,2016-07-26T16:52:00Z,2.16,75.0,4.32,ENE
HHKA2,2016-07-26T17:13:00Z,2.7,100.0,4.86,E
HHKA2,2016-07-26T17:52:00Z,3.25,80.0,4.32,E
HHKA2,2016-07-26T18:12:00Z,5.4,85.0,7.02,E
HHKA2,2016-07-26T18:53:00Z,4.32,95.0,8.09,E
HHKA2,2016-07-26T19:12:00Z,4.32,105.0,5.95,ESE
HHKA2,2016-07-26T19:34:00Z,3.77,90.0,8.09,E
HHKA2,2016-07-26T20:12:00Z,5.4,75.0,7.54,ENE
HHKA2,2016-07-26T20:51:00Z,7.02,80.0,7.54,E
HHKA2,2016-07-26T21:12:00Z,5.4,75.0,8.63,ENE
HHKA2,2016-07-26T21:51:00Z,5.95,80.0,9.72,E
HHKA2,2016-07-26T22:12:00Z,5.95,75.0,8.63,ENE
HHKA2,2016-07-26T22:51:00Z,5.95,85.0,8.63,E
HHKA2,2016-07-26T23:31:00Z,5.95,95.0,7.02,E
HHKA2,2016-07-27T00:11:00Z,6.47,85.0,8.63,E
HHKA2,2016-07-27T00:51:00Z,5.95,80.0,8.09,E
HHKA2,2016-07-27T01:11:00Z,7.02,70.0,10.79,ENE
HHKA2,2016-07-27T01:51:00Z,5.95,75.0,11.88,ENE
HHKA2,2016-07-27T02:11:00Z,6.47,65.0,9.72,ENE
HHKA2,2016-07-27T02:52:00Z,5.4,65.0,8.63,ENE
HHKA2,2016-07-27T03:11:00Z,5.95,60.0,10.24,ENE
HHKA2,2016-07-27T03:32:00Z,5.95,75.0,9.72,ENE
HHKA2,2016-07-27T04:11:00Z,5.4,55.0,8.63,NE
HHKA2,2016-07-27T04:50:00Z,3.77,80.0,5.95,E
HHKA2,2016-07-27T05:10:00Z,3.77,80.0,5.95,E
HHKA2,2016-07-29T10:48:00Z,1.61,245.0,2.7,WSW
HHKA2,2016-07-29T11:08:00Z,0.0,,0.0,
HHKA2,2016-08-20T06:26:00Z,2.16,220.0,3.25,SW
HHKA2,2016-08-20T06:46:00Z,0.0,,0.0,
HHKA2,2016-08-20T07:26:00Z,1.61,215.0,2.16,SW
HHKA2,2016-08-20T07:47:00Z,0.0,,1.09,
HHKA2,2016-08-20T08:27:00Z,0.0,,0.0,
HHKA2,2016-08-20T08:47:00Z,0.54,305.0,1.61,NW
HHKA2,2016-08-20T09:26:00Z,0.54,310.0,1.09,NW
HHKA2,2016-08-20T09:46:00Z,0.0,,1.09,
HHKA2,2016-08-20T10:27:00Z,0.0,,0.0,
HHKA2,2016-08-20T10:47:00Z,0.54,295.0,1.09,WNW
HHKA2,2016-08-20T11:27:00Z,1.09,245.0,1.09,WSW
HHKA2,2016-08-20T11:47:00Z,0.0,,0.0,
HHKA2,2016-08-20T12:27:00Z,0.0,,0.0,
HHKA2,2016-08-20T12:47:00Z,0.0,,0.0,
HHKA2,2016-08-20T13:27:00Z,0.0,,0.0,
HHKA2,2016-08-20T13:48:00Z,0.0,,1.09,
HHKA2,2016-08-20T14:28:00Z,0.54,210.0,0.54,SSW
HHKA2,2016-08-20T14:48:00Z,0.0,,0.54,
HHKA2,2016-08-20T15:29:00Z,0.0,,1.09,
HHKA2,2016-08-20T15:48:00Z,0.0,,0.0,
HHKA2,2016-08-20T16:09:00Z,0.0,,0.0,
HHKA2,2016-08-20T16:49:00Z,0.0,,0.54,
HHKA2,2016-08-20T17:28:00Z,0.0,,1.09,
HHKA2,2016-08-20T17:48:00Z,0.0,,1.09,
HHKA2,2016-08-20T18:29:00Z,0.54,210.0,1.09,SSW
HHKA2,2016-08-20T18:48:00Z,0.0,,1.09,
HHKA2,2016-08-20T19:29:00Z,2.16,80.0,3.77,E
HHKA2,2016-08-20T19:49:00Z,2.7,85.0,3.25,E
HHKA2,2016-08-20T20:29:00Z,0.54,150.0,1.09,SSE
HHKA2,2016-08-20T20:49:00Z,0.0,,1.61,
HHKA2,2016-08-20T21:29:00Z,2.16,85.0,4.32,E
HHKA2,2016-08-20T21:49:00Z,0.54,120.0,1.09,ESE
HHKA2,2016-08-20T22:29:00Z,3.77,85.0,4.86,E
HHKA2,2016-08-20T22:49:00Z,2.16,90.0,3.77,E
HHKA2,2016-08-20T23:29:00Z,5.4,80.0,6.47,E
HHKA2,2016-08-20T23:49:00Z,4.86,80.0,5.4,E
HHKA2,2016-08-21T00:28:00Z,4.86,75.0,7.02,ENE
HHKA2,2016-08-21T00:49:00Z,4.86,85.0,5.95,E
HHKA2,2016-08-21T01:29:00Z,5.95,95.0,7.54,E
HHKA2,2016-08-21T01:49:00Z,3.25,80.0,6.47,E
HHKA2,2016-08-21T02:29:00Z,1.09,295.0,2.16,WNW
HHKA2,2016-08-21T02:49:00Z,0.54,295.0,1.61,WNW
HHKA2,2016-08-21T03:28:00Z,0.0,,0.54,
HHKA2,2016-08-21T03:48:00Z,0.0,,0.54,
HHKA2,2016-08-21T04:28:00Z,1.09,260.0,1.09,W
HHKA2,2016-08-21T04:48:00Z,0.0,,1.09,
HHKA2,2016-08-21T05:07:00Z,0.0,,0.54,
HHKA2,2016-08-21T05:47:00Z,0.0,,0.0,
HHKA2,2016-08-21T06:26:00Z,0.54,290.0,1.09,WNW
HHKA2,2016-08-21T06:46:00Z,0.54,250.0,1.09,WSW
HHKA2,2016-08-21T07:26:00Z,0.0,,1.09,
HHKA2,2016-08-21T07:46:00Z,0.0,,0.54,
HHKA2,2016-08-21T08:27:00Z,0.0,,0.0,
HHKA2,2016-08-21T08:46:00Z,0.0,,1.09,
HHKA2,2016-08-21T09:26:00Z,0.0,,0.54,
HHKA2,2016-08-21T09:46:00Z,0.0,,0.54,
HHKA2,2016-08-21T10:26:00Z,0.0,,0.0,
HHKA2,2016-08-21T10:46:00Z,0.0,,0.54,
HHKA2,2016-08-21T11:26:00Z,0.0,,1.61,
HHKA2,2016-08-21T11:46:00Z,0.54,0.0,1.09,N
HHKA2,2016-08-21T12:26:00Z,0.0,,0.0,
HHKA2,2016-08-21T12:47:00Z,0.0,,0.54,
HHKA2,2016-08-21T13:26:00Z,0.0,,1.09,
HHKA2,2016-08-21T13:46:00Z,0.0,,1.09,
HHKA2,2016-08-21T14:26:00Z,0.0,,0.54,
HHKA2,2016-08-21T14:48:00Z,0.0,,0.0,
HHKA2,2016-08-21T15:26:00Z,0.0,,0.54,
HHKA2,2016-08-21T15:46:00Z,0.54,65.0,1.09,ENE
HHKA2,2016-08-21T16:28:00Z,0.0,,1.09,
HHKA2,2016-08-21T16:49:00Z,0.54,40.0,1.61,NE
HHKA2,2016-08-21T17:29:00Z,1.09,70.0,2.16,ENE
HHKA2,2016-08-21T17:49:00Z,0.0,,2.16,
HHKA2,2016-08-21T18:30:00Z,3.25,80.0,3.77,E
HHKA2,2016-08-21T18:50:00Z,3.77,80.0,4.86,E
HHKA2,2016-08-21T19:29:00Z,2.16,90.0,2.7,E
HHKA2,2016-08-21T19:49:00Z,2.16,80.0,3.77,E
HHKA2,2016-08-21T20:29:00Z,5.4,90.0,7.02,E
HHKA2,2016-08-21T20:49:00Z,5.95,80.0,8.09,E
HHKA2,2016-08-21T21:29:00Z,8.09,95.0,10.79,E
HHKA2,2016-08-21T21:50:00Z,8.63,80.0,11.88,E
HHKA2,2016-08-21T22:10:00Z,7.54,85.0,13.49,E
HHKA2,2016-08-21T22:50:00Z,8.63,85.0,12.95,E
HHKA2,2016-08-21T23:30:00Z,9.72,90.0,12.4,E
HHKA2,2016-08-21T23:50:00Z,7.54,90.0,12.4,E
HHKA2,2016-08-22T00:30:00Z,7.02,85.0,11.33,E
HHKA2,2016-08-22T00:50:00Z,7.54,90.0,10.79,E
HHKA2,2016-08-22T01:29:00Z,9.17,80.0,12.95,E
HHKA2,2016-08-22T01:49:00Z,9.17,80.0,13.49,E
HHKA2,2016-08-22T02:29:00Z,7.02,50.0,9.72,NE
HHKA2,2016-08-22T02:49:00Z,8.09,70.0,11.88,ENE
HHKA2,2016-08-22T03:48:00Z,5.4,30.0,8.09,NNE
HHKA2,2016-08-22T04:08:00Z,2.7,15.0,4.86,NNE
HHKA2,2016-08-22T05:27:00Z,1.09,260.0,2.16,W
HHKA2,2016-08-22T05:47:00Z,0.0,,0.54,
HHKA2,2016-08-22T06:26:00Z,0.0,,1.09,
HHKA2,2016-08-22T06:46:00Z,0.0,,0.54,
HHKA2,2016-08-22T07:26:00Z,0.0,,1.09,
HHKA2,2016-08-22T07:46:00Z,0.0,,1.09,
HHKA2,2016-08-22T08:06:00Z,0.0,,1.09,
HHKA2,2016-08-22T09:27:00Z,0.54,0.0,3.77,N
HHKA2,2016-08-22T09:47:00Z,0.0,,1.09,
HHKA2,2016-08-22T10:26:00Z,0.0,,1.09,
HHKA2,2016-08-22T10:46:00Z,0.54,210.0,1.09,SSW
HHKA2,2016-08-22T11:26:00Z,0.54,10.0,1.09,N
HHKA2,2016-08-22T11:46:00Z,0.0,,1.09,
HHKA2,2016-08-22T12:26:00Z,0.0,,1.09,
HHKA2,2016-08-22T12:47:00Z,0.0,,3.77,
HHKA2,2016-08-22T13:27:00Z,0.0,,0.0,
HHKA2,2016-08-22T13:48:00Z,0.0,,0.54,
HHKA2,2016-08-22T14:28:00Z,0.0,,0.0,
HHKA2,2016-08-22T14:48:00Z,0.0,,1.09,
HHKA2,2016-08-22T15:29:00Z,0.0,,0.54,
HHKA2,2016-08-22T15:49:00Z,1.09,240.0,2.16,WSW
HHKA2,2016-08-22T16:29:00Z,0.54,340.0,1.09,NNW
HHKA2,2016-08-22T16:49:00Z,0.0,,1.09,
HHKA2,2016-08-22T17:29:00Z,1.09,135.0,1.61,SE
HHKA2,2016-08-22T17:49:00Z,2.7,95.0,3.77,E
HHKA2,2016-08-22T18:29:00Z,3.77,95.0,6.47,E
HHKA2,2016-08-22T18:48:00Z,5.95,85.0,9.17,E
HHKA2,2016-08-22T19:29:00Z,5.95,85.0,7.54,E
HHKA2,2016-08-22T19:49:00Z,4.32,65.0,8.63,ENE
HHKA2,2016-08-22T20:29:00Z,3.25,60.0,11.33,ENE
HHKA2,2016-08-22T20:49:00Z,5.95,90.0,10.24,E
HHKA2,2016-08-22T21:29:00Z,4.86,125.0,12.4,SE
HHKA2,2016-08-22T21:49:00Z,5.95,95.0,10.79,E
HHKA2,2016-08-22T22:29:00Z,6.47,105.0,11.33,ESE
HHKA2,2016-08-22T22:49:00Z,4.86,145.0,9.17,SE
HHKA2,2016-08-22T23:29:00Z,3.77,130.0,8.63,SE
HHKA2,2016-08-22T23:49:00Z,3.77,140.0,9.17,SE
HHKA2,2016-08-23T00:28:00Z,2.16,125.0,9.72,SE
HHKA2,2016-08-23T00:49:00Z,3.25,100.0,5.95,E
HHKA2,2016-08-23T01:28:00Z,1.09,65.0,6.47,ENE
HHKA2,2016-08-23T02:29:00Z,2.16,80.0,3.77,E
HHKA2,2016-08-23T02:48:00Z,0.54,65.0,2.7,ENE
HHKA2,2016-08-23T03:28:00Z,4.86,60.0,8.09,ENE
HHKA2,2016-08-23T03:48:00Z,3.25,55.0,7.54,NE
HHKA2,2016-08-23T04:28:00Z,2.7,60.0,7.54,ENE
HHKA2,2016-08-23T04:48:00Z,3.77,55.0,6.47,NE
HHKA2,2016-08-23T05:27:00Z,4.86,60.0,8.09,ENE
HHKA2,2016-08-23T05:47:00Z,4.32,50.0,7.54,NE
HHKA2,2016-08-23T06:26:00Z,4.32,60.0,7.54,ENE
HHKA2,2016-08-23T06:46:00Z,1.61,65.0,5.4,ENE
HHKA2,2016-08-23T07:26:00Z,0.54,280.0,1.61,W
HHKA2,2016-08-23T07:46:00Z,0.0,,1.09,
HHKA2,2016-08-23T08:26:00Z,5.4,65.0,7.54,ENE
HHKA2,2016-08-23T08:46:00Z,5.95,60.0,9.72,ENE
HHKA2,2016-08-23T09:27:00Z,5.4,70.0,8.63,ENE
HHKA2,2016-08-23T09:47:00Z,3.77,50.0,7.54,NE
HHKA2,2016-08-23T10:26:00Z,4.32,65.0,7.54,ENE
HHKA2,2016-08-23T10:47:00Z,3.77,50.0,5.95,NE
HHKA2,2016-08-23T11:27:00Z,0.0,,2.7,
HHKA2,2016-08-23T11:47:00Z,0.0,,1.09,
HHKA2,2016-08-23T12:06:00Z,0.54,70.0,1.09,ENE
HHKA2,2016-08-23T12:46:00Z,0.0,,1.09,
HHKA2,2016-08-23T13:27:00Z,0.0,,0.54,
HHKA2,2016-08-23T13:48:00Z,0.54,40.0,1.09,NE
HHKA2,2016-08-23T14:28:00Z,0.0,,0.0,
HHKA2,2016-08-23T14:48:00Z,0.54,240.0,1.09,WSW
HHKA2,2016-08-23T15:28:00Z,0.0,,0.0,
HHKA2,2016-08-23T15:49:00Z,1.09,205.0,1.61,SSW
HHKA2,2016-08-23T16:29:00Z,2.16,80.0,3.77,E
HHKA2,2016-08-23T16:49:00Z,3.25,95.0,4.86,E
HHKA2,2016-08-23T17:29:00Z,3.25,60.0,4.86,ENE
HHKA2,2016-08-23T17:49:00Z,2.7,90.0,5.95,E
HHKA2,2016-08-23T18:29:00Z,4.32,60.0,8.09,ENE
HHKA2,2016-08-23T18:49:00Z,3.77,70.0,6.47,ENE
HHKA2,2016-08-23T19:29:00Z,3.25,80.0,6.47,E
HHKA2,2016-08-23T19:49:00Z,1.61,70.0,4.86,ENE
HHKA2,2016-08-23T20:29:00Z,4.86,65.0,5.4,ENE
HHKA2,2016-08-23T20:49:00Z,3.25,85.0,4.86,E
HHKA2,2016-08-23T21:29:00Z,2.7,100.0,3.25,E
HHKA2,2016-08-23T21:49:00Z,3.25,90.0,5.4,E
HHKA2,2016-08-23T22:29:00Z,6.47,85.0,8.63,E
HHKA2,2016-08-23T22:49:00Z,4.32,85.0,8.09,E
HHKA2,2016-08-23T23:29:00Z,6.47,85.0,10.79,E
HHKA2,2016-08-23T23:49:00Z,8.09,85.0,10.79,E
HHKA2,2016-08-24T00:29:00Z,8.63,80.0,10.24,E
HHKA2,2016-08-24T00:49:00Z,8.63,80.0,10.79,E
HHKA2,2016-08-24T01:29:00Z,3.77,75.0,9.72,ENE
HHKA2,2016-08-24T01:49:00Z,4.86,70.0,10.24,ENE
HHKA2,2016-08-24T02:29:00Z,7.02,80.0,10.24,E
HHKA2,2016-08-24T02:48:00Z,5.95,80.0,8.63,E
HHKA2,2016-08-24T03:28:00Z,1.09,75.0,5.4,ENE
HHKA2,2016-08-24T03:48:00Z,1.09,5.0,3.77,N
HHKA2,2016-08-24T04:28:00Z,3.77,75.0,8.09,ENE
HHKA2,2016-08-24T04:48:00Z,3.25,95.0,7.02,E
HHKA2,2016-08-24T05:27:00Z,1.09,340.0,2.7,NNW
HHKA2,2016-08-24T05:47:00Z,0.54,280.0,1.61,W
HHKA2,2016-08-24T06:26:00Z,0.0,,1.09,
HHKA2,2016-08-24T06:46:00Z,0.0,,1.09,
HHKA2,2016-08-24T07:26:00Z,0.0,,1.61,
HHKA2,2016-08-24T07:46:00Z,0.0,,1.61,
HHKA2,2016-08-24T08:27:00Z,0.0,,0.0,
HHKA2,2016-08-24T08:46:00Z,0.0,,0.0,
HHKA2,2016-08-26T10:47:00Z,0.0,,1.61,
HHKA2,2016-08-26T11:27:00Z,0.0,,0.0,
HHKA2,2016-09-05T23:49:00Z,3.25,80.0,6.47,E
HHKA2,2016-09-06T00:29:00Z,4.32,85.0,8.09,E
HHKA2,2016-09-06T00:49:00Z,5.4,65.0,7.54,ENE
HHKA2,2016-09-06T01:29:00Z,2.16,45.0,5.95,NE
HHKA2,2016-09-06T01:49:00Z,1.09,20.0,4.86,NNE
