,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,30,2.002002002002002,12,9.99,2002,PAEL_S.csv
1,10,2.6204744069912604,1,8.01,2003,PAEL_S.csv
2,10,1.5012510425354462,1,11.99,2003,PAEL_S.csv
3,10,1.9081818181818182,1,11.0,2003,PAEL_S.csv
4,11,1.8018018018018016,1,9.99,2003,PAEL_S.csv
5,12,2.247191011235955,1,8.01,2003,PAEL_S.csv
6,29,1.6016016016016017,1,9.99,2003,PAEL_S.csv
7,15,1.5025025025025025,3,9.99,2003,PAEL_S.csv
8,16,1.6016016016016017,3,9.99,2003,PAEL_S.csv
9,19,2.0,7,9.0,2003,PAEL_S.csv
10,30,2.002002002002002,8,9.99,2003,PAEL_S.csv
11,30,2.0,8,9.0,2003,PAEL_S.csv
12,24,2.0,9,11.0,2003,PAEL_S.csv
13,2,2.712857142857142,10,7.0,2003,PAEL_S.csv
14,18,1.5025025025025025,10,9.99,2003,PAEL_S.csv
15,18,1.873907615480649,10,8.01,2003,PAEL_S.csv
16,18,1.873907615480649,10,8.01,2003,PAEL_S.csv
17,30,1.4968789013732835,11,8.01,2003,PAEL_S.csv
18,2,1.665556295802798,12,15.01,2003,PAEL_S.csv
19,12,1.6229712858926342,12,8.01,2003,PAEL_S.csv
20,22,2.002002002002002,12,9.99,2003,PAEL_S.csv
21,22,2.0,1,7.0,2004,PAEL_S.csv
22,29,2.8302828618968388,1,6.01,2004,PAEL_S.csv
23,6,1.8018018018018016,2,9.99,2004,PAEL_S.csv
24,10,1.9975031210986267,2,8.01,2004,PAEL_S.csv
25,17,1.7478152309612984,2,8.01,2004,PAEL_S.csv
26,17,1.873907615480649,2,8.01,2004,PAEL_S.csv
27,17,2.4968789013732837,2,8.01,2004,PAEL_S.csv
28,20,1.8018018018018016,2,9.99,2004,PAEL_S.csv
29,8,2.0,3,11.0,2004,PAEL_S.csv
30,8,2.1011011011011007,3,9.99,2004,PAEL_S.csv
31,15,1.7027027027027029,3,9.99,2004,PAEL_S.csv
32,28,1.6016016016016017,3,9.99,2004,PAEL_S.csv
33,28,1.9980013324450363,3,15.01,2004,PAEL_S.csv
34,25,1.4968789013732835,4,8.01,2004,PAEL_S.csv
35,3,2.8571428571428568,6,7.0,2004,PAEL_S.csv
36,4,2.6622296173044933,6,6.01,2004,PAEL_S.csv
37,9,2.4968789013732837,8,8.01,2004,PAEL_S.csv
38,10,2.712857142857142,8,7.0,2004,PAEL_S.csv
39,10,2.1235955056179776,8,8.01,2004,PAEL_S.csv
40,10,1.9081818181818182,8,11.0,2004,PAEL_S.csv
41,3,1.5025025025025025,9,9.99,2004,PAEL_S.csv
42,27,1.7027027027027029,9,9.99,2004,PAEL_S.csv
43,12,1.6680567139282736,11,11.99,2004,PAEL_S.csv
44,12,2.1011011011011007,11,9.99,2004,PAEL_S.csv
45,12,1.6680567139282736,11,11.99,2004,PAEL_S.csv
46,12,1.7506255212677229,11,11.99,2004,PAEL_S.csv
47,12,1.6428571428571428,11,14.0,2004,PAEL_S.csv
48,12,2.1011011011011007,11,9.99,2004,PAEL_S.csv
49,19,2.16930775646372,11,11.99,2004,PAEL_S.csv
50,1,1.818181818181818,12,11.0,2004,PAEL_S.csv
51,2,2.712857142857142,12,7.0,2004,PAEL_S.csv
52,2,3.3322222222222213,12,9.0,2004,PAEL_S.csv
53,2,2.0,12,9.0,2004,PAEL_S.csv
54,2,2.9950083194675536,12,6.01,2004,PAEL_S.csv
55,2,1.9009009009009008,12,9.99,2004,PAEL_S.csv
56,7,2.0,12,9.0,2004,PAEL_S.csv
57,13,2.3707865168539324,12,8.01,2004,PAEL_S.csv
58,16,2.090909090909091,12,11.0,2004,PAEL_S.csv
59,17,2.3322222222222218,12,9.0,2004,PAEL_S.csv
60,20,2.6204744069912604,1,8.01,2005,PAEL_S.csv
61,4,2.43,2,7.0,2005,PAEL_S.csv
62,4,2.3322222222222218,2,9.0,2005,PAEL_S.csv
63,10,2.3322222222222218,2,9.0,2005,PAEL_S.csv
64,21,2.247191011235955,3,8.01,2005,PAEL_S.csv
65,21,2.6204744069912604,3,8.01,2005,PAEL_S.csv
66,22,2.9950083194675536,3,6.01,2005,PAEL_S.csv
67,5,2.702702702702702,4,9.99,2005,PAEL_S.csv
68,13,2.0,5,9.0,2005,PAEL_S.csv
69,26,2.1235955056179776,5,8.01,2005,PAEL_S.csv
70,26,2.2222222222222223,5,9.0,2005,PAEL_S.csv
71,1,2.571428571428572,9,7.0,2005,PAEL_S.csv
72,5,1.5025025025025025,9,9.99,2005,PAEL_S.csv
73,7,2.0,9,11.0,2005,PAEL_S.csv
74,18,1.8018018018018016,9,9.99,2005,PAEL_S.csv
75,18,2.002002002002002,9,9.99,2005,PAEL_S.csv
76,12,1.7478152309612984,10,8.01,2005,PAEL_S.csv
77,22,1.8018018018018016,10,9.99,2005,PAEL_S.csv
