,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,10,1.5012468827930174,6,12.03,2016,CSPA2_All.csv
1,11,1.8830188679245283,6,7.95,2016,CSPA2_All.csv
2,11,1.45413870246085,6,8.94,2016,CSPA2_All.csv
3,11,1.7185714285714284,6,7.0,2016,CSPA2_All.csv
4,11,1.3911949685534593,6,7.95,2016,CSPA2_All.csv
5,11,1.6434494195688223,6,6.03,2016,CSPA2_All.csv
6,11,1.4825870646766168,6,6.03,2016,CSPA2_All.csv
7,11,1.4157142857142857,6,7.0,2016,CSPA2_All.csv
8,11,1.3456375838926176,6,8.94,2016,CSPA2_All.csv
9,11,1.7185714285714284,6,7.0,2016,CSPA2_All.csv
10,11,1.9116331096196868,6,8.94,2016,CSPA2_All.csv
11,11,2.1900990099009903,6,5.05,2016,CSPA2_All.csv
12,11,1.1702750146284375,6,17.09,2016,CSPA2_All.csv
13,11,1.4378920953575909,6,15.94,2016,CSPA2_All.csv
14,11,1.4378920953575909,6,15.94,2016,CSPA2_All.csv
15,11,1.2843768285547104,6,17.09,2016,CSPA2_All.csv
16,11,1.4285714285714286,6,14.0,2016,CSPA2_All.csv
17,11,1.264041994750656,6,19.05,2016,CSPA2_All.csv
18,11,1.8960216998191681,6,11.06,2016,CSPA2_All.csv
19,11,1.2064128256513025,6,14.97,2016,CSPA2_All.csv
20,11,1.7245206861755802,6,9.91,2016,CSPA2_All.csv
21,11,1.3911949685534593,6,7.95,2016,CSPA2_All.csv
22,12,1.3456375838926176,6,8.94,2016,CSPA2_All.csv
23,12,1.1160443995963674,6,9.91,2016,CSPA2_All.csv
24,12,1.1515384615384616,6,13.0,2016,CSPA2_All.csv
25,12,1.2725450901803608,6,14.97,2016,CSPA2_All.csv
26,12,1.2771428571428571,6,7.0,2016,CSPA2_All.csv
27,12,1.2443890274314215,6,12.03,2016,CSPA2_All.csv
28,12,1.226153846153846,6,13.0,2016,CSPA2_All.csv
29,12,1.4412296564195295,6,11.06,2016,CSPA2_All.csv
30,12,1.4206151288445554,6,12.03,2016,CSPA2_All.csv
31,12,1.4378920953575909,6,15.94,2016,CSPA2_All.csv
32,12,1.4663545933294324,6,17.09,2016,CSPA2_All.csv
33,12,1.7630769230769232,6,13.0,2016,CSPA2_All.csv
34,12,1.3333333333333333,6,18.06,2016,CSPA2_All.csv
35,12,1.5706036745406824,6,19.05,2016,CSPA2_All.csv
36,12,1.4682414698162731,6,19.05,2016,CSPA2_All.csv
37,12,1.6329987452948558,6,15.94,2016,CSPA2_All.csv
38,12,1.3184510250569477,6,21.95,2016,CSPA2_All.csv
39,12,1.9979002624671915,6,19.05,2016,CSPA2_All.csv
40,12,1.927692307692308,6,13.0,2016,CSPA2_All.csv
41,13,1.8346456692913389,6,19.05,2016,CSPA2_All.csv
42,13,3.0289308176100627,6,7.95,2016,CSPA2_All.csv
43,13,2.8341625207296848,6,6.03,2016,CSPA2_All.csv
44,13,3.431372549019608,6,4.08,2016,CSPA2_All.csv
45,13,1.2139253279515638,6,9.91,2016,CSPA2_All.csv
46,13,1.7185714285714284,6,7.0,2016,CSPA2_All.csv
47,13,3.7876712328767126,6,2.92,2016,CSPA2_All.csv
48,13,1.7702970297029703,6,5.05,2016,CSPA2_All.csv
49,13,2.1900990099009903,6,5.05,2016,CSPA2_All.csv
50,13,2.191176470588235,6,4.08,2016,CSPA2_All.csv
51,13,2.191176470588235,6,4.08,2016,CSPA2_All.csv
52,13,2.191176470588235,6,4.08,2016,CSPA2_All.csv
53,13,1.3184079601990049,6,6.03,2016,CSPA2_All.csv
54,13,1.5132075471698112,6,7.95,2016,CSPA2_All.csv
55,13,1.4157142857142857,6,7.0,2016,CSPA2_All.csv
56,13,1.4127144298688197,6,9.91,2016,CSPA2_All.csv
57,13,1.0877034358047015,6,11.06,2016,CSPA2_All.csv
58,13,2.9485294117647056,6,4.08,2016,CSPA2_All.csv
59,13,3.1082474226804124,6,1.94,2016,CSPA2_All.csv
60,13,1.4157142857142857,6,7.0,2016,CSPA2_All.csv
61,13,2.397260273972603,6,2.92,2016,CSPA2_All.csv
62,14,1.1245283018867924,6,7.95,2016,CSPA2_All.csv
63,14,1.2465408805031446,6,7.95,2016,CSPA2_All.csv
64,14,1.3118062563067607,6,9.91,2016,CSPA2_All.csv
65,14,1.45413870246085,6,8.94,2016,CSPA2_All.csv
66,14,1.5132075471698112,6,7.95,2016,CSPA2_All.csv
67,14,1.4157142857142857,6,7.0,2016,CSPA2_All.csv
68,14,2.191176470588235,6,4.08,2016,CSPA2_All.csv
69,14,2.191176470588235,6,4.08,2016,CSPA2_All.csv
70,14,2.6030927835051547,6,1.94,2016,CSPA2_All.csv
71,14,1.2377450980392155,6,4.08,2016,CSPA2_All.csv
72,14,1.7156862745098038,6,4.08,2016,CSPA2_All.csv
73,14,1.3861386138613865,6,5.05,2016,CSPA2_All.csv
74,14,2.397260273972603,6,2.92,2016,CSPA2_All.csv
75,14,2.6030927835051547,6,1.94,2016,CSPA2_All.csv
76,14,2.0650684931506853,6,2.92,2016,CSPA2_All.csv
77,14,1.0877034358047015,6,11.06,2016,CSPA2_All.csv
78,14,1.2270333528379171,6,17.09,2016,CSPA2_All.csv
79,14,1.1702750146284375,6,17.09,2016,CSPA2_All.csv
80,14,1.3155583437892095,6,15.94,2016,CSPA2_All.csv
81,14,1.1611295681063123,6,18.06,2016,CSPA2_All.csv
82,14,1.2300683371298406,6,21.95,2016,CSPA2_All.csv
83,15,1.2425249169435215,6,24.08,2016,CSPA2_All.csv
84,15,1.3630979498861049,6,21.95,2016,CSPA2_All.csv
85,15,1.1858769931662871,6,21.95,2016,CSPA2_All.csv
86,15,1.356020942408377,6,22.92,2016,CSPA2_All.csv
87,15,1.6366296079578702,6,17.09,2016,CSPA2_All.csv
88,15,2.6030927835051547,6,1.94,2016,CSPA2_All.csv
89,15,1.2377450980392155,6,4.08,2016,CSPA2_All.csv
90,15,2.6030927835051547,6,1.94,2016,CSPA2_All.csv
91,15,1.5742574257425743,6,5.05,2016,CSPA2_All.csv
92,15,1.1608623548922057,6,6.03,2016,CSPA2_All.csv
93,15,3.608247422680413,6,1.94,2016,CSPA2_All.csv
94,15,2.0,6,0.97,2016,CSPA2_All.csv
95,15,2.722602739726028,6,2.92,2016,CSPA2_All.csv
96,15,3.3938356164383565,6,2.92,2016,CSPA2_All.csv
97,15,1.3118062563067607,6,9.91,2016,CSPA2_All.csv
98,15,2.58,6,7.0,2016,CSPA2_All.csv
99,15,2.244389027431421,6,12.03,2016,CSPA2_All.csv
100,16,2.39622641509434,6,7.95,2016,CSPA2_All.csv
101,16,2.244389027431421,6,12.03,2016,CSPA2_All.csv
102,16,1.3184510250569477,6,21.95,2016,CSPA2_All.csv
103,16,1.6024363233665562,6,18.06,2016,CSPA2_All.csv
104,16,1.2139253279515638,6,9.91,2016,CSPA2_All.csv
105,16,4.119863013698629,6,2.92,2016,CSPA2_All.csv
106,16,1.7156862745098038,6,4.08,2016,CSPA2_All.csv
107,16,1.7702970297029703,6,5.05,2016,CSPA2_All.csv
108,16,2.722602739726028,6,2.92,2016,CSPA2_All.csv
109,16,1.3118062563067607,6,9.91,2016,CSPA2_All.csv
110,16,1.7185714285714284,6,7.0,2016,CSPA2_All.csv
111,16,1.5132075471698112,6,7.95,2016,CSPA2_All.csv
112,16,1.6352201257861634,6,7.95,2016,CSPA2_All.csv
113,16,2.7722772277227725,6,5.05,2016,CSPA2_All.csv
114,16,1.2139253279515638,6,9.91,2016,CSPA2_All.csv
115,16,1.1515384615384616,6,13.0,2016,CSPA2_All.csv
116,16,1.3250207813798835,6,12.03,2016,CSPA2_All.csv
117,16,1.1754068716094033,6,11.06,2016,CSPA2_All.csv
118,16,1.204,6,20.0,2016,CSPA2_All.csv
119,16,1.4682414698162731,6,19.05,2016,CSPA2_All.csv
120,17,1.1950405340963282,6,20.97,2016,CSPA2_All.csv
121,17,1.241297091082499,6,20.97,2016,CSPA2_All.csv
122,17,1.1950405340963282,6,20.97,2016,CSPA2_All.csv
123,17,1.3154855643044618,6,19.05,2016,CSPA2_All.csv
124,17,2.1772151898734173,6,11.06,2016,CSPA2_All.csv
125,17,1.6884615384615385,6,13.0,2016,CSPA2_All.csv
126,17,2.002307692307693,6,13.0,2016,CSPA2_All.csv
127,17,1.336005344021376,6,14.97,2016,CSPA2_All.csv
128,17,1.3486523842432618,6,28.94,2016,CSPA2_All.csv
129,17,1.3368983957219251,6,29.92,2016,CSPA2_All.csv
130,17,1.4728651237031125,6,25.06,2016,CSPA2_All.csv
131,17,1.6103839441535774,6,22.92,2016,CSPA2_All.csv
