,Day,Gust Factor,Month,Sustained Wind Speed (kts),Year,file
0,8,6.999999999999999,5,0.388768,2009,KECA2_SW.csv
1,10,3.333333333333333,5,0.583152,2009,KECA2_SW.csv
2,12,7.0,5,0.583152,2009,KECA2_SW.csv
3,12,1.4,5,0.9719200000000001,2009,KECA2_SW.csv
4,12,3.0,5,0.194384,2009,KECA2_SW.csv
5,12,1.3,5,1.9438400000000002,2009,KECA2_SW.csv
6,12,4.5,5,0.388768,2009,KECA2_SW.csv
7,12,4.5,5,0.388768,2009,KECA2_SW.csv
8,12,3.5,5,0.777536,2009,KECA2_SW.csv
9,12,3.333333333333333,5,0.583152,2009,KECA2_SW.csv
10,13,1.6,5,0.9719200000000001,2009,KECA2_SW.csv
11,13,2.5,5,0.388768,2009,KECA2_SW.csv
12,13,4.0,5,0.388768,2009,KECA2_SW.csv
13,13,2.0,5,3.110144,2009,KECA2_SW.csv
14,13,4.4,5,0.9719200000000001,2009,KECA2_SW.csv
15,14,1.4117647058823528,5,3.304528,2009,KECA2_SW.csv
16,14,1.625,5,1.555072,2009,KECA2_SW.csv
17,14,1.75,5,2.332608,2009,KECA2_SW.csv
18,14,1.5,5,3.498912,2009,KECA2_SW.csv
19,14,1.190476190476191,5,4.082064,2009,KECA2_SW.csv
20,14,1.818181818181818,5,2.138224,2009,KECA2_SW.csv
21,14,1.4285714285714286,5,1.360688,2009,KECA2_SW.csv
22,14,10.0,5,0.194384,2009,KECA2_SW.csv
23,14,1.6666666666666667,5,1.166304,2009,KECA2_SW.csv
24,14,2.5,5,0.388768,2009,KECA2_SW.csv
25,14,2.2,5,0.9719200000000001,2009,KECA2_SW.csv
26,14,5.0,5,0.194384,2009,KECA2_SW.csv
27,15,1.4444444444444442,5,6.9978240000000005,2009,KECA2_SW.csv
28,18,6.999999999999999,5,0.194384,2009,KECA2_SW.csv
29,18,1.8333333333333333,5,1.166304,2009,KECA2_SW.csv
30,18,1.6666666666666667,5,0.583152,2009,KECA2_SW.csv
31,18,3.0,5,0.194384,2009,KECA2_SW.csv
32,18,4.0,5,0.194384,2009,KECA2_SW.csv
33,18,5.09090909090909,5,2.138224,2009,KECA2_SW.csv
34,21,3.0,5,0.388768,2009,KECA2_SW.csv
35,21,4.0,5,0.194384,2009,KECA2_SW.csv
36,22,2.75,5,0.777536,2009,KECA2_SW.csv
37,22,2.5,5,0.388768,2009,KECA2_SW.csv
38,22,3.5,5,0.388768,2009,KECA2_SW.csv
39,22,2.6,5,0.9719200000000001,2009,KECA2_SW.csv
40,23,2.0,5,0.388768,2009,KECA2_SW.csv
