,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,2.405605389,1.0034962533915408,2015,1,1
1,3.608408083,1.1521623650569792,2015,1,3
2,3.508174525,1.3125093854901646,2015,1,3
3,3.8088751989999996,1.1971534250313989,2015,1,3
4,5.913779914,1.0809790149387015,2015,1,3
5,4.911444335,1.1104448337395236,2015,1,3
6,5.913779914,0.9071152572486484,2015,1,3
7,2.104904715,1.189328893208356,2015,1,3
8,1.503503368,1.3379950047441462,2015,1,3
9,1.202802694,1.5981607004947396,2015,1,3
10,1.202802694,1.6724937564863815,2015,1,3
11,1.303036252,0.8919966694832984,2015,1,3
12,1.703970484,1.1018782388721235,2015,1,3
13,1.40326981,1.2105669087258422,2015,1,3
14,1.804204041,0.9167743550132088,2015,1,3
15,0.9021020209999999,1.2388842636236594,2015,1,3
16,1.40326981,1.7202792918348326,2015,1,3
17,1.1025691359999998,1.4190856118794897,2015,1,5
18,2.0046711569999998,1.494094421691727,2015,1,5
19,0.9021020209999999,1.2884396331487655,2015,1,6
20,2.104904715,1.3804710366663795,2015,1,6
21,1.202802694,1.8211598676382743,2015,1,6
22,0.8018684629999999,1.6724937553754375,2015,1,6
23,1.1025691359999998,2.027265159180004,2015,1,8
24,1.40326981,1.3379950046812452,2015,1,8
25,1.503503368,1.129862448036764,2015,1,8
26,3.207473851,1.1707456292525205,2015,1,8
27,4.510510104,1.3677282266875066,2015,1,8
28,3.7086416410000003,1.145130859786946,2015,1,8
29,4.710977219,1.2431017419020975,2015,1,8
30,2.505838946,1.1952755374726305,2015,1,8
31,3.407940967,1.1805838275836544,2015,1,8
32,3.909108756,1.2808157310320685,2015,1,8
33,2.405605389,1.207912156867886,2015,1,9
34,3.508174525,1.1595956706287296,2015,1,10
35,3.407940967,1.2068190238108665,2015,1,10
36,3.207473851,1.184683077249505,2015,1,11
37,2.0046711569999998,1.2710952542527152,2015,1,11
38,2.0046711569999998,1.0703960036074884,2015,1,11
39,1.804204041,1.4371057458461818,2015,1,11
40,2.205138273,1.3785403075265563,2015,1,11
41,2.0046711569999998,1.850893089893446,2015,1,12
42,2.505838946,1.016876203503623,2015,1,12
43,3.7086416410000003,0.9281586966897782,2015,1,12
44,3.307707409,1.0812080845691272,2015,1,12
45,3.107240294,0.9639318847607606,2015,1,12
46,3.608408083,0.8672189843889118,2015,1,12
47,3.407940967,1.1281134354226623,2015,1,12
48,2.205138273,1.5204488689222435,2015,1,12
49,4.610743661,1.0762133733376509,2015,1,12
50,2.505838946,1.0347161369404303,2015,1,12
51,3.207473851,1.1707456292525205,2015,1,12
52,4.109575872,0.9355087025389272,2015,1,12
53,5.011677893,1.0882359370337131,2015,1,12
54,4.0093423139999995,1.3045451296928097,2015,1,12
55,4.109575872,1.686091266062407,2015,1,12
56,4.811210776999999,1.0871209413654837,2015,1,12
57,3.508174525,1.0831388133405364,2015,1,12
58,4.911444335,0.828282621877664,2015,1,12
59,4.610743661,1.1634739170983377,2015,1,12
60,4.610743661,0.8532142058287373,2015,1,12
61,4.410276546,1.1454048144853,2015,1,12
62,3.508174525,1.3634806238723258,2015,1,12
63,3.407940967,1.2330542200380783,2015,1,12
64,6.414947702999999,1.1986205249037554,2015,1,12
65,5.111911451,1.005682519792927,2015,1,12
66,6.715648377000001,0.998503734645427,2015,1,12
67,6.515181261,0.9468887723705649,2015,1,12
68,4.20980943,1.0512817892566697,2015,1,12
69,6.014013472,1.0703960035957831,2015,1,12
70,6.014013472,0.944029808784572,2015,1,12
71,5.011677893,1.0525560701672172,2015,1,12
72,6.916115492,0.9954165735033392,2015,1,12
73,7.818217513,0.9777655802347592,2015,1,13
74,10.2238229,0.9707022583499564,2015,1,13
75,6.314714145,1.3025983113603001,2015,1,13
76,8.41961886,1.3486140131526096,2015,1,13
77,8.018684629,1.23207039995936,2015,1,13
78,6.615414819,1.0339052307582892,2015,1,13
79,9.321720881000001,1.184533212371348,2015,1,13
80,8.620085976,1.0735076199662257,2015,1,13
81,8.519852418,0.912984826658062,2015,1,13
82,9.722655112,0.8782029067822805,2015,1,13
83,5.212145008999999,0.9177273429155278,2015,1,14
84,5.61307924,1.1388886051072389,2015,1,14
85,5.011677893,1.1060758704669609,2015,1,14
86,5.512845682000001,0.989305397357212,2015,1,14
87,4.310042988,1.0683215928054215,2015,1,14
88,5.412612124,1.0241443245896995,2015,1,14
89,4.911444335,1.1377508543013957,2015,1,14
90,5.111911451,1.3292499391144088,2015,1,14
91,4.610743661,1.0859089893351588,2015,1,14
92,5.011677893,1.1774356040004186,2015,1,14
93,6.815881934,1.108437038105537,2015,1,14
94,5.61307924,0.9158894377197496,2015,1,14
95,7.317049723999999,1.1852558487547051,2015,1,14
96,5.412612124,1.1067366088248447,2015,1,14
97,5.312378567,1.3969004449527969,2015,1,14
98,7.617750397000001,0.8743914722676099,2015,1,14
99,6.715648377000001,1.2847414719551211,2015,1,14
100,6.214480587000001,1.0934152725835846,2015,1,14
101,6.414947702999999,1.1219645610881763,2015,1,14
102,8.620085976,1.0060892669917842,2015,1,14
103,3.608408083,1.1645512077188194,2015,1,17
104,3.207473851,1.2961826609136091,2015,1,17
105,4.410276546,1.1555411402992777,2015,1,17
106,6.014013472,1.0257961700156295,2015,1,17
107,5.111911451,0.9969374543847122,2015,1,17
108,5.713312798,0.8137513478392961,2015,1,17
109,4.20980943,1.0088057575090756,2015,1,17
110,6.916115492,1.0988364771801007,2015,1,17
111,5.813546356,0.7997211521675875,2015,1,17
112,6.515181261,1.0017808752412545,2015,1,17
