,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,0.16,7.625,2016,11,2
1,0.93,2.419354838709677,2016,11,2
2,0.82,2.914634146341464,2016,11,2
3,1.05,2.8285714285714287,2016,11,2
4,0.76,2.4342105263157894,2016,11,2
5,1.09,1.963302752293578,2016,11,2
6,0.93,2.086021505376344,2016,11,2
7,0.86,2.4418604651162794,2016,11,2
8,0.89,2.9101123595505616,2016,11,2
9,1.22,2.950819672131148,2016,11,2
10,1.11,2.261261261261261,2016,11,2
11,1.28,2.3046875,2016,11,2
12,1.21,3.0991735537190084,2016,11,2
13,0.76,3.4736842105263164,2016,11,2
14,0.93,3.2580645161290316,2016,11,2
15,0.82,2.5609756097560976,2016,11,2
16,0.54,4.925925925925926,2016,11,2
17,0.25,4.04,2016,11,2
18,0.72,3.4305555555555562,2016,11,2
19,1.07,2.3084112149532707,2016,11,2
20,0.89,2.3146067415730336,2016,11,2
21,0.82,3.036585365853659,2016,11,2
22,0.33,3.757575757575757,2016,11,2
23,0.37,4.621621621621622,2016,11,2
24,0.41,4.7317073170731705,2016,11,2
25,0.56,4.267857142857142,2016,11,2
26,0.51,3.725490196078431,2016,11,2
27,0.51,4.921568627450981,2016,11,2
28,1.13,2.4778761061946897,2016,11,2
29,1.19,2.974789915966386,2016,11,2
30,0.95,2.9473684210526314,2016,11,2
31,0.68,4.205882352941177,2016,11,3
32,0.62,5.145161290322581,2016,11,3
33,0.41,5.585365853658537,2016,11,3
34,0.17,7.647058823529411,2016,11,3
35,0.52,3.8846153846153846,2016,11,3
36,0.62,4.419354838709677,2016,11,3
37,0.41,4.121951219512195,2016,11,3
38,0.1,7.8,2016,11,3
39,0.04,7.249999999999999,2016,11,3
40,0.43,7.27906976744186,2016,11,3
41,0.19,10.105263157894736,2016,11,3
42,0.29,5.0344827586206895,2016,11,3
43,0.02,9.5,2016,11,3
44,0.06,8.5,2016,11,3
45,0.02,3.0,2016,11,3
46,0.1,10.5,2016,11,3
47,0.47,5.425531914893617,2016,11,3
48,0.45,4.266666666666667,2016,11,3
49,0.84,2.6428571428571432,2016,11,3
50,0.78,2.935897435897436,2016,11,3
51,1.36,3.0882352941176467,2016,11,3
52,0.72,2.6944444444444446,2016,11,3
53,0.78,2.4871794871794872,2016,11,3
54,0.99,2.7272727272727275,2016,11,3
55,1.01,2.3267326732673266,2016,11,3
56,0.56,3.3928571428571423,2016,11,3
57,0.43,6.465116279069767,2016,11,3
58,0.72,3.3194444444444446,2016,11,3
59,0.7,3.6428571428571432,2016,11,3
60,1.61,2.5341614906832297,2016,11,3
61,0.37,4.0540540540540535,2016,11,3
62,0.23,8.956521739130435,2016,11,3
63,0.62,4.048387096774194,2016,11,3
64,0.33,7.242424242424242,2016,11,3
65,0.27,9.074074074074074,2016,11,3
66,0.27,7.185185185185183,2016,11,3
67,0.95,2.9894736842105263,2016,11,3
68,0.78,4.1923076923076925,2016,11,3
69,0.84,2.7261904761904763,2016,11,3
70,1.98,1.9646464646464648,2016,11,3
71,1.63,3.0981595092024534,2016,11,3
72,1.09,1.926605504587156,2016,11,3
73,1.32,2.386363636363636,2016,11,3
74,0.95,2.5368421052631582,2016,11,3
75,0.72,2.2638888888888893,2016,11,3
76,1.15,2.973913043478261,2016,11,3
77,0.99,2.787878787878788,2016,11,3
78,0.84,2.107142857142857,2016,11,3
79,1.36,2.227941176470588,2016,11,3
80,0.23,5.391304347826088,2016,11,4
81,0.76,2.8684210526315783,2016,11,4
82,1.03,2.5145631067961163,2016,11,4
83,0.58,5.637931034482759,2016,11,4
84,0.06,5.833333333333332,2016,11,4
85,0.14,6.785714285714286,2016,11,4
86,0.1,6.6,2016,11,4
87,0.06,5.833333333333332,2016,11,4
88,0.02,11.5,2016,11,4
89,0.29,7.517241379310347,2016,11,4
90,0.33,3.878787878787879,2016,11,4
91,0.31,4.580645161290323,2016,11,4
92,0.52,4.4423076923076925,2016,11,4
93,0.14,10.714285714285714,2016,11,4
94,0.04,5.75,2016,11,4
95,0.04,6.25,2016,11,5
96,0.06,4.166666666666667,2016,11,5
97,0.04,5.75,2016,11,5
98,0.02,4.0,2016,11,5
99,0.04,2.0,2016,11,5
100,0.06,4.166666666666667,2016,11,5
101,0.02,11.5,2016,11,5
102,0.06,4.500000000000001,2016,11,5
103,0.04,5.75,2016,11,5
104,0.19,7.157894736842105,2016,11,5
105,0.02,4.0,2016,11,5
106,0.04,5.75,2016,11,5
107,0.04,6.25,2016,11,5
108,0.02,3.0,2016,11,5
109,0.04,5.75,2016,11,5
110,0.02,11.5,2016,11,5
111,0.06,3.166666666666667,2016,11,5
112,0.04,1.5,2016,11,5
113,0.04,5.75,2016,11,5
114,0.04,2.0,2016,11,5
115,0.02,11.5,2016,11,5
116,0.04,5.75,2016,11,5
117,0.04,2.0,2016,11,5
118,0.04,2.0,2016,11,5
119,0.04,4.0,2016,11,5
120,0.04,6.25,2016,11,5
121,0.04,2.0,2016,11,5
122,0.04,4.75,2016,11,5
123,1.09,2.339449541284403,2016,11,5
124,0.58,3.310344827586207,2016,11,5
125,0.74,2.391891891891892,2016,11,5
126,0.84,3.095238095238096,2016,11,5
127,0.58,3.413793103448276,2016,11,5
128,0.99,2.747474747474748,2016,11,5
129,0.52,3.4038461538461537,2016,11,5
130,0.47,2.638297872340426,2016,11,5
131,0.23,5.565217391304348,2016,11,5
132,0.64,3.4375,2016,11,5
133,1.26,2.3888888888888893,2016,11,5
134,1.36,2.8161764705882346,2016,11,5
135,0.8,3.5,2016,11,5
136,1.09,3.458715596330275,2016,11,5
137,0.84,2.7976190476190483,2016,11,5
138,1.56,3.2884615384615383,2016,11,5
139,0.49,5.204081632653062,2016,11,5
140,0.78,3.1923076923076925,2016,11,5
141,1.03,2.2815533980582523,2016,11,5
142,1.09,3.0275229357798166,2016,11,5
143,0.62,4.35483870967742,2016,11,5
144,1.3,3.3307692307692314,2016,11,5
145,0.51,1.9411764705882355,2016,11,6
146,0.16,6.6875,2016,11,6
147,0.08,4.625,2016,11,6
148,0.29,3.2068965517241383,2016,11,6
149,0.39,2.3846153846153846,2016,11,6
150,0.23,5.173913043478262,2016,11,6
151,0.04,5.75,2016,11,6
152,0.33,4.878787878787879,2016,11,6
153,0.16,3.875,2016,11,6
154,0.35,3.1142857142857148,2016,11,6
155,0.29,4.551724137931036,2016,11,7
156,0.21,5.761904761904763,2016,11,7
157,0.04,2.0,2016,11,7
158,0.12,8.583333333333334,2016,11,7
159,0.19,6.263157894736843,2016,11,7
160,0.1,10.7,2016,11,7
161,0.23,7.695652173913042,2016,11,7
162,0.12,7.25,2016,11,7
163,1.44,2.0486111111111107,2016,11,7
164,0.62,2.8870967741935485,2016,11,7
165,0.12,14.583333333333336,2016,11,7
166,0.1,11.1,2016,11,7
167,0.12,7.583333333333334,2016,11,7
168,0.1,11.7,2016,11,7
