,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,8.01,2.6204744069912604,2003,3,5
1,7.0,2.0,2003,3,7
2,7.0,2.2857142857142856,2003,3,8
3,9.0,1.7777777777777777,2005,1,22
4,9.0,2.555555555555556,2005,2,1
5,9.0,2.2222222222222223,2005,3,20
6,11.99,1.5838198498748957,2005,4,30
7,11.0,1.4545454545454546,2006,1,9
8,7.0,2.998571428571428,2006,3,14
9,9.99,2.702702702702702,2006,3,14
10,9.0,2.7777777777777777,2006,3,14
11,9.99,2.4034034034034035,2006,3,15
12,9.99,1.8018018018018016,2007,12,2
13,18.0,1.5,2007,12,2
14,5.0,3.4019999999999997,2007,12,2
15,11.0,1.4545454545454546,2007,12,3
16,7.0,2.144285714285714,2007,12,3
17,5.0,2.8,2008,10,26
18,9.0,1.5555555555555556,2008,10,26
19,9.99,1.6016016016016017,2008,10,26
20,9.0,1.6677777777777778,2009,5,17
21,9.99,1.8018018018018016,2009,12,17
22,9.0,1.6677777777777778,2010,9,12
23,11.0,1.4545454545454546,2010,11,1
24,8.01,1.7478152309612984,2010,11,17
25,8.01,2.4968789013732837,2010,11,17
26,9.99,2.2022022022022023,2010,12,4
27,7.0,2.0,2011,1,13
28,11.0,1.3645454545454545,2011,2,27
29,9.99,2.8018018018018016,2011,2,28
30,7.0,2.43,2011,3,1
31,9.0,1.6677777777777778,2011,3,3
32,9.99,1.5025025025025025,2011,3,29
33,7.0,2.2857142857142856,2011,3,29
34,11.0,2.182727272727273,2012,1,9
35,8.01,1.9975031210986267,2012,2,20
36,11.0,1.6363636363636365,2012,11,3
37,7.0,2.43,2013,2,27
38,8.01,2.1235955056179776,2013,3,1
39,8.01,2.247191011235955,2013,5,20
40,7.0,3.8571428571428568,2015,1,2
41,6.01,2.329450915141431,2016,1,18
42,9.99,1.4014014014014011,2016,1,27
43,11.0,1.5463636363636366,2016,1,27
44,9.0,2.11,2016,4,7
45,9.99,1.7027027027027029,2016,4,7
46,14.0,1.4285714285714286,2016,4,7
47,9.99,1.5025025025025025,2016,11,29
48,8.01,1.873907615480649,2016,11,29
49,9.0,1.89,2017,4,12
50,9.99,1.7027027027027029,2017,4,18
51,9.99,1.7027027027027029,2017,11,1
52,9.99,1.5025025025025025,2017,11,1
53,7.0,2.144285714285714,2017,11,1
54,9.99,1.5025025025025025,2018,1,6
55,8.01,1.873907615480649,2018,3,11
56,9.0,2.0,2018,3,11
57,8.01,2.1235955056179776,2018,10,1
58,9.0,2.0,2019,1,25
59,7.0,2.571428571428572,2019,2,2
60,11.99,1.5012510425354462,2019,3,16
61,11.99,1.5012510425354462,2019,3,16
62,13.0,1.3846153846153846,2019,3,16
63,11.99,1.3344453711426187,2019,4,7
64,11.99,1.418682235195997,2019,11,24
65,3.808797897,1.6278101384385426,2017,7,27
66,2.505788054,2.3146411575956853,2017,7,27
67,1.6037043469999999,3.1801371852239537,2017,7,27
68,2.305324986,2.0387580608125155,2017,7,27
69,2.0046306769999997,2.9431856339889784,2017,7,27
70,3.4078715660000003,1.9660365032078209,2017,7,27
71,3.107177257,2.252848578313342,2017,7,27
72,2.706251122,2.1062347350779222,2017,7,27
73,5.312270807,1.8447853697681418,2017,7,27
74,1.904398987,2.152910313431079,2017,7,27
75,2.806482753,2.066643793125067,2017,7,27
76,3.909029528,1.458162460572746,2017,7,27
77,3.107177257,1.8022789187144208,2017,7,27
78,3.4078715660000003,2.1420995095095083,2017,7,27
79,3.30764013,1.8744481226257224,2017,7,27
80,4.710881604,2.059062450171482,2017,7,27
81,4.309955274,2.4594222390067433,2017,7,27
82,3.5081033919999998,1.6248096130799556,2017,7,27
83,2.9067141889999997,2.6490393276846524,2017,7,27
84,2.4055566180000003,2.3695140128271137,2017,7,27
85,4.209724032,2.5417342844007123,2017,7,27
86,4.0092613539999995,2.8683588483266536,2017,7,27
87,2.20509355,2.4488756819410225,2017,7,27
88,4.0092613539999995,1.621246238166792,2017,7,27
89,2.305324986,2.7761811804697976,2017,7,27
90,4.0092613539999995,2.469282653055997,2017,7,27
91,3.4078715660000003,1.7606298071386886,2017,7,27
92,4.410186905,2.08607939894103,2017,7,27
93,5.312270807,1.750663780872269,2017,7,27
94,5.51273368,1.7777023222714434,2017,7,27
95,4.911344477,1.832492099494816,2017,7,27
96,6.715512086,1.876253034562701,2017,7,27
97,2.505788054,2.3944564060085507,2017,7,27
98,4.0092613539999995,1.8457265325487184,2017,7,27
99,9.822688953,1.9648387271904284,2017,7,27
100,8.619910547,2.2390023138600905,2017,7,27
101,8.82037381,2.0974167919080515,2017,7,27
102,9.321530992000001,1.984652537858558,2017,7,27
103,7.216669658,2.7297909955129613,2017,7,27
104,4.109492401,1.9710464460352703,2017,7,27
105,4.710881604,2.6746585860492367,2017,7,27
106,6.214354514,2.3815828460796435,2017,7,27
107,3.608334829,2.3002301283942184,2017,7,27
108,7.417132531,2.1976148817449253,2017,7,27
109,6.314585951000001,2.343779976208293,2017,7,27
110,12.02778211,2.028636639477667,2017,7,27
111,4.309955274,2.1809971439160694,2017,7,27
112,4.710881604,2.3774743395143068,2017,7,27
113,2.305324986,3.036448183449308,2017,7,27
114,2.4055566180000003,2.785218126593269,2017,7,27
115,4.510418536,2.35011446618443,2017,7,27
116,7.818058861,1.9697984722041608,2017,7,27
117,9.822688953,1.8426725275131488,2017,7,28
118,7.016206785,2.7080158969402444,2017,7,28
119,3.4078715660000003,2.9343827568999417,2017,7,28
120,7.617595988,2.5073526595645443,2017,7,28
121,7.316901289,2.4053896786142643,2017,7,28
122,11.32616245,1.7393358021277543,2017,7,28
123,12.82963516,1.7537521558017557,2017,7,28
124,11.62685656,1.7115545347366012,2017,7,28
125,12.32847759,1.898044635209496,2017,7,28
126,7.818058861,2.2767798575672558,2017,7,28
127,7.818058861,2.020962091858572,2017,7,28
128,7.116438026,1.9672762804721715,2017,7,28
129,8.619910547,2.355012853012151,2017,7,28
130,10.32384653,1.9178897945124718,2017,7,28
131,8.82037381,2.3241645616831286,2017,7,28
132,9.22129975,2.1038247715567433,2017,7,28
133,10.22361567,1.8975673055597169,2017,7,28
134,9.62222686,2.09930615687022,2017,7,28
135,7.316901289,2.1867181280761434,2017,7,28
136,6.414817582,2.353925122106457,2017,7,28
137,9.62222686,2.05773571836156,2017,7,28
138,8.218984607000001,1.8493769044237365,2017,7,28
139,11.32616245,1.5274369978685942,2017,7,28
140,9.922920779,1.82405961743696,2017,7,28
141,10.02315241,1.805819001808434,2017,7,28
142,9.321530992000001,1.9631967319215669,2017,7,28
143,10.02315241,1.8856342492750744,2017,7,28
144,10.52430979,1.9288675965514317,2017,7,28
145,15.03472852,1.7492833578613896,2017,7,28
146,11.12569899,1.9144864299443,2017,7,28
147,10.02315241,1.745957654254606,2017,7,28
148,14.03241337,1.852853012125882,2017,7,28
149,12.32847759,1.841265496431827,2017,7,28
150,13.63148627,2.0320600975817142,2017,7,28
151,11.62685656,1.6857522666470393,2017,7,28
152,12.92986679,1.825231552907592,2017,7,28
153,12.6291719,1.6073896444469176,2017,7,28
154,11.02546775,1.9228208880298976,2017,7,28
155,10.12338404,1.8965989568444743,2017,7,28
156,9.521994839,1.9428702128915325,2017,7,28
157,9.62222686,1.829098305005044,2017,7,28
158,10.42407796,2.3695140927361216,2017,7,28
159,9.521994839,1.6383122196313131,2017,7,28
160,8.018522707999999,2.2073890084941565,2017,7,28
161,11.02546775,1.614443880623568,2017,7,28
162,8.619910547,2.0185822874989983,2017,7,28
163,8.720142178,1.9839125574862848,2017,7,28
164,8.218984607000001,1.6060378320647706,2017,7,28
165,7.417132531,1.9684156861130784,2017,7,28
166,7.918290102,1.793316441691542,2017,7,28
167,8.82037381,2.222128021125218,2017,7,28
168,8.018522707999999,1.658659620272787,2017,7,28
169,7.417132531,2.103238742842952,2017,7,28
170,6.0138912520000005,1.779214064843885,2017,7,28
171,6.715512086,1.697562313046219,2017,7,28
172,7.517364162000001,1.9554726568001004,2017,7,28
173,5.91366001,1.7586401200633106,2017,7,28
174,7.316901289,2.350721939608225,2017,7,28
175,7.417132531,2.3459198925294222,2017,7,28
176,9.421763208,2.037835083108151,2017,7,28
177,6.915974959,2.1110544943486977,2017,7,28
178,9.22129975,1.8001801719979875,2017,7,28
179,10.32384653,1.8403992595965095,2017,7,28
180,8.920605636,1.7375502384555812,2017,7,28
181,8.018522707999999,1.9579667117904729,2017,7,28
182,8.419448064,1.8766076433867291,2017,7,28
183,9.521994839,2.100400213207887,2017,7,28
184,9.321530992000001,1.898829591961947,2017,7,28
185,9.421763208,1.8043332149937004,2017,7,28
186,8.319216628,1.6467896200574812,2017,7,28
187,10.62454122,1.8071368177156923,2017,7,28
188,6.815743133,1.848661207461616,2017,7,28
189,7.216669658,1.6628169347750958,2017,7,28
190,6.0138912520000005,1.8124704177806767,2017,7,28
191,7.216669658,1.6489601206573616,2017,7,28
192,5.91366001,2.4857702412959646,2017,7,28
193,4.309955274,1.9489762656409413,2017,7,28
194,5.91366001,2.3674001728753424,2017,7,28
195,5.011576108,1.9355187288318043,2017,7,28
196,2.706251122,2.1431862382799234,2017,7,28
197,3.107177257,1.7379117843485168,2017,7,28
198,2.806482753,1.8528529599697128,2017,7,28
199,3.708566265,1.9684156863784663,2017,7,28
200,6.414817582,1.8550801044431007,2017,7,28
201,4.610649778,1.8652469920911008,2017,7,28
202,5.91366001,1.927740216840772,2017,7,28
203,5.7131965529999995,2.257930382812789,2017,7,28
204,3.909029528,1.816307567682308,2017,7,29
205,3.708566265,1.941451075028856,2017,7,29
206,5.212038981,2.110498421078482,2017,7,29
207,3.0069456260000003,2.0951492522931305,2017,7,29
208,3.5081033919999998,1.5677987232481203,2017,7,29
209,3.207408693,1.7771355822037738,2017,7,29
210,3.5081033919999998,1.9098638632712224,2017,7,29
211,2.806482753,2.2091708297057897,2017,7,29
212,3.107177257,1.6735446503044482,2017,7,29
213,3.808797897,1.391515136094395,2017,7,29
214,6.114122687999999,1.6519131403468492,2017,7,29
215,7.71782723,1.3604865057338165,2017,7,29
216,8.118753365,1.342570650931456,2017,7,29
217,5.51273368,1.3786263937567902,2017,7,29
218,5.612965506,1.6925099124241794,2017,7,29
219,4.109492401,1.2896969763736037,2017,7,29
220,4.410186905,1.3604866159294895,2017,7,29
221,4.309955274,1.2993174432185537,2017,7,29
222,5.212038981,1.2279263191105438,2017,7,29
223,5.312270807,1.2047578283408849,2017,7,29
224,5.111807934,1.369378497075591,2017,7,29
225,5.212038981,1.4197898526806891,2017,7,29
226,4.710881604,1.1675097107789678,2017,7,29
227,5.412502243,1.2748262280951077,2017,7,29
228,5.312270807,1.1482847930045297,2017,7,29
229,4.811113235,1.2471126670540733,2017,7,29
230,4.410186905,1.2924622556331318,2017,7,29
231,5.312270807,1.2235821787238188,2017,7,29
232,3.708566265,1.2943006854968522,2017,7,29
233,3.4078715660000003,1.7019421212542258,2017,7,29
234,8.319216628,1.2741584122624676,2017,7,29
235,9.321530992000001,1.2766143759231092,2017,7,29
236,8.118753365,1.3056191478480759,2017,7,29
237,6.715512086,1.5784350790013602,2017,7,29
238,6.314585951000001,1.4252715889590082,2017,7,29
239,8.319216628,1.3222398853008928,2017,7,29
240,6.0138912520000005,1.3468817530257529,2017,7,29
241,5.7131965529999995,1.5227902153010346,2017,7,29
242,2.60601949,1.573280720168367,2017,7,29
243,2.305324986,1.995380207968648,2017,7,29
244,4.209724032,1.3064989479576414,2017,7,29
245,4.109492401,1.3870326451055044,2017,7,29
246,2.806482753,1.7103257997466836,2017,7,29
247,3.808797897,1.2339851116022604,2017,7,29
248,2.4055566180000003,1.787528209822414,2017,7,29
249,2.4055566180000003,2.078520930493435,2017,7,29
250,3.4078715660000003,1.7019421212542258,2017,7,29
251,6.314585951000001,1.266908140308565,2017,7,29
252,5.91366001,1.3697101927237785,2017,7,29
253,4.911344477,1.282744452054447,2017,7,29
254,4.410186905,1.496535198659568,2017,7,29
255,4.209724032,1.2352353352553445,2017,7,29
256,5.312270807,1.2047578283408849,2017,7,29
257,4.811113235,1.6420316692047263,2017,7,29
258,6.0138912520000005,1.3468817530257529,2017,7,29
259,6.715512086,1.2508354429905195,2017,7,29
260,5.412502243,1.1639717818404238,2017,7,29
261,5.212038981,1.1895536189582459,2017,7,29
262,5.51273368,1.1972281483403708,2017,7,29
263,8.51967989,1.6197791252929337,2017,7,29
264,5.7131965529999995,1.6103069380956407,2017,7,30
265,5.412502243,1.7182441093724643,2017,7,30
266,4.309955274,1.4385299702300345,2017,7,30
267,4.811113235,1.3094682191573899,2017,7,30
268,3.808797897,1.5490452288495369,2017,7,30
269,2.9067141889999997,1.960977153024108,2017,7,30
270,2.60601949,1.9570075540762744,2017,7,30
271,4.811113235,1.2471126670540733,2017,7,30
272,5.7131965529999995,1.3827636110036698,2017,7,30
273,4.911344477,1.506715745892894,2017,7,30
274,3.5081033919999998,1.2542389292270892,2017,7,30
275,5.212038981,1.4581625695251108,2017,7,30
276,7.517364162000001,1.6096066958103554,2017,7,30
277,6.515049212999999,1.5349077549631087,2017,7,30
278,6.915974959,1.4025498177053193,2017,7,30
279,5.813428378999999,1.3933259109650071,2017,7,30
280,5.212038981,1.266299035763102,2017,7,30
281,3.30764013,1.3604865176188317,2017,7,30
282,2.60601949,2.072125704247899,2017,7,30
283,2.505788054,2.035287788948809,2017,7,30
284,2.305324986,3.4268488581765624,2017,7,30
285,3.0069456260000003,1.862354948682401,2017,7,30
286,5.51273368,1.5418848572057269,2017,7,30
287,6.815743133,1.6872702001224318,2017,7,30
288,5.91366001,1.4035302119101702,2017,7,30
289,5.412502243,1.58891400758723,2017,7,30
290,5.91366001,1.4035302119101702,2017,7,30
291,5.111807934,1.369378497075591,2017,7,30
292,4.911344477,1.4863547128869006,2017,7,30
293,7.016206785,1.3825133316677185,2017,7,30
294,5.212038981,1.5924670780968588,2017,7,30
295,3.30764013,1.6628169337756826,2017,7,30
296,5.412502243,1.5150110006153028,2017,7,30
297,5.111807934,1.4867538552163448,2017,7,30
298,5.412502243,1.8290984591837705,2017,7,30
299,4.510418536,1.684987788237486,2017,7,30
300,5.813428378999999,1.462132158315526,2017,7,30
301,5.111807934,1.447628735770885,2017,7,30
302,4.510418536,1.418937021014406,2017,7,30
303,2.806482753,1.7459575433920365,2017,7,30
304,3.708566265,1.7796634775784437,2017,7,30
305,3.30764013,1.572117785377093,2017,7,30
306,3.608334829,1.46882154100672,2017,7,30
307,3.207408693,1.6524242562436675,2017,7,30
308,8.118753365,1.3672049871415204,2017,7,30
309,3.4078715660000003,2.0834118236250454,2017,7,30
310,3.30764013,1.693049983342656,2017,7,30
311,4.0092613539999995,1.3219392441733044,2017,7,30
312,3.808797897,1.3127500894542738,2017,7,30
313,3.30764013,1.3907195671858048,2017,7,30
314,3.808797897,1.1814750805088463,2017,7,30
315,3.107177257,1.2551585575666435,2017,7,30
316,3.30764013,1.2395545037724525,2017,7,30
317,3.4078715660000003,1.5258790641877142,2017,7,30
318,5.412502243,1.3117777314886925,2017,7,30
319,4.911344477,1.3845495470424931,2017,7,30
320,5.312270807,1.28005518130582,2017,7,30
321,3.608334829,1.8290985312549557,2017,7,30
322,2.60601949,1.7651440703538253,2017,7,30
323,3.5081033919999998,1.4537769438695036,2017,7,30
324,3.608334829,1.3856806579631304,2017,7,30
325,4.209724032,1.6865713429264526,2017,7,30
326,4.0092613539999995,1.446650554774484,2017,7,30
327,3.608334829,1.3856806579631304,2017,7,30
328,3.909029528,1.458162460572746,2017,7,30
329,3.0069456260000003,1.4632788181983574,2017,7,30
330,3.4078715660000003,1.2324408903501498,2017,7,30
331,5.612965506,1.6212463786339897,2017,7,30
332,3.30764013,1.7837491317412455,2017,7,30
333,3.4078715660000003,1.3498160834151576,2017,7,30
334,5.212038981,1.3622307776059206,2017,7,30
335,6.214354514,1.3034339083410715,2017,7,30
336,4.710881604,1.3585567159161405,2017,7,30
337,3.608334829,1.6351033065396272,2017,7,30
338,3.30764013,1.6023508349440665,2017,7,30
339,3.5081033919999998,1.510787833701339,2017,7,30
340,4.410186905,1.9500308751653688,2017,7,30
341,3.808797897,1.5227902133028302,2017,7,30
342,4.209724032,1.7578349556287496,2017,7,30
343,4.510418536,1.684987788237486,2017,7,30
344,4.109492401,2.2143854062817137,2017,7,30
345,3.0069456260000003,1.8956113026168837,2017,7,30
346,4.0092613539999995,3.4919149673373973,2017,7,30
347,9.020837072,1.8180132008928935,2017,7,30
348,10.42407796,1.8418894873652691,2017,7,30
349,9.22129975,1.659202147723264,2017,7,30
350,7.016206785,1.3825133316677185,2017,7,31
351,6.615280455,1.6930499328316082,2017,7,31
352,7.71782723,2.124950506309792,2017,7,31
353,9.421763208,1.698196010319431,2017,7,31
354,6.615280455,2.0558462536113296,2017,7,31
355,4.811113235,1.5173203484162017,2017,7,31
356,5.813428378999999,1.5997445035350626,2017,7,31
357,4.510418536,1.90669680903422,2017,7,31
358,5.91366001,2.553410279668749,2017,7,31
359,5.7131965529999995,1.8203469202436169,2017,7,31
360,4.710881604,1.8892429598406864,2017,7,31
361,4.710881604,2.0378350828958767,2017,7,31
362,3.909029528,2.2000347064147325,2017,7,31
363,4.510418536,2.2170890530856044,2017,7,31
364,5.011576108,1.815796029810588,2017,7,31
365,4.0092613539999995,1.7958420083581308,2017,7,31
366,5.011576108,1.7958422177073718,2017,7,31
367,4.610649778,2.0821359821791257,2017,7,31
368,4.510418536,2.1949181509394182,2017,7,31
369,3.5081033919999998,2.1094019275130877,2017,7,31
370,4.0092613539999995,2.6937630117889286,2017,7,31
371,5.51273368,2.2856173835700333,2017,7,31
372,3.4078715660000003,1.848661182790596,2017,7,31
373,3.0069456260000003,2.361199967371808,2017,7,31
374,4.0092613539999995,1.7958420083581308,2017,7,31
375,3.0069456260000003,1.2637408681895468,2017,7,31
376,3.4078715660000003,1.9073488428524887,2017,7,31
377,3.909029528,1.6116531826822258,2017,7,31
378,3.207408693,1.3718238812542871,2017,7,31
379,3.5081033919999998,1.2257336328244683,2017,7,31
380,3.708566265,1.2943006854968522,2017,7,31
381,3.5081033919999998,1.3682606590062552,2017,7,31
382,2.9067141889999997,1.7201552869978436,2017,7,31
383,3.30764013,1.4511856400170111,2017,7,31
384,3.4078715660000003,1.2911284233532645,2017,7,31
385,3.5081033919999998,1.3682606590062552,2017,7,31
386,4.0092613539999995,1.446650554774484,2017,7,31
387,3.608334829,1.3856806579631304,2017,7,31
388,2.806482753,1.8884847656143784,2017,7,31
389,4.109492401,1.2166952246421734,2017,7,31
390,3.107177257,1.4804433315276415,2017,7,31
391,2.60601949,1.9186348372244904,2017,7,31
392,4.610649778,1.691735573848654,2017,7,31
393,3.808797897,1.2864950741701169,2017,7,31
394,4.811113235,1.5588907886097594,2017,7,31
395,4.710881604,1.528376335309827,2017,7,31
396,5.51273368,1.6688635043947924,2017,7,31
397,4.209724032,1.4965351248943817,2017,7,31
398,3.4078715660000003,1.6725982786054328,2017,7,31
399,4.710881604,1.719423469509891,2017,7,31
400,4.309955274,1.5313383820511544,2017,7,31
401,5.212038981,2.0721257034666065,2017,7,31
402,6.815743133,1.804645443641604,2017,7,31
403,5.7131965529999995,1.7853402321059617,2017,7,31
404,5.813428378999999,1.462132158315526,2017,7,31
405,7.016206785,1.7388312679270614,2017,7,31
406,5.111807934,1.5063164149390749,2017,7,31
407,3.608334829,1.6073896788584303,2017,7,31
408,4.911344477,1.506715745892894,2017,7,31
409,4.610649778,1.3880906486408908,2017,7,31
410,4.109492401,1.4357004793497854,2017,7,31
411,3.808797897,1.260240104307115,2017,7,31
412,3.909029528,1.688398588121384,2017,7,31
413,4.510418536,1.2193990369411694,2017,7,31
414,3.5081033919999998,1.311249793974145,2017,7,31
415,3.608334829,1.35796703055907,2017,7,31
416,3.608334829,1.35796703055907,2017,7,31
417,3.207408693,1.4030016853857792,2017,7,31
418,3.608334829,1.3025398475292105,2017,7,31
419,3.808797897,1.391515136094395,2017,7,31
420,5.612965506,1.7994052518590338,2017,8,1
421,5.91366001,1.4035302119101702,2017,8,1
422,6.0138912520000005,1.4965352007332906,2017,8,1
423,6.114122687999999,1.4229351049947396,2017,8,1
424,4.710881604,1.6557410913016866,2017,8,1
425,4.109492401,1.2896969763736037,2017,8,1
426,4.209724032,1.140217226239309,2017,8,1
427,4.510418536,1.3080826453042051,2017,8,1
428,4.209724032,1.2114807976087305,2017,8,1
429,3.4078715660000003,1.4965352212454828,2017,8,1
430,3.207408693,1.2471127177306056,2017,8,1
431,4.510418536,1.15288633072432,2017,8,1
432,3.808797897,1.2864950741701169,2017,8,1
433,2.4055566180000003,1.8706688374440912,2017,8,1
434,4.610649778,1.670046646731015,2017,8,1
435,6.214354514,1.2551585575666435,2017,8,1
436,6.214354514,1.3195256917716298,2017,8,1
437,5.412502243,1.422632242038962,2017,8,1
438,5.212038981,1.381417136028131,2017,8,1
439,4.610649778,1.40977957575853,2017,8,1
440,3.608334829,1.3025398475292105,2017,8,1
441,3.5081033919999998,1.2257336328244683,2017,8,1
442,3.909029528,1.227926221743291,2017,8,1
443,2.9067141889999997,1.4105274730882733,2017,8,1
444,3.5081033919999998,1.425271498953586,2017,8,1
445,3.5081033919999998,1.1402172983617695,2017,8,1
446,3.5081033919999998,1.425271498953586,2017,8,1
447,4.209724032,1.4490260496011538,2017,8,1
448,3.708566265,1.2134068749072222,2017,8,1
449,3.808797897,1.1289652093084004,2017,8,1
450,3.608334829,1.1639718778991397,2017,8,1
451,3.708566265,1.2943006854968522,2017,8,1
452,3.5081033919999998,1.111711853445852,2017,8,1
453,3.708566265,1.3482298610080248,2017,8,1
454,3.4078715660000003,1.2911284233532645,2017,8,1
455,1.6037043469999999,1.8083134128961735,2017,8,1
456,2.806482753,1.5677986395236545,2017,8,1
457,3.30764013,1.3604865176188317,2017,8,1
458,3.207408693,1.3718238812542871,2017,8,1
459,3.107177257,1.383892825976616,2017,8,1
460,3.207408693,1.4030016853857792,2017,8,1
461,3.207408693,1.5277129302835617,2017,8,1
462,4.209724032,1.4252716359531663,2017,8,1
463,3.608334829,1.413394285644327,2017,8,1
464,3.0069456260000003,1.3967662835949133,2017,8,1
465,3.0069456260000003,1.2637408681895468,2017,8,1
466,3.0069456260000003,1.2637408681895468,2017,8,1
467,2.706251122,1.551962503722151,2017,8,1
468,3.608334829,1.3025398475292105,2017,8,1
469,3.5081033919999998,1.4537769438695036,2017,8,1
470,4.309955274,1.2993174432185537,2017,8,1
471,4.510418536,1.418937021014406,2017,8,1
472,4.610649778,1.2796461440537548,2017,8,1
473,4.710881604,1.4010116345093355,2017,8,1
474,3.4078715660000003,1.6139105927209698,2017,8,1
475,2.806482753,1.3183761863652543,2017,8,1
476,3.708566265,1.3751944723576348,2017,8,1
477,4.0092613539999995,1.371823768363892,2017,8,1
478,3.608334829,1.1362582504950791,2017,8,1
479,3.708566265,1.2403714862568325,2017,8,1
480,4.109492401,1.2653630591297935,2017,8,1
481,3.4078715660000003,1.4965352212454828,2017,8,1
482,2.806482753,1.2827443807205894,2017,8,1
483,3.207408693,1.3406462121227405,2017,8,1
484,3.207408693,1.2471127177306056,2017,8,1
485,3.5081033919999998,1.197228187908551,2017,8,1
486,3.808797897,1.2077300960555537,2017,8,1
487,3.909029528,1.2535079865480103,2017,8,1
488,3.4078715660000003,1.2617847332923815,2017,8,1
489,2.9067141889999997,1.4449305965114274,2017,8,1
490,4.109492401,1.143693536665576,2017,8,1
491,4.610649778,1.1928904349325316,2017,8,1
492,5.111807934,1.2128780877626768,2017,8,1
493,5.011576108,1.4366737742457127,2017,8,1
494,3.107177257,1.8666460527584887,2017,8,1
495,3.4078715660000003,1.7606298071386886,2017,8,1
496,4.410186905,1.4285108580902648,2017,8,1
497,3.708566265,1.429123695056855,2017,8,1
498,4.410186905,1.224437895110026,2017,8,1
499,4.0092613539999995,1.2969969819532996,2017,8,2
500,3.5081033919999998,1.4822823887854213,2017,8,2
501,3.909029528,1.4069988419386532,2017,8,2
502,5.011576108,1.3369047486487855,2017,8,2
503,6.414817582,1.309468340700822,2017,8,2
504,5.51273368,1.469325540137466,2017,8,2
505,3.4078715660000003,1.4378475356544584,2017,8,2
506,3.909029528,1.2790897956092389,2017,8,2
507,3.4078715660000003,1.4378475356544584,2017,8,2
508,3.808797897,1.1814750805088463,2017,8,2
509,4.410186905,1.9727054649626008,2017,8,2
510,4.209724032,1.2114807976087305,2017,8,2
511,3.808797897,1.5490452288495369,2017,8,2
512,4.710881604,1.2524195481776323,2017,8,2
513,4.811113235,1.4549646878140876,2017,8,2
514,5.7131965529999995,1.2427368546023134,2017,8,2
515,4.610649778,1.1061347258113083,2017,8,2
516,5.111807934,1.193315528039947,2017,8,2
517,5.111807934,1.193315528039947,2017,8,2
518,4.410186905,1.2471126819510612,2017,8,2
