,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,9.0,1.6677777777777778,2002,11,9
1,7.0,2.144285714285714,2002,11,9
2,11.99,1.6680567139282736,2002,11,20
3,18.0,1.2777777777777777,2002,11,20
4,11.0,1.6363636363636365,2002,11,25
5,15.01,1.3984010659560293,2002,11,25
6,13.0,1.4607692307692306,2002,11,26
7,9.99,1.6016016016016017,2002,11,26
8,11.0,1.5463636363636366,2002,11,26
9,13.0,1.6146153846153846,2002,11,26
10,15.01,1.3324450366422385,2002,11,26
11,18.99,1.5792522380200107,2002,11,26
12,22.0,1.7272727272727273,2002,11,26
13,14.0,1.9285714285714288,2002,11,26
14,18.0,1.7222222222222223,2002,11,26
15,20.99,1.5245354930919486,2002,11,26
16,20.99,1.4287756074321103,2002,11,26
17,20.0,1.8,2002,11,26
18,24.01,1.6239067055393586,2002,11,26
19,18.99,1.5792522380200107,2002,11,26
20,16.0,1.5625,2002,11,26
21,18.0,1.6111111111111112,2002,11,27
22,11.99,1.5012510425354462,2002,11,28
23,11.0,1.7263636363636363,2002,11,30
24,14.0,1.4285714285714286,2002,11,30
25,13.0,1.6146153846153846,2002,11,30
26,9.0,2.0,2002,12,8
27,14.0,1.499285714285714,2002,12,11
28,9.0,1.89,2002,12,12
29,11.0,1.818181818181818,2002,12,12
30,9.99,1.7027027027027029,2002,12,12
31,11.0,1.818181818181818,2002,12,24
32,9.99,2.002002002002002,2002,12,24
33,11.99,1.5012510425354462,2003,1,5
34,14.0,1.6428571428571428,2003,1,6
35,7.0,2.0,2003,1,20
36,9.0,1.6677777777777778,2003,1,21
37,7.0,2.144285714285714,2003,1,21
38,11.0,1.818181818181818,2003,1,21
39,9.99,2.1011011011011007,2003,1,21
40,8.01,2.746566791510612,2003,1,21
41,11.0,1.7263636363636363,2003,1,21
42,9.99,2.1011011011011007,2003,1,21
43,8.01,2.247191011235955,2003,1,21
44,7.0,2.0,2003,1,21
45,8.01,2.247191011235955,2003,1,23
46,7.0,2.43,2003,1,23
47,7.0,2.144285714285714,2003,1,23
48,9.99,1.7027027027027029,2003,1,23
49,8.01,2.247191011235955,2003,1,23
50,11.0,1.3645454545454545,2003,2,2
51,14.0,1.6428571428571428,2003,2,2
52,11.0,1.6363636363636365,2003,2,2
53,14.0,1.4285714285714286,2003,2,2
54,14.0,1.356428571428571,2003,2,2
55,11.0,1.7263636363636363,2003,2,2
56,9.0,1.6677777777777778,2003,2,3
57,8.01,1.873907615480649,2003,2,3
58,11.0,1.6363636363636365,2003,2,4
59,11.0,1.3645454545454545,2003,2,5
60,13.0,1.4607692307692306,2003,2,27
61,7.0,2.0,2003,3,1
62,16.0,1.6875,2003,3,1
63,14.0,1.8578571428571429,2003,3,16
64,11.0,1.5463636363636366,2003,3,19
65,11.99,1.6680567139282736,2003,3,30
66,14.0,1.499285714285714,2003,3,30
67,11.99,1.418682235195997,2003,3,30
68,9.99,1.6016016016016017,2003,4,9
69,8.01,1.873907615480649,2003,5,14
70,11.99,1.6680567139282736,2003,7,3
71,7.0,2.0,2003,7,16
72,8.01,2.9975031210986267,2003,7,18
73,9.0,2.0,2003,7,28
74,9.99,1.6016016016016017,2003,8,2
75,11.0,1.7263636363636363,2003,8,4
76,8.01,2.247191011235955,2003,8,14
77,13.0,1.5384615384615383,2003,8,14
78,14.0,1.356428571428571,2003,8,14
79,15.01,1.5996002664890074,2003,8,15
80,13.0,1.3846153846153846,2003,8,15
81,14.0,1.6428571428571428,2003,8,15
82,13.0,1.6146153846153846,2003,8,15
83,14.0,1.356428571428571,2003,8,15
84,15.01,1.665556295802798,2003,8,15
85,11.0,1.818181818181818,2003,8,15
86,15.01,1.665556295802798,2003,8,15
87,8.01,1.873907615480649,2003,8,19
88,9.99,1.7027027027027029,2003,8,20
89,9.0,1.5555555555555556,2003,8,20
90,8.01,2.1235955056179776,2003,8,20
91,8.01,1.873907615480649,2003,8,20
92,11.0,1.6363636363636365,2003,9,2
93,7.0,2.144285714285714,2003,9,3
94,9.0,1.89,2003,9,20
95,16.0,1.4375,2003,9,20
96,9.99,1.9009009009009008,2003,9,20
97,8.01,1.7478152309612984,2003,10,8
98,9.0,1.7777777777777777,2003,10,8
99,9.99,1.8018018018018016,2003,10,19
100,11.99,1.5838198498748957,2003,10,19
101,9.0,1.7777777777777777,2003,10,19
102,11.99,1.5838198498748957,2003,10,23
103,9.99,2.002002002002002,2003,10,23
104,7.0,2.144285714285714,2003,10,25
105,14.0,1.5714285714285714,2003,10,25
106,14.0,1.499285714285714,2003,11,15
107,14.0,1.499285714285714,2003,12,13
108,9.0,1.7777777777777777,2003,12,13
109,9.99,1.4014014014014011,2003,12,13
110,14.0,1.499285714285714,2003,12,16
111,11.0,1.6363636363636365,2003,12,16
112,16.0,1.4375,2003,12,16
113,18.0,1.555,2003,12,16
114,13.0,2.0769230769230766,2003,12,16
115,11.99,1.5838198498748957,2003,12,17
116,15.01,1.3324450366422385,2003,12,17
117,14.0,1.715,2003,12,19
118,8.01,2.1235955056179776,2003,12,20
119,11.0,1.7263636363636363,2003,12,20
120,9.99,1.8018018018018016,2003,12,21
121,9.99,1.7027027027027029,2003,12,21
122,13.0,1.846923076923077,2003,12,21
123,13.0,1.846923076923077,2003,12,21
124,11.0,1.3645454545454545,2004,1,19
125,8.01,2.3707865168539324,2004,1,19
126,11.99,1.5838198498748957,2004,2,5
127,18.0,1.555,2004,2,5
128,15.01,1.3984010659560293,2004,2,5
129,14.0,1.7857142857142858,2004,2,5
130,16.0,1.5625,2004,2,7
131,8.01,1.7478152309612984,2004,2,8
132,9.99,1.6016016016016017,2004,2,12
133,9.0,1.6677777777777778,2004,2,19
134,18.0,1.3888888888888888,2004,2,19
135,17.01,1.7048794826572602,2004,2,19
136,15.01,1.4656895403064625,2004,2,20
137,16.0,1.311875,2004,2,20
138,17.01,1.469723691945914,2004,2,22
139,8.01,1.7478152309612984,2004,2,22
140,11.99,1.5838198498748957,2004,3,6
141,11.99,1.5838198498748957,2004,3,6
142,11.99,1.418682235195997,2004,3,6
143,11.99,1.5012510425354462,2004,3,7
144,9.0,1.89,2004,3,8
145,11.99,1.5012510425354462,2004,3,8
146,11.0,1.5463636363636366,2004,3,8
147,7.0,2.0,2004,3,11
148,11.0,1.3645454545454545,2004,3,14
149,11.99,1.7506255212677229,2004,3,28
150,11.99,1.5838198498748957,2004,3,29
151,15.01,1.4656895403064625,2004,4,2
152,15.01,1.8647568287808127,2004,4,2
153,15.01,1.4656895403064625,2004,4,2
154,13.0,2.000769230769231,2004,4,2
155,13.0,1.5384615384615383,2004,4,2
156,11.99,1.8348623853211008,2004,4,3
157,15.01,1.3984010659560293,2004,4,3
158,11.0,2.090909090909091,2004,4,3
159,15.01,1.5323117921385745,2004,4,3
160,11.0,1.4545454545454546,2004,4,3
161,13.0,1.6923076923076923,2004,4,4
162,15.01,1.3984010659560293,2004,4,4
163,9.0,1.6677777777777778,2004,4,8
164,8.01,2.3707865168539324,2004,4,23
165,11.0,1.4545454545454546,2004,4,24
166,14.0,1.5714285714285714,2004,4,25
167,9.99,2.002002002002002,2004,4,25
168,11.0,1.818181818181818,2004,4,25
169,13.0,1.7692307692307692,2004,4,25
170,9.99,1.7027027027027029,2004,4,25
171,8.01,1.873907615480649,2004,5,2
172,8.01,1.7478152309612984,2004,5,9
173,9.99,1.6016016016016017,2004,5,24
174,9.99,1.6016016016016017,2004,7,5
175,9.99,1.5025025025025025,2004,7,5
176,9.0,1.7777777777777777,2004,7,17
177,8.01,1.873907615480649,2004,7,21
