"Sustained Wind Speed (kts)","Gust Factor","Year","Month","Day"
"7.78","1.4961439588688947","2006","09","17"
"13.61","1.1410727406318883","2006","09","17"
"11.64","1.3341924398625429","2006","09","17"
"13.61","1.4268919911829538","2006","09","17"
"11.64","1.3341924398625429","2006","09","17"
"5.83","1.3344768439108061","2006","09","18"
"5.83","1.6672384219554033","2006","09","18"
"3.89","1.4987146529562982","2006","09","18"
"3.89","1.4987146529562982","2006","09","19"
"5.83","1.3344768439108061","2006","09","19"
"11.64","1.1692439862542954","2006","09","19"
"13.61","1.2843497428361499","2006","09","19"
"13.61","1.2843497428361499","2006","09","19"
"15.53","1.2504829362524148","2006","09","19"
"15.53","1.1255634256278173","2006","09","19"
"19.42","1.2003089598352212","2006","09","19"
"15.53","1.2504829362524148","2006","09","19"
"17.48","1.333524027459954","2006","09","19"
"21.36","1.182116104868914","2006","09","19"
"21.36","1.272940074906367","2006","09","19"
"27.19","1.1430673041559396","2006","09","19"
"29.14","1.1993822923816062","2006","09","19"
"27.19","1.2853990437660905","2006","09","20"
"19.42","1.3002059732234807","2006","09","20"
"9.72","1.4002057613168724","2006","09","22"
"11.64","1.3341924398625429","2006","09","22"
"13.61","1.2843497428361499","2006","09","22"
"19.42","1.2003089598352212","2006","09","22"
"19.42","1.2003089598352212","2006","09","22"
"19.42","1.2003089598352212","2006","09","22"
"23.31","1.25010725010725","2006","09","22"
"23.31","1.25010725010725","2006","09","22"
"23.31","1.25010725010725","2006","09","22"
"23.31","1.1664521664521665","2006","09","22"
"21.36","1.182116104868914","2006","09","22"
"15.53","1.2504829362524148","2006","09","22"
"17.48","1.2219679633867275","2006","09","23"
"17.48","1.2219679633867275","2006","09","24"
"19.42","1.2003089598352212","2006","09","24"
"19.42","1.2003089598352212","2006","09","24"
"19.42","1.2003089598352212","2006","09","24"
"21.36","1.182116104868914","2006","09","24"
"21.36","1.272940074906367","2006","09","24"
"25.25","1.2308910891089109","2006","09","24"
"27.19","1.2853990437660905","2006","09","24"
"25.25","1.2308910891089109","2006","09","24"
"27.19","1.2853990437660905","2006","09","24"
"27.19","1.2147848473703566","2006","09","24"
"29.14","1.1993822923816062","2006","09","24"
"23.31","1.25010725010725","2006","09","24"
"27.19","1.2147848473703566","2006","09","24"
"27.19","1.2147848473703566","2006","09","24"
"23.31","1.25010725010725","2006","09","24"
"23.31","1.3333333333333333","2006","09","24"
"25.25","1.2308910891089109","2006","09","25"
"25.25","1.154059405940594","2006","09","25"
"23.31","1.25010725010725","2006","09","25"
"23.31","1.25010725010725","2006","09","25"
"5.83","1.3344768439108061","2006","09","25"
"5.83","1.6672384219554033","2006","09","26"
"3.89","1.4987146529562982","2006","09","26"
"9.72","1.1975308641975309","2006","09","26"
"7.78","1.2493573264781492","2006","09","26"
"5.83","1.3344768439108061","2006","09","26"
"9.72","1.1975308641975309","2006","09","26"
"11.64","1.3341924398625429","2006","09","26"
"15.53","1.2504829362524148","2006","09","26"
"17.48","1.110983981693364","2006","09","26"
"15.53","1.1255634256278173","2006","09","26"
"17.48","1.2219679633867275","2006","09","26"
"15.53","1.2504829362524148","2006","09","26"
"17.48","1.110983981693364","2006","09","26"
"17.48","1.2219679633867275","2006","09","26"
"15.53","1.2504829362524148","2006","09","26"
"15.53","1.1255634256278173","2006","09","26"
"15.53","1.1255634256278173","2006","09","26"
"15.53","1.1255634256278173","2006","09","26"
"13.61","1.1410727406318883","2006","09","26"
"11.64","1.1692439862542954","2006","09","26"
"11.64","1.1692439862542954","2006","09","27"
"11.64","1.1692439862542954","2006","09","27"
"11.64","1.1692439862542954","2006","09","27"
"11.64","1.1692439862542954","2006","09","27"
"11.64","1.3341924398625429","2006","09","27"
"11.64","1.3341924398625429","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"17.48","1.333524027459954","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"17.48","1.2219679633867275","2006","09","27"
"17.48","1.333524027459954","2006","09","27"
"17.48","1.110983981693364","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"15.53","1.1255634256278173","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"15.53","1.2504829362524148","2006","09","27"
"13.61","1.2843497428361499","2006","10","04"
"15.53","1.2504829362524148","2006","10","04"
"15.53","1.2504829362524148","2006","10","04"
"17.48","1.110983981693364","2006","10","04"
"17.48","1.2219679633867275","2006","10","04"
"17.48","1.2219679633867275","2006","10","04"
"19.42","1.3002059732234807","2006","10","04"
"19.42","1.2003089598352212","2006","10","04"
"19.42","1.2003089598352212","2006","10","04"
"19.42","1.2003089598352212","2006","10","04"
"21.36","1.272940074906367","2006","10","04"
"21.36","1.182116104868914","2006","10","04"
"25.25","1.154059405940594","2006","10","04"
"23.31","1.25010725010725","2006","10","04"
"23.31","1.25010725010725","2006","10","04"
"23.31","1.25010725010725","2006","10","04"
"23.31","1.1664521664521665","2006","10","04"
"19.42","1.2003089598352212","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"21.36","1.182116104868914","2006","10","09"
"21.36","1.182116104868914","2006","10","09"
"21.36","1.0912921348314606","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"19.42","1.2003089598352212","2006","10","09"
"17.48","1.2219679633867275","2006","10","09"
"17.48","1.2219679633867275","2006","10","09"
