time,wind_speed_of_gust,wind_gust_from_direction,wind_speed_of_gust_qc_agg,wind_gust_from_direction_qc_agg
UTC,mile.hour-1,degrees,,
2018-12-13T00:01:00Z,29.805,331.8,NaN,NaN
2018-12-13T00:11:00Z,33.141999999999996,317.2,NaN,NaN
2018-12-13T00:21:00Z,30.840999999999998,3.1,NaN,NaN
2018-12-13T00:31:00Z,33.141999999999996,353.8,NaN,NaN
2018-12-13T00:41:00Z,30.956999999999997,6.4,NaN,NaN
2018-12-13T00:51:00Z,30.956999999999997,4.4,NaN,NaN
2018-12-13T01:01:00Z,31.761999999999997,35.8,NaN,NaN
2018-12-13T01:11:00Z,25.087,357.1,NaN,NaN
2018-12-13T01:21:00Z,30.149,5.7,NaN,NaN
2018-12-13T01:31:00Z,29.691,354.6,NaN,NaN
2018-12-13T01:41:00Z,28.769000000000002,332.8,NaN,NaN
2018-12-13T01:51:00Z,29.23,318.4,NaN,NaN
2018-12-13T02:01:00Z,28.308000000000003,331.8,NaN,NaN
2018-12-13T02:11:00Z,23.706999999999997,10.8,NaN,NaN
2018-12-13T02:21:00Z,26.123,50.9,NaN,NaN
2018-12-13T02:31:00Z,27.964000000000002,2.6,NaN,NaN
2018-12-13T02:41:00Z,27.273000000000003,54.1,NaN,NaN
2018-12-13T02:51:00Z,25.318,55.7,NaN,NaN
2018-12-13T03:01:00Z,23.016,33.5,NaN,NaN
2018-12-13T03:11:00Z,24.166,17.6,NaN,NaN
2018-12-13T03:21:00Z,21.52,36.4,NaN,NaN
2018-12-13T03:31:00Z,20.829,57.6,NaN,NaN
2018-12-13T03:41:00Z,22.441,55.8,NaN,NaN
2018-12-13T03:51:00Z,21.98,16.7,NaN,NaN
2018-12-13T04:01:00Z,21.174,21.2,NaN,NaN
2018-12-13T04:11:00Z,20.599,19.5,NaN,NaN
2018-12-13T04:21:00Z,19.218,38.7,NaN,NaN
2018-12-13T04:31:00Z,18.643,14.8,NaN,NaN
2018-12-13T04:41:00Z,18.758,43.8,NaN,NaN
2018-12-13T04:51:00Z,24.625999999999998,45.4,NaN,NaN
2018-12-13T05:01:00Z,9.5515,320.9,NaN,NaN
2018-12-13T05:11:00Z,9.0911,330.3,NaN,NaN
2018-12-13T05:21:00Z,15.075,29.6,NaN,NaN
2018-12-13T05:31:00Z,25.087,51.2,NaN,NaN
2018-12-13T05:41:00Z,23.016,7.5,NaN,NaN
2018-12-13T05:51:00Z,28.539,51.7,NaN,NaN
2018-12-13T06:01:00Z,14.385,48.1,NaN,NaN
2018-12-13T06:11:00Z,12.659,60.5,NaN,NaN
2018-12-13T06:21:00Z,21.059,56.5,NaN,NaN
2018-12-13T06:31:00Z,28.886,54.5,NaN,NaN
2018-12-13T06:41:00Z,28.308000000000003,55.2,NaN,NaN
2018-12-13T06:51:00Z,24.052,57.7,NaN,NaN
2018-12-13T07:01:00Z,31.761999999999997,51.4,NaN,NaN
2018-12-13T07:11:00Z,24.052,54.0,NaN,NaN
2018-12-13T07:21:00Z,25.778000000000002,49.0,NaN,NaN
2018-12-13T07:31:00Z,26.584,34.3,NaN,NaN
2018-12-13T07:41:00Z,21.98,31.3,NaN,NaN
2018-12-13T07:51:00Z,29.344,53.2,NaN,NaN
2018-12-13T08:01:00Z,28.078000000000003,54.0,NaN,NaN
2018-12-13T08:11:00Z,25.548000000000002,49.8,NaN,NaN
2018-12-13T08:21:00Z,34.409,53.1,NaN,NaN
2018-12-13T08:31:00Z,31.185,52.2,NaN,NaN
2018-12-13T08:41:00Z,28.655,52.0,NaN,NaN
2018-12-13T08:51:00Z,23.36,19.3,NaN,NaN
2018-12-13T09:01:00Z,29.344,50.8,NaN,NaN
2018-12-13T09:11:00Z,28.769000000000002,53.8,NaN,NaN
2018-12-13T09:21:00Z,26.467,50.0,NaN,NaN
2018-12-13T09:31:00Z,31.070999999999998,59.0,NaN,NaN
2018-12-13T09:41:00Z,9.6665,329.8,NaN,NaN
2018-12-13T09:51:00Z,22.441,37.7,NaN,NaN
2018-12-13T10:01:00Z,27.734,53.5,NaN,NaN
2018-12-13T10:11:00Z,19.909000000000002,85.4,NaN,NaN
2018-12-13T10:21:00Z,5.0635,16.1,NaN,NaN
2018-12-13T10:31:00Z,16.111,78.5,NaN,NaN
2018-12-13T10:41:00Z,13.004000000000001,123.1,NaN,NaN
2018-12-13T10:51:00Z,16.570999999999998,6.3,NaN,NaN
2018-12-13T11:01:00Z,7.3649,10.6,NaN,NaN
2018-12-13T11:11:00Z,13.464,9.4,NaN,NaN
2018-12-13T11:21:00Z,24.396,30.4,NaN,NaN
2018-12-13T11:31:00Z,14.73,59.4,NaN,NaN
2018-12-13T11:41:00Z,19.678,59.2,NaN,NaN
2018-12-13T11:51:00Z,15.075,11.3,NaN,NaN
2018-12-13T12:01:00Z,10.472000000000001,8.2,NaN,NaN
2018-12-13T12:11:00Z,14.5,114.7,NaN,NaN
2018-12-13T12:21:00Z,23.36,51.7,NaN,NaN
2018-12-13T12:31:00Z,15.880999999999998,94.4,NaN,NaN
2018-12-13T12:41:00Z,11.392999999999999,55.7,NaN,NaN
2018-12-13T12:51:00Z,21.865,53.1,NaN,NaN
2018-12-13T13:01:00Z,13.464,56.8,NaN,NaN
2018-12-13T13:11:00Z,11.048,63.5,NaN,NaN
2018-12-13T13:21:00Z,12.889000000000001,56.5,NaN,NaN
2018-12-13T13:31:00Z,14.155,90.2,NaN,NaN
2018-12-13T13:41:00Z,17.722,55.7,NaN,NaN
2018-12-13T13:51:00Z,15.421,57.4,NaN,NaN
2018-12-13T14:01:00Z,13.924000000000001,58.8,NaN,NaN
2018-12-13T14:11:00Z,15.995999999999999,110.9,NaN,NaN
2018-12-13T14:21:00Z,16.340999999999998,58.0,NaN,NaN
2018-12-13T14:31:00Z,18.643,51.7,NaN,NaN
2018-12-13T14:41:00Z,20.829,55.2,NaN,NaN
2018-12-13T14:51:00Z,19.218,55.2,NaN,NaN
2018-12-13T15:01:00Z,19.102999999999998,48.2,NaN,NaN
2018-12-13T15:11:00Z,12.427999999999999,52.9,NaN,NaN
2018-12-13T15:21:00Z,16.916,60.8,NaN,NaN
2018-12-13T15:31:00Z,20.599,56.2,NaN,NaN
2018-12-13T15:41:00Z,15.305,57.8,NaN,NaN
2018-12-13T15:51:00Z,15.765999999999998,57.6,NaN,NaN
2018-12-13T16:01:00Z,29.575,49.9,NaN,NaN
2018-12-13T16:11:00Z,24.396,50.3,NaN,NaN
2018-12-13T16:21:00Z,25.087,57.3,NaN,NaN
2018-12-13T16:31:00Z,28.769000000000002,50.2,NaN,NaN
2018-12-13T16:41:00Z,26.814,52.1,NaN,NaN
2018-12-13T16:51:00Z,26.006999999999998,52.5,NaN,NaN
2018-12-13T17:01:00Z,24.511999999999997,51.8,NaN,NaN
2018-12-13T17:11:00Z,23.706999999999997,56.4,NaN,NaN
2018-12-13T17:21:00Z,22.671,54.9,NaN,NaN
2018-12-13T17:31:00Z,22.441,54.8,NaN,NaN
2018-12-13T17:41:00Z,29.0,52.0,NaN,NaN
2018-12-13T17:51:00Z,27.734,54.0,NaN,NaN
2018-12-13T18:01:00Z,31.531999999999996,54.9,NaN,NaN
2018-12-13T18:11:00Z,28.886,54.9,NaN,NaN
2018-12-13T18:21:00Z,29.344,52.6,NaN,NaN
2018-12-13T18:31:00Z,29.114,53.8,NaN,NaN
2018-12-13T18:41:00Z,27.734,55.0,NaN,NaN
2018-12-13T18:51:00Z,28.769000000000002,54.1,NaN,NaN
2018-12-13T19:01:00Z,30.496,53.9,NaN,NaN
2018-12-13T19:11:00Z,31.993000000000002,56.5,NaN,NaN
2018-12-13T19:21:00Z,29.23,56.0,NaN,NaN
2018-12-13T19:31:00Z,28.886,55.8,NaN,NaN
2018-12-13T19:41:00Z,26.698,52.7,NaN,NaN
2018-12-13T19:51:00Z,27.619,50.4,NaN,NaN
2018-12-13T20:01:00Z,28.539,58.1,NaN,NaN
2018-12-13T20:11:00Z,20.599,28.8,NaN,NaN
2018-12-13T20:21:00Z,15.421,65.5,NaN,NaN
2018-12-13T20:31:00Z,17.952,94.5,NaN,NaN
2018-12-13T20:41:00Z,17.607,94.0,NaN,NaN
2018-12-13T20:51:00Z,15.536,67.9,NaN,NaN
2018-12-13T21:01:00Z,5.0635,174.1,NaN,NaN
2018-12-13T21:10:00Z,6.7895,102.0,NaN,NaN
2018-12-13T21:21:00Z,4.2578,146.4,NaN,NaN
2018-12-13T21:31:00Z,5.4087,162.2,NaN,NaN
2018-12-13T21:41:00Z,5.2935,349.9,NaN,NaN
2018-12-13T21:51:00Z,4.9483,27.0,NaN,NaN
2018-12-13T22:01:00Z,5.1785,108.0,NaN,NaN
2018-12-13T22:10:00Z,14.27,127.8,NaN,NaN
2018-12-13T22:20:00Z,15.19,131.3,NaN,NaN
2018-12-13T22:31:00Z,13.924000000000001,117.0,NaN,NaN
2018-12-13T22:40:00Z,10.242,10.5,NaN,NaN
2018-12-13T22:51:00Z,10.242,100.2,NaN,NaN
2018-12-13T23:01:00Z,7.9405,100.1,NaN,NaN
2018-12-13T23:11:00Z,8.9762,128.2,NaN,NaN
2018-12-13T23:20:00Z,11.508,122.3,NaN,NaN
2018-12-13T23:31:00Z,9.4363,122.9,NaN,NaN
2018-12-13T23:40:00Z,8.9762,94.2,NaN,NaN
2018-12-13T23:51:00Z,12.083,106.2,NaN,NaN
2018-12-14T00:01:00Z,9.4363,103.7,NaN,NaN
2018-12-14T00:11:00Z,5.4087,94.2,NaN,NaN
2018-12-14T00:21:00Z,14.845,128.8,NaN,NaN
2018-12-14T00:31:00Z,11.277999999999999,117.1,NaN,NaN
2018-12-14T00:41:00Z,8.9762,109.8,NaN,NaN
2018-12-14T00:50:00Z,9.0911,139.3,NaN,NaN
2018-12-14T01:01:00Z,9.6665,112.3,NaN,NaN
2018-12-14T01:11:00Z,9.6665,112.3,NaN,NaN
2018-12-14T01:20:00Z,7.4801,107.1,NaN,NaN
2018-12-14T01:31:00Z,6.2142,97.1,NaN,NaN
2018-12-14T01:41:00Z,9.8967,97.9,NaN,NaN
2018-12-14T01:50:00Z,5.7538,96.3,NaN,NaN
2018-12-14T02:01:00Z,9.0911,139.7,NaN,NaN
2018-12-14T02:11:00Z,8.746,4.1,NaN,NaN
2018-12-14T02:21:00Z,11.738,97.2,NaN,NaN
2018-12-14T02:31:00Z,9.2063,97.2,NaN,NaN
2018-12-14T02:40:00Z,8.5158,93.6,NaN,NaN
2018-12-14T02:50:00Z,8.1706,111.2,NaN,NaN
2018-12-14T03:01:00Z,4.7181,124.3,NaN,NaN
2018-12-14T03:11:00Z,6.0992,119.1,NaN,NaN
2018-12-14T03:21:00Z,3.5675,85.5,NaN,NaN
2018-12-14T03:31:00Z,5.0635,125.9,NaN,NaN
2018-12-14T03:41:00Z,9.8967,98.9,NaN,NaN
2018-12-14T03:51:00Z,9.7817,103.4,NaN,NaN
2018-12-14T04:01:00Z,9.0911,121.2,NaN,NaN
2018-12-14T04:10:00Z,4.1428,352.7,NaN,NaN
2018-12-14T04:21:00Z,2.1865,262.4,NaN,NaN
2018-12-14T04:31:00Z,2.5318,174.8,NaN,NaN
2018-12-14T04:41:00Z,3.3373,60.8,NaN,NaN
2018-12-14T04:51:00Z,2.1865,172.9,NaN,NaN
2018-12-14T05:01:00Z,4.8333,120.4,NaN,NaN
2018-12-14T05:10:00Z,4.6032,126.2,NaN,NaN
2018-12-14T05:21:00Z,3.9126,126.4,NaN,NaN
2018-12-14T05:31:00Z,1.8412,146.5,NaN,NaN
2018-12-14T05:41:00Z,3.5675,103.9,NaN,NaN
2018-12-14T05:51:00Z,3.2221,131.6,NaN,NaN
2018-12-14T06:01:00Z,6.6746,126.1,NaN,NaN
2018-12-14T06:11:00Z,7.5951,124.6,NaN,NaN
2018-12-14T06:20:00Z,7.9405,131.6,NaN,NaN
2018-12-14T06:31:00Z,4.1428,126.7,NaN,NaN
2018-12-14T06:41:00Z,5.2935,127.7,NaN,NaN
2018-12-14T06:51:00Z,5.2935,124.0,NaN,NaN
2018-12-14T07:01:00Z,5.869,132.5,NaN,NaN
2018-12-14T07:11:00Z,5.869,126.8,NaN,NaN
2018-12-14T07:21:00Z,3.9126,133.8,NaN,NaN
2018-12-14T07:31:00Z,2.3016,63.0,NaN,NaN
2018-12-14T07:41:00Z,2.4166,325.6,NaN,NaN
2018-12-14T07:50:00Z,4.1428,57.6,NaN,NaN
2018-12-14T08:01:00Z,5.2935,127.5,NaN,NaN
2018-12-14T08:11:00Z,6.9048,129.5,NaN,NaN
2018-12-14T08:21:00Z,2.5318,126.2,NaN,NaN
2018-12-14T08:31:00Z,1.1508,325.0,NaN,NaN
2018-12-14T08:40:00Z,3.9126,99.5,NaN,NaN
2018-12-14T08:51:00Z,5.2935,129.1,NaN,NaN
2018-12-14T09:01:00Z,1.7262,121.6,NaN,NaN
2018-12-14T09:11:00Z,5.5237,129.5,NaN,NaN
2018-12-14T09:21:00Z,5.7538,131.8,NaN,NaN
2018-12-14T09:31:00Z,4.1428,137.9,NaN,NaN
2018-12-14T09:40:00Z,1.7262,305.0,NaN,NaN
2018-12-14T09:51:00Z,2.4166,243.3,NaN,NaN
2018-12-14T10:01:00Z,2.0714,240.7,NaN,NaN
2018-12-14T10:11:00Z,1.9563,307.7,NaN,NaN
2018-12-14T10:21:00Z,5.6389,126.5,NaN,NaN
2018-12-14T10:31:00Z,8.0554,126.1,NaN,NaN
2018-12-14T10:41:00Z,7.7103,96.4,NaN,NaN
2018-12-14T10:51:00Z,8.2856,131.6,NaN,NaN
2018-12-14T11:01:00Z,6.5594,135.3,NaN,NaN
2018-12-14T11:11:00Z,6.2142,131.0,NaN,NaN
2018-12-14T11:21:00Z,3.5675,134.0,NaN,NaN
2018-12-14T11:31:00Z,5.2935,135.7,NaN,NaN
2018-12-14T11:41:00Z,2.0714,159.5,NaN,NaN
2018-12-14T11:51:00Z,1.1508,192.7,NaN,NaN
2018-12-14T12:01:00Z,4.1428,58.0,NaN,NaN
2018-12-14T12:11:00Z,9.2063,39.8,NaN,NaN
2018-12-14T12:21:00Z,9.7817,57.5,NaN,NaN
2018-12-14T12:31:00Z,10.932,13.1,NaN,NaN
2018-12-14T12:40:00Z,11.738,4.5,NaN,NaN
2018-12-14T12:50:00Z,9.3213,14.3,NaN,NaN
2018-12-14T13:01:00Z,10.932,12.4,NaN,NaN
2018-12-14T13:11:00Z,10.472000000000001,57.7,NaN,NaN
2018-12-14T13:21:00Z,11.968,58.2,NaN,NaN
2018-12-14T13:31:00Z,13.809000000000001,53.4,NaN,NaN
2018-12-14T13:40:00Z,14.96,53.6,NaN,NaN
2018-12-14T13:51:00Z,11.968,16.6,NaN,NaN
2018-12-14T14:01:00Z,12.543,56.9,NaN,NaN
2018-12-14T14:11:00Z,16.801,50.2,NaN,NaN
2018-12-14T14:20:00Z,14.155,83.2,NaN,NaN
2018-12-14T14:31:00Z,17.952,55.3,NaN,NaN
2018-12-14T14:41:00Z,18.873,50.9,NaN,NaN
2018-12-14T14:51:00Z,21.635,50.4,NaN,NaN
2018-12-14T15:01:00Z,19.793,9.2,NaN,NaN
2018-12-14T15:11:00Z,22.325,1.0,NaN,NaN
2018-12-14T15:21:00Z,19.678,7.8,NaN,NaN
2018-12-14T15:31:00Z,20.829,0.7,NaN,NaN
2018-12-14T15:41:00Z,14.385,56.7,NaN,NaN
2018-12-14T15:50:00Z,14.27,323.4,NaN,NaN
2018-12-14T16:01:00Z,5.4087,301.8,NaN,NaN
2018-12-14T16:11:00Z,4.0278,319.0,NaN,NaN
2018-12-14T16:20:00Z,2.5318,237.8,NaN,NaN
2018-12-14T16:31:00Z,7.2499,21.3,NaN,NaN
2018-12-14T16:41:00Z,16.340999999999998,14.5,NaN,NaN
2018-12-14T16:51:00Z,15.880999999999998,35.2,NaN,NaN
2018-12-14T17:01:00Z,14.845,33.6,NaN,NaN
2018-12-14T17:11:00Z,10.472000000000001,325.4,NaN,NaN
2018-12-14T17:21:00Z,23.246,359.7,NaN,NaN
2018-12-14T17:31:00Z,24.281999999999996,7.8,NaN,NaN
2018-12-14T17:41:00Z,23.246,352.8,NaN,NaN
2018-12-14T17:50:00Z,26.814,352.4,NaN,NaN
2018-12-14T18:01:00Z,25.662,359.4,NaN,NaN
2018-12-14T18:11:00Z,26.814,355.5,NaN,NaN
2018-12-14T18:21:00Z,30.61,7.8,NaN,NaN
2018-12-14T18:31:00Z,29.114,359.4,NaN,NaN
2018-12-14T18:41:00Z,25.201,9.6,NaN,NaN
2018-12-14T18:51:00Z,23.820999999999998,5.7,NaN,NaN
2018-12-14T19:01:00Z,28.078000000000003,354.5,NaN,NaN
2018-12-14T19:10:00Z,23.36,11.4,NaN,NaN
2018-12-14T19:20:00Z,25.201,10.5,NaN,NaN
2018-12-14T19:31:00Z,30.726999999999997,6.4,NaN,NaN
2018-12-14T19:40:00Z,28.425,8.3,NaN,NaN
2018-12-14T19:51:00Z,26.928,4.7,NaN,NaN
2018-12-14T20:01:00Z,24.625999999999998,5.5,NaN,NaN
2018-12-14T20:10:00Z,21.059,7.6,NaN,NaN
2018-12-14T20:21:00Z,27.503,329.5,NaN,NaN
2018-12-14T20:31:00Z,20.829,12.6,NaN,NaN
2018-12-14T20:41:00Z,23.476999999999997,5.7,NaN,NaN
2018-12-14T20:51:00Z,24.052,8.8,NaN,NaN
2018-12-14T21:01:00Z,20.714000000000002,31.9,NaN,NaN
2018-12-14T21:11:00Z,24.857,4.6,NaN,NaN
2018-12-14T21:21:00Z,22.21,5.3,NaN,NaN
2018-12-14T21:31:00Z,24.281999999999996,6.7,NaN,NaN
2018-12-14T21:41:00Z,29.691,7.6,NaN,NaN
2018-12-14T21:51:00Z,28.655,3.8,NaN,NaN
2018-12-14T22:01:00Z,26.353,7.1,NaN,NaN
2018-12-14T22:11:00Z,29.46,7.1,NaN,NaN
2018-12-14T22:21:00Z,25.548000000000002,7.1,NaN,NaN
2018-12-14T22:31:00Z,26.928,11.4,NaN,NaN
2018-12-14T22:40:00Z,26.928,11.4,NaN,NaN
2018-12-14T22:51:00Z,28.769000000000002,11.4,NaN,NaN
2018-12-14T23:01:00Z,29.114,4.1,NaN,NaN
2018-12-14T23:11:00Z,25.318,59.1,NaN,NaN
2018-12-14T23:21:00Z,25.201,4.8,NaN,NaN
2018-12-14T23:31:00Z,23.016,10.7,NaN,NaN
2018-12-14T23:41:00Z,22.21,3.1,NaN,NaN
2018-12-14T23:51:00Z,22.441,10.4,NaN,NaN
2018-12-15T00:01:00Z,24.857,5.1,NaN,NaN
2018-12-15T00:11:00Z,19.793,357.9,NaN,NaN
2018-12-15T00:21:00Z,22.21,0.4,NaN,NaN
2018-12-15T00:31:00Z,18.528,315.6,NaN,NaN
2018-12-15T00:41:00Z,18.182000000000002,321.9,NaN,NaN
2018-12-15T00:51:00Z,17.952,56.8,NaN,NaN
2018-12-15T01:01:00Z,19.563,352.6,NaN,NaN
2018-12-15T01:11:00Z,20.599,6.7,NaN,NaN
2018-12-15T01:21:00Z,26.353,48.0,NaN,NaN
2018-12-15T01:31:00Z,26.467,50.0,NaN,NaN
2018-12-15T01:41:00Z,28.425,11.4,NaN,NaN
2018-12-15T01:51:00Z,31.875999999999998,49.0,NaN,NaN
2018-12-15T02:01:00Z,31.875999999999998,47.3,NaN,NaN
2018-12-15T02:11:00Z,32.336999999999996,5.3,NaN,NaN
2018-12-15T02:21:00Z,28.539,6.1,NaN,NaN
2018-12-15T02:31:00Z,26.928,50.3,NaN,NaN
2018-12-15T02:40:00Z,31.301,49.0,NaN,NaN
2018-12-15T02:51:00Z,30.266,48.4,NaN,NaN
2018-12-15T03:01:00Z,30.61,34.1,NaN,NaN
2018-12-15T03:10:00Z,28.425,18.5,NaN,NaN
2018-12-15T03:21:00Z,28.308000000000003,12.9,NaN,NaN
2018-12-15T03:31:00Z,25.662,13.8,NaN,NaN
2018-12-15T03:40:00Z,27.964000000000002,0.5,NaN,NaN
2018-12-15T03:50:00Z,29.0,2.3,NaN,NaN
2018-12-15T04:01:00Z,33.486999999999995,7.5,NaN,NaN
2018-12-15T04:10:00Z,31.070999999999998,355.6,NaN,NaN
2018-12-15T04:21:00Z,31.301,3.1,NaN,NaN
2018-12-15T04:31:00Z,30.726999999999997,33.5,NaN,NaN
2018-12-15T04:40:00Z,37.285,7.1,NaN,NaN
2018-12-15T04:51:00Z,33.141999999999996,3.1,NaN,NaN
2018-12-15T05:01:00Z,35.558,45.7,NaN,NaN
2018-12-15T05:11:00Z,31.531999999999996,12.3,NaN,NaN
2018-12-15T05:21:00Z,38.665,49.6,NaN,NaN
2018-12-15T05:31:00Z,34.178000000000004,45.1,NaN,NaN
2018-12-15T05:41:00Z,33.028,2.5,NaN,NaN
2018-12-15T05:51:00Z,33.834,5.7,NaN,NaN
2018-12-15T06:01:00Z,33.603,10.8,NaN,NaN
2018-12-15T06:10:00Z,34.983000000000004,50.2,NaN,NaN
2018-12-15T06:20:00Z,38.321,4.1,NaN,NaN
2018-12-15T06:31:00Z,32.221,10.1,NaN,NaN
2018-12-15T06:40:00Z,30.61,47.3,NaN,NaN
2018-12-15T06:51:00Z,33.603,44.5,NaN,NaN
2018-12-15T07:01:00Z,33.257,46.6,NaN,NaN
2018-12-15T07:11:00Z,31.185,13.1,NaN,NaN
2018-12-15T07:21:00Z,30.38,46.3,NaN,NaN
2018-12-15T07:31:00Z,26.123,39.3,NaN,NaN
2018-12-15T07:40:00Z,34.523,42.1,NaN,NaN
2018-12-15T07:51:00Z,23.476999999999997,6.6,NaN,NaN
2018-12-15T08:01:00Z,27.85,12.1,NaN,NaN
2018-12-15T08:11:00Z,29.805,47.5,NaN,NaN
2018-12-15T08:21:00Z,26.698,52.6,NaN,NaN
2018-12-15T08:31:00Z,30.266,9.3,NaN,NaN
2018-12-15T08:40:00Z,34.753,46.6,NaN,NaN
2018-12-15T08:50:00Z,31.761999999999997,7.2,NaN,NaN
2018-12-15T09:01:00Z,34.178000000000004,37.7,NaN,NaN
2018-12-15T09:11:00Z,30.61,21.7,NaN,NaN
2018-12-15T09:21:00Z,32.798,47.2,NaN,NaN
2018-12-15T09:31:00Z,36.824,47.6,NaN,NaN
2018-12-15T09:41:00Z,36.824,47.6,NaN,NaN
2018-12-15T09:51:00Z,34.409,48.0,NaN,NaN
2018-12-15T10:01:00Z,31.070999999999998,30.9,NaN,NaN
2018-12-15T10:11:00Z,38.207,46.8,NaN,NaN
2018-12-15T10:21:00Z,37.63,36.4,NaN,NaN
2018-12-15T10:31:00Z,34.064,10.8,NaN,NaN
2018-12-15T10:41:00Z,33.603,46.8,NaN,NaN
2018-12-15T10:51:00Z,32.798,42.7,NaN,NaN
2018-12-15T11:01:00Z,39.243,46.4,NaN,NaN
2018-12-15T11:11:00Z,37.86,32.7,NaN,NaN
2018-12-15T11:21:00Z,35.905,49.3,NaN,NaN
2018-12-15T11:31:00Z,33.141999999999996,19.5,NaN,NaN
2018-12-15T11:41:00Z,36.594,6.8,NaN,NaN
2018-12-15T11:50:00Z,37.516,47.8,NaN,NaN
2018-12-15T12:01:00Z,38.091,47.8,NaN,NaN
2018-12-15T12:11:00Z,35.328,31.6,NaN,NaN
2018-12-15T12:21:00Z,37.171,43.8,NaN,NaN
2018-12-15T12:31:00Z,42.119,47.5,NaN,NaN
2018-12-15T12:41:00Z,35.444,48.9,NaN,NaN
2018-12-15T12:51:00Z,33.717,47.7,NaN,NaN
2018-12-15T13:01:00Z,40.506,48.1,NaN,NaN
2018-12-15T13:11:00Z,40.506,48.1,NaN,NaN
2018-12-15T13:20:00Z,35.789,41.4,NaN,NaN
2018-12-15T13:31:00Z,35.214,33.9,NaN,NaN
2018-12-15T13:41:00Z,39.931999999999995,50.8,NaN,NaN
2018-12-15T13:51:00Z,38.551,37.8,NaN,NaN
2018-12-15T14:01:00Z,36.364000000000004,52.2,NaN,NaN
2018-12-15T14:11:00Z,37.285,29.7,NaN,NaN
2018-12-15T14:20:00Z,36.25,30.7,NaN,NaN
2018-12-15T14:31:00Z,39.586999999999996,32.1,NaN,NaN
2018-12-15T14:40:00Z,40.048,6.7,NaN,NaN
2018-12-15T14:51:00Z,39.012,1.1,NaN,NaN
2018-12-15T15:01:00Z,43.843999999999994,4.7,NaN,NaN
2018-12-15T15:11:00Z,39.931999999999995,8.2,NaN,NaN
2018-12-15T15:21:00Z,38.551,12.7,NaN,NaN
2018-12-15T15:31:00Z,41.083999999999996,30.8,NaN,NaN
2018-12-15T15:41:00Z,35.1,23.1,NaN,NaN
2018-12-15T15:51:00Z,36.71,46.6,NaN,NaN
2018-12-15T16:01:00Z,39.357,10.0,NaN,NaN
2018-12-15T16:10:00Z,38.091,4.1,NaN,NaN
2018-12-15T16:20:00Z,40.162,6.6,NaN,NaN
2018-12-15T16:31:00Z,42.925,5.5,NaN,NaN
2018-12-15T16:41:00Z,41.542,5.0,NaN,NaN
2018-12-15T16:51:00Z,43.269,45.9,NaN,NaN
2018-12-15T17:01:00Z,42.693999999999996,14.2,NaN,NaN
2018-12-15T17:10:00Z,40.391999999999996,51.1,NaN,NaN
2018-12-15T17:21:00Z,37.516,18.3,NaN,NaN
2018-12-15T17:31:00Z,40.853,50.3,NaN,NaN
2018-12-15T17:41:00Z,42.808,47.6,NaN,NaN
2018-12-15T17:51:00Z,42.578,1.6,NaN,NaN
2018-12-15T18:01:00Z,36.594,31.6,NaN,NaN
2018-12-15T18:11:00Z,37.746,6.0,NaN,NaN
2018-12-15T18:21:00Z,40.736999999999995,48.7,NaN,NaN
2018-12-15T18:31:00Z,37.63,11.9,NaN,NaN
2018-12-15T18:41:00Z,39.471,4.8,NaN,NaN
2018-12-15T18:51:00Z,39.243,8.0,NaN,NaN
2018-12-15T19:01:00Z,30.38,22.3,NaN,NaN
2018-12-15T19:11:00Z,34.639,2.1,NaN,NaN
2018-12-15T19:21:00Z,41.31399999999999,14.3,NaN,NaN
2018-12-15T19:31:00Z,41.428000000000004,6.5,NaN,NaN
2018-12-15T19:40:00Z,37.055,16.2,NaN,NaN
2018-12-15T19:51:00Z,41.198,11.2,NaN,NaN
2018-12-15T20:01:00Z,42.578,47.6,NaN,NaN
2018-12-15T20:11:00Z,43.155,6.8,NaN,NaN
2018-12-15T20:21:00Z,35.675,8.6,NaN,NaN
2018-12-15T20:31:00Z,36.594,18.7,NaN,NaN
2018-12-15T20:41:00Z,44.074,47.7,NaN,NaN
2018-12-15T20:50:00Z,41.428000000000004,26.9,NaN,NaN
2018-12-15T21:01:00Z,40.506,9.8,NaN,NaN
2018-12-15T21:11:00Z,42.808,2.9,NaN,NaN
2018-12-15T21:21:00Z,45.226000000000006,8.2,NaN,NaN
2018-12-15T21:31:00Z,40.048,11.4,NaN,NaN
2018-12-15T21:41:00Z,45.685,1.7,NaN,NaN
2018-12-15T21:51:00Z,45.801,9.1,NaN,NaN
2018-12-15T22:01:00Z,44.766000000000005,15.4,NaN,NaN
2018-12-15T22:11:00Z,44.191,3.0,NaN,NaN
2018-12-15T22:21:00Z,46.607,6.8,NaN,NaN
2018-12-15T22:31:00Z,46.492,359.0,NaN,NaN
2018-12-15T22:41:00Z,46.146,4.2,NaN,NaN
2018-12-15T22:51:00Z,46.262,8.0,NaN,NaN
2018-12-15T23:01:00Z,43.843999999999994,3.1,NaN,NaN
2018-12-15T23:11:00Z,50.519,5.0,NaN,NaN
2018-12-15T23:21:00Z,42.578,5.3,NaN,NaN
2018-12-15T23:31:00Z,43.614,9.6,NaN,NaN
2018-12-15T23:41:00Z,39.357,38.0,NaN,NaN
2018-12-15T23:51:00Z,42.578,11.6,NaN,NaN
2018-12-16T00:01:00Z,40.506,11.1,NaN,NaN
2018-12-16T00:11:00Z,42.464,47.1,NaN,NaN
