"Sustained Wind Speed (kts)","Gust Factor","Year","Month","Day"
"1.002306571","2.3945023872341746","2019","09","28"
"0.801860844","1.8706821716312663","2019","09","28"
"0.902083707","1.8845016319533194","2019","09","28"
"0.701618496","1.8528423386945603","2019","09","28"
"1.002306571","2.4942046848059625","2019","09","28"
"0.701618496","1.4253014461579987","2019","09","28"
"0.801860844","1.8706821716312663","2019","09","28"
"0.902083707","3.214817409400345","2019","09","29"
"0.601395633","2.9930336790456877","2019","09","29"
"1.303014129","4.6814170132456026","2019","09","29"
"0.701618496","2.1379521685243597","2019","09","30"
"0.501153285","2.195011097253408","2019","09","30"
"0.501153285","1.9954331078564116","2019","09","30"
"0.601395633","3.491824460920221","2019","09","30"
"0.701618496","3.1357127221457968","2019","09","30"
"0.400930422","3.2424290691515547","2019","09","30"
"0.300688075","2.9931306454371365","2019","09","30"
"0.601395633","2.3279311374713623","2019","09","30"
"1.804167414","3.602786040009921","2019","10","01"
"1.804167414","5.09922271160142","2019","10","01"
"1.904390278","3.8332068202251137","2019","10","01"
"1.703944551","3.3451574146910135","2019","10","02"
"0.701618496","2.993033955022759","2019","10","02"
"0.801860844","2.120041439509422","2019","10","02"
"0.601395633","1.6628285975598363","2019","10","03"
"0.701618496","2.5654930624861976","2019","10","03"
"0.501153285","2.394415692595929","2019","10","03"
"0.400930422","2.244775259284266","2019","10","04"
"0.601395633","1.9953076213973773","2019","10","04"
"0.701618496","1.7102874237796604","2019","10","04"
"0.501153285","2.195011097253408","2019","10","04"
"2.104797039","4.133505489504824","2019","10","05"
"2.606106192","4.1439741569824715","2019","10","05"
"2.505766427","5.587143338320415","2019","10","05"
"2.906735816","4.919564045444714","2019","10","05"
"2.906735816","4.1969955999606405","2019","10","06"
"2.405621497","4.281627588897457","2019","10","06"
"2.606106192","4.451071052134624","2019","10","06"
"3.307705205","3.204569791762927","2019","10","06"
"0.902083707","2.3279081150725185","2019","10","06"
"2.104797039","3.94338570522856","2019","10","06"
"1.202771782","3.4919532731438823","2019","10","06"
"0.701618496","3.1357127221457968","2019","10","07"
"0.902083707","1.6628465555469787","2019","10","07"
"0.801860844","2.120041439509422","2019","10","07"
"1.403236993","4.489612854726101","2019","10","07"
"1.50347934","2.527492727635353","2019","10","08"
"1.804167414","2.8268006136375106","2019","10","09"
"1.904390278","6.0386947428010345","2019","10","10"
"1.904390278","4.358364276421706","2019","10","10"
"2.205136803","5.169792311520366","2019","10","10"
"2.405621497","3.6996903549037414","2019","10","11"
"2.104797039","3.3257131563268034","2019","10","11"
"1.703944551","3.814695242979183","2019","10","12"
"2.405621497","5.778192436896069","2019","10","12"
"2.205136803","4.670900851134179","2019","10","12"
"2.305281733","4.684736167125998","2019","10","12"
"2.405621497","3.5749585563335198","2019","10","12"
"1.50347934","4.788884916769126","2019","10","12"
"1.303014129","3.9907117691737635","2019","10","12"
"0.701618496","1.8528423386945603","2019","10","13"
"0.701618496","2.4229381461460218","2019","10","13"
"0.902083707","1.7736259291511627","2019","10","13"
"0.701618496","2.4229381461460218","2019","10","13"
"1.002306571","4.68921577986941","2019","10","13"
"1.002306571","1.8956441112666316","2019","10","13"
"0.501153285","2.394415692595929","2019","10","14"
"0.701618496","1.99539725360946","2019","10","14"
"0.601395633","1.9953076213973773","2019","10","14"
"0.701618496","1.8528423386945603","2019","10","14"
"0.701618496","1.7102874237796604","2019","10","14"
"0.701618496","2.8506028923159974","2019","10","14"
"1.303014129","2.4557815873077153","2019","10","14"
"0.801860844","2.244775259284266","2019","10","14"
"0.701618496","2.1379521685243597","2019","10","14"
"1.002306571","3.0929386533972947","2019","10","14"
"1.102548918","2.1767972720463","2019","10","14"
"1.202771782","2.660453257956463","2019","10","14"
"0.801860844","1.9953076209816776","2019","10","14"
"1.403236993","3.0643114095838264","2019","10","14"
"0.902083707","2.106253038666178","2019","10","14"
"0.902083707","2.771314597083173","2019","10","14"
"1.403236993","2.70804797547124","2019","10","14"
"0.902083707","2.3279081150725185","2019","10","14"
"1.904390278","2.7305084887647175","2019","10","14"
"2.305281733","3.3835797218803534","2019","10","14"
"1.002306571","2.69378267400384","2019","10","15"
"1.303014129","2.3791551196602567","2019","10","15"
"1.102548918","3.9000130133001494","2019","10","15"
"1.102548918","2.2674347633798138","2019","10","15"
"1.703944551","3.110464997167622","2019","10","15"
"0.801860844","2.4942428963397543","2019","10","15"
"0.501153285","3.1925542561294398","2019","10","15"
"0.902083707","3.1038453762916705","2019","10","15"
"1.403236993","2.779263506061232","2019","10","16"
"0.701618496","2.5654930624861976","2019","10","16"
"0.701618496","2.7080479774010975","2019","10","16"
"1.102548918","2.2674347633798138","2019","10","16"
"1.002306571","2.0951354034373577","2019","10","16"
"1.202771782","2.327896600919758","2019","10","16"
"0.801860844","2.120041439509422","2019","10","16"
"0.601395633","2.494242895508355","2019","10","16"
"0.601395633","2.16161937943437","2019","10","16"
"0.501153285","2.195011097253408","2019","10","17"
"0.601395633","4.323383252767982","2019","10","17"
"2.004652109","3.7412776502858036","2019","10","19"
"0.601395633","1.9953076213973773","2019","10","21"
"1.102548918","2.2674347633798138","2019","10","21"
"0.801860844","2.120041439509422","2019","10","21"
"1.603702204","2.494273199863982","2019","10","21"
"1.403236993","2.494277528642662","2019","10","21"
"0.801860844","2.120041439509422","2019","10","21"
"1.303014129","2.9163406700097267","2019","10","21"
"2.104797039","2.4230467159071294","2019","10","21"
"1.102548918","2.6302999881951723","2019","10","21"
"1.603702204","3.2424684626797458","2019","10","21"
"1.50347934","1.9288821128729312","2019","10","21"
"0.701618496","2.4229381461460218","2019","10","21"
"0.902083707","1.8845016319533194","2019","10","22"
"1.002306571","1.4965748289003284","2019","10","22"
"0.902083707","2.217128741468335","2019","10","22"
"2.505766427","3.232539209848708","2019","10","24"
"1.904390278","3.5706965371307153","2019","10","24"
"2.004652109","4.339999981014162","2019","10","24"
"1.904390278","4.935813890980177","2019","10","24"
"2.104797039","2.993158354590406","2019","10","24"
"0.801860844","2.120041439509422","2019","10","25"
"1.403236993","4.774722685065359","2019","10","25"
"0.701618496","1.5678563610728984","2019","10","26"
"0.501153285","1.9954331078564116","2019","10","26"
"0.501153285","2.5939936819929255","2019","10","26"
"0.701618496","2.8506028923159974","2019","10","26"
"0.701618496","1.99539725360946","2019","10","26"
"0.501153285","1.9954331078564116","2019","10","26"
"0.801860844","2.8682276123212223","2019","10","27"
"0.601395633","1.6628285975598363","2019","10","27"
"0.701618496","1.7102874237796604","2019","10","27"
"0.501153285","2.195011097253408","2019","10","27"
"0.601395633","1.4965168395228439","2019","10","27"
"0.501153285","1.7958551184594151","2019","10","27"
"0.501153285","1.7958551184594151","2019","10","27"
"0.601395633","2.16161937943437","2019","10","27"
"0.601395633","2.3279311374713623","2019","10","27"
"0.501153285","2.195011097253408","2019","10","27"
"0.501153285","2.195011097253408","2019","10","27"
"0.501153285","1.7958551184594151","2019","10","27"
"0.400930422","2.244775259284266","2019","10","27"
"0.200465211","1.9953943180694829","2019","10","27"
"0.300688075","2.660583051057146","2019","10","27"
"0.400930422","3.2424290691515547","2019","10","27"
"0.400930422","1.7459266785197955","2019","10","27"
"0.400930422","1.4965457373050128","2019","10","27"
"0.400930422","1.4965457373050128","2019","10","27"
"0.501153285","1.9954331078564116","2019","10","27"
"0.400930422","1.7459266785197955","2019","10","27"
"0.300688075","2.327977655914688","2019","10","27"
"0.300688075","2.660583051057146","2019","10","27"
"0.200465211","1.9953943180694829","2019","10","27"
"0.300688075","1.9954589619159322","2019","10","27"
"0.300688075","1.9954589619159322","2019","10","27"
"0.300688075","2.660583051057146","2019","10","27"
"0.300688075","2.327977655914688","2019","10","27"
"0.300688075","4.323378820393859","2019","10","28"
"0.601395633","2.494242895508355","2019","10","29"
"0.501153285","1.9954331078564116","2019","10","29"
"0.501153285","2.7935716713899224","2019","10","29"
"0.701618496","2.5654930624861976","2019","10","29"
"0.400930422","2.992961432096066","2019","10","29"
"1.202771782","4.6559376972480395","2019","10","30"
"1.403236993","3.206866325109774","2019","10","31"
"1.904390278","3.9382474373249243","2019","10","31"
"1.603702204","3.429517278383687","2019","10","31"
"1.50347934","3.924173764170248","2019","10","31"
"1.002306571","5.387565349005379","2019","11","01"
"0.501153285","2.7935716713899224","2019","11","02"
"0.902083707","2.771314597083173","2019","11","02"
"0.501153285","3.1925542561294398","2019","11","02"
"1.102548918","3.9000130133001494","2019","11","02"
"0.501153285","2.993149660786919","2019","11","02"
"0.701618496","2.1379521685243597","2019","11","03"
"0.501153285","2.394415692595929","2019","11","03"
"0.601395633","2.3279311374713623","2019","11","03"
"1.002306571","4.290059800475956","2019","11","03"
"0.801860844","2.120041439509422","2019","11","03"
"1.002306571","2.3945023872341746","2019","11","04"
"0.801860844","2.6188683456901654","2019","11","04"
"1.002306571","1.9954331058655703","2019","11","04"
"1.002306571","2.7934849715756274","2019","11","04"
"1.403236993","3.206866325109774","2019","11","05"
"0.902083707","1.995377335864021","2019","11","08"
"1.50347934","1.9953494492315405","2019","11","08"
"1.202771782","2.7436827321577453","2019","11","09"
"2.305281733","4.034120249544354","2019","11","15"
"2.205136803","3.6732361525055013","2019","11","15"
"2.004652109","5.736671968352989","2019","11","15"
"2.004652109","3.5417902363826066","2019","11","15"
"2.405621497","3.8658549283823604","2019","11","16"
"2.806396052","3.741396337312122","2019","11","16"
"2.806396052","3.2781728888350075","2019","11","16"
"2.305281733","3.7740246627807723","2019","11","16"
"2.104797039","4.7511367531907664","2019","11","16"
"2.906735816","3.337207913290459","2019","11","17"
"2.305281733","4.294592786763733","2019","11","17"
"1.50347934","4.8553522537928595","2019","11","17"
"1.603702204","4.053139764220216","2019","11","17"
"1.603702204","4.115453245333321","2019","11","17"
"1.403236993","4.703383300842042","2019","11","18"
"1.703944551","4.695021298260545","2019","11","18"
"1.904390278","4.253323659321895","2019","11","18"
"2.305281733","4.641386901580935","2019","11","18"
"1.804167414","4.489599004585503","2019","11","18"
"1.703944551","6.103430791745288","2019","11","18"
"2.104797039","5.130963465784313","2019","11","18"
"2.606106192","3.722174405930731","2019","11","18"
"2.305281733","4.945208703477806","2019","11","18"
"1.804167414","3.270158930494906","2019","11","18"
"2.205136803","4.942808521072967","2019","11","18"
"1.102548918","3.9908081348278093","2019","11","18"
"1.603702204","5.1131191773307565","2019","11","19"
"0.902083707","4.101534044223681","2019","11","19"
"1.102548918","3.718580401345965","2019","11","19"
"0.902083707","6.096911378979158","2019","11","19"
"0.801860844","2.8682276123212223","2019","11","19"
"0.801860844","2.6188683456901654","2019","11","19"
"1.202771782","2.7436827321577453","2019","11","19"
"1.303014129","3.3768330619536973","2019","11","19"
"1.303014129","3.0698603637320963","2019","11","19"
"1.50347934","4.58942510909395","2019","11","19"
"2.505766427","4.509664946516581","2019","11","20"
"2.205136803","4.217327336493599","2019","11","21"
"2.405621497","6.235506237663124","2019","11","21"
"2.205136803","3.2650988021263374","2019","11","21"
"2.806396052","4.489799460421988","2019","11","21"
"2.004652109","5.6868217875902785","2019","11","22"
"1.904390278","4.043288054949837","2019","11","22"
"2.305281733","4.20789425784254","2019","11","22"
"2.405621497","4.157004159827725","2019","11","23"
"2.205136803","4.307963226170871","2019","11","23"
"2.004652109","3.6914274710196118","2019","11","23"
"2.004652109","3.591640415648799","2019","11","24"
"2.004652109","3.8410647056566165","2019","11","24"
"1.904390278","3.885772759127686","2019","11","24"
"1.804167414","3.602786040009921","2019","11","24"
"2.205136803","3.6279182076668652","2019","11","24"
"1.603702204","4.177875098187494","2019","11","24"
"1.403236993","4.489612854726101","2019","11","25"
"1.703944551","4.636271696965566","2019","11","25"
"2.205136803","3.219780857741188","2019","11","25"
"2.205136803","3.5825214491238984","2019","11","25"
"2.305281733","5.769221678901839","2019","11","25"
"1.603702204","3.7414097997959725","2019","11","25"
"1.50347934","4.123806965648095","2019","11","25"
"0.501153285","2.5939936819929255","2019","11","28"
"0.400930422","1.9953726434857566","2019","11","28"
"0.400930422","1.9953726434857566","2019","11","28"
"0.200465211","4.489550518568532","2019","11","29"
"0.701618496","2.4229381461460218","2019","11","29"
"0.601395633","2.16161937943437","2019","11","29"
"0.601395633","2.6604101613089033","2019","11","29"
"0.400930422","2.244775259284266","2019","11","29"
"0.300688075","1.9954589619159322","2019","11","29"
"0.400930422","1.7459266785197955","2019","11","29"
"0.400930422","2.244775259284266","2019","11","29"
"0.400930422","2.244775259284266","2019","11","29"
"3.20736544","3.741292697847365","2019","12","02"
"2.305281733","4.381291316986286","2019","12","02"
"1.703944551","3.110464997167622","2019","12","03"
"1.603702204","3.2424684626797458","2019","12","03"
"2.104797039","4.180983828341464","2019","12","03"
"1.603702204","4.115453245333321","2019","12","03"
"2.806396052","3.919749748849775","2019","12","03"
"1.904390278","4.515879572243858","2019","12","03"
"2.004652109","5.187886513230412","2019","12","03"
"1.002306571","3.192554252944232","2019","12","03"
"1.703944551","3.814695242979183","2019","12","04"
"1.303014129","4.527897318755782","2019","12","04"
"1.804167414","3.270158930494906","2019","12","04"
"2.305281733","3.5136652106547532","2019","12","04"
"1.50347934","4.788884916769126","2019","12","04"
"1.703944551","5.1059115215304915","2019","12","04"
"1.904390278","4.568491141499096","2019","12","04"
"1.603702204","4.5519185443484","2019","12","04"
"1.904390278","3.7807321415027726","2019","12","04"
"1.804167414","3.8798789678173407","2019","12","04"
"0.601395633","1.4965168395228439","2019","12","05"
"0.501153285","2.7935716713899224","2019","12","05"
"2.305281733","4.858510176725544","2019","12","06"
"1.303014129","3.0698603637320963","2019","12","06"
"0.801860844","2.8682276123212223","2019","12","07"
"2.405621497","3.824313785220552","2019","12","08"
"2.405621497","3.6996903549037414","2019","12","08"
"2.305281733","3.9040724563794558","2019","12","08"
"2.505766427","3.871223455816538","2019","12","08"
"0.701618496","1.8528423386945603","2019","12","09"
"1.403236993","2.779263506061232","2019","12","12"
"1.303014129","1.8419028800876494","2019","12","12"
"1.50347934","2.8600028038961947","2019","12","24"
"3.006880746","5.454219826249138","2019","12","25"
"2.806396052","3.7057875821156547","2019","12","25"
"2.505766427","4.15038988787601","2019","12","25"
"3.20736544","3.3359792141428075","2019","12","26"
"3.508189899","5.073872798355035","2019","12","27"
"3.006880746","4.190440707288363","2019","12","27"
"2.305281733","3.7740246627807723","2019","12","27"
"3.006880746","3.9575100029590593","2019","12","27"
"2.104797039","3.658309243279014","2019","12","27"
"0.601395633","3.824303483094963","2019","12","27"
"1.202771782","3.4919532731438823","2019","12","27"
"1.703944551","5.340501942777127","2019","12","27"
"0.701620661","1.8528530718396277","2019","12","29"
"1.603704368","5.300228739540354","2019","12","31"
"1.403241322","3.278124666000963","2020","01","01"
"1.303009799","2.916324953900059","2020","01","01"
"1.202778276","2.4110844466233106","2020","01","01"
"1.403241322","4.062024042932225","2020","01","01"
"1.202778276","2.3279436034642846","2020","01","01"
"1.202778276","4.572746363769543","2020","01","01"
"0.902083707","3.658197091237344","2020","01","01"
"1.503472845","3.392146393571877","2020","01","02"
"1.503472845","2.4609689521861635","2020","01","02"
"0.801852184","2.7436478180123034","2020","01","02"
"1.00231523","2.9930703467411144","2020","01","02"
"1.403241322","4.489605520610517","2020","01","02"
"1.703935892","4.929762922090029","2020","01","02"
"1.603704368","4.177827359387725","2020","01","02"
"2.104861983","3.895742356614172","2020","01","02"
"2.205093507","4.126809113133904","2020","01","02"
"2.004630461","4.98845057607852","2020","01","02"
"1.00231523","2.793532324157142","2020","01","23"
"3.207408737","5.237873104914473","2020","01","24"
"2.505788076","4.110483276160342","2020","01","24"
"2.606019599","3.9140150687715525","2020","01","24"
"2.606019599","3.1081884361530467","2020","01","24"
"1.303009799","4.681469004823654","2020","01","24"
"1.603704368","3.990760462903472","2020","01","24"
"1.00231523","2.3944562779915057","2020","01","24"
"0.902083707","2.2170891464731888","2020","01","24"
"0.902083707","3.436488176146607","2020","01","24"
"0.801852184","2.618936553273764","2020","01","24"
"0.902083707","4.101614920310272","2020","01","24"
"0.701620661","2.5654888689202955","2020","01","24"
"0.801852184","2.120091495566719","2020","01","24"
"0.701620661","2.9930703465985875","2020","01","24"
"2.706251122","3.769051547759506","2020","01","25"
"3.608334829","5.182445877724281","2020","01","26"
"2.906714168","3.749938710863985","2020","01","26"
"2.706251122","4.5450327465952","2020","01","26"
"2.30532503","2.9930703459199415","2020","01","26"
"2.906714168","5.710915831611277","2020","01","27"
"1.804167414","4.212469377301368","2020","01","28"
"2.606019599","5.60241372536201","2020","01","28"
"2.906714168","3.4403107426557256","2020","01","29"
"2.806482645","3.598810774046315","2020","01","29"
"2.004630461","4.639259035982493","2020","01","29"
"2.104861983","3.515669931694519","2020","01","30"
"2.30532503","4.771561422729184","2020","01","30"
"1.804167414","5.2655867217652785","2020","01","31"
"2.806482645","4.596500888035957","2020","01","31"
"2.104861983","3.7532151973880747","2020","01","31"
"1.303009799","2.99307034681786","2020","01","31"
"2.30532503","5.639118042283173","2020","01","31"
"1.904398937","4.410840511827066","2020","02","01"
"3.207408737","4.583138968359055","2020","02","05"
"3.207408737","4.3337164389597405","2020","02","05"
"2.004630461","4.589374530111961","2020","02","05"
"2.205093507","3.53726495417956","2020","02","05"
"2.104861983","3.4681608784607896","2020","02","06"
"2.405556553","5.154732261245658","2020","02","06"
"2.205093507","3.3105172006658132","2020","02","06"
"2.505788076","3.591684415055058","2020","02","06"
"2.104861983","3.42065182522706","2020","02","06"
"2.30532503","3.253337332653695","2020","02","06"
"2.205093507","3.174468548738963","2020","02","06"
"1.804167414","4.489605520610517","2020","02","06"
"0.801852184","2.494225289782337","2020","02","08"
"0.601389138","2.9930703470736777","2020","02","08"
"0.501157615","2.3944562769938154","2020","02","08"
"1.904398937","2.993070347423745","2020","02","08"
"3.006945691","3.458659067614002","2020","02","09"
"2.30532503","3.6437378125374367","2020","02","09"
"1.904398937","3.4131503960191507","2020","02","09"
"2.205093507","3.5826145049730083","2020","02","10"
"2.405556553","4.115471725515489","2020","02","10"
"3.407871783","4.342886385523384","2020","02","11"
"2.906714168","3.887551140872961","2020","02","11"
"2.205093507","4.126809113133904","2020","02","11"
"1.703935892","2.2301308457912334","2020","02","11"
"0.701620661","2.1379073912420035","2020","02","11"
"0.801852184","1.9953802308281796","2020","02","11"
"0.902083707","2.1062346889278203","2020","02","11"
"0.601389138","3.1593520333917304","2020","02","11"
"0.801852184","2.618936553273764","2020","02","11"
"0.701620661","1.7103259121384398","2020","02","11"
"1.00231523","2.5939943005754786","2020","02","11"
"1.00231523","3.092839358531946","2020","02","11"
"0.501157615","1.7958422082442067","2020","02","12"
"0.400926092","2.494225289782337","2020","02","12"
"0.400926092","1.745957701351101","2020","02","12"
"0.400926092","2.494225289782337","2020","02","12"
"0.501157615","2.194918255407533","2020","02","12"
"0.400926092","3.242492875719348","2020","02","12"
"1.904398937","3.780720438408856","2020","02","13"
"0.501157615","2.793532324157142","2020","02","13"
"0.501157615","2.3944562769938154","2020","02","13"
"0.300694569","1.6628168598548914","2020","02","13"
"0.701620661","2.850543188322671","2020","02","14"
