,Sustained Wind Speed (kts),Gust Factor,Year,Month,Day
0,0.87,1.0,2010,8,27
1,0.87,2.9885057471264367,2010,8,29
2,0.87,2.9885057471264367,2010,9,2
3,0.87,2.0114942528735638,2010,9,4
4,0.87,2.0114942528735638,2010,9,4
5,0.87,2.0114942528735638,2010,9,9
6,2.6,2.003846153846154,2010,9,12
7,0.87,2.9885057471264367,2010,9,15
8,0.87,2.9885057471264367,2010,9,18
9,0.87,5.988505747126437,2010,9,18
10,1.75,2.9771428571428573,2010,9,19
11,0.87,2.9885057471264367,2010,9,19
12,0.87,4.0,2010,9,26
13,0.87,2.0114942528735638,2010,9,28
14,0.87,2.9885057471264367,2010,9,28
15,0.87,2.9885057471264367,2010,10,3
16,0.87,4.0,2010,10,3
17,2.6,5.0076923076923086,2010,10,4
18,0.87,2.0114942528735638,2010,10,4
19,0.87,1.0,2010,10,4
20,0.87,2.9885057471264367,2010,10,4
21,0.87,2.0114942528735638,2010,10,4
22,0.87,2.0114942528735638,2010,10,7
23,0.87,2.0114942528735638,2010,10,7
24,0.87,2.0114942528735638,2010,10,7
25,0.87,1.0,2010,10,7
26,0.87,2.0114942528735638,2010,10,7
27,0.87,2.0114942528735638,2010,10,8
28,0.87,2.9885057471264367,2010,10,8
29,0.87,2.0114942528735638,2010,10,8
30,2.6,2.3384615384615386,2010,10,9
31,0.87,4.0,2010,10,9
32,0.87,2.0114942528735638,2010,10,10
33,1.75,2.9771428571428573,2010,10,14
34,0.87,4.977011494252873,2010,10,14
35,0.87,2.0114942528735638,2010,10,15
36,0.87,2.0114942528735638,2010,10,15
37,0.87,2.9885057471264367,2010,10,16
38,0.87,2.9885057471264367,2010,10,16
39,0.87,2.0114942528735638,2010,10,18
40,0.87,5.988505747126437,2010,10,18
41,0.87,4.0,2010,10,19
42,0.87,2.0114942528735638,2010,10,22
43,0.87,2.0114942528735638,2010,10,22
44,0.87,2.0114942528735638,2010,10,22
45,0.87,2.9885057471264367,2010,10,23
46,1.75,1.9885714285714289,2010,10,23
47,0.87,2.9885057471264367,2010,10,23
48,0.87,4.0,2010,10,24
49,1.75,3.474285714285714,2010,10,24
50,0.87,2.0114942528735638,2010,10,24
51,0.87,1.0,2010,10,28
52,0.87,2.0114942528735638,2010,10,30
53,0.87,5.988505747126437,2010,10,30
54,0.87,2.0114942528735638,2010,10,30
55,0.87,2.0114942528735638,2010,11,4
56,0.87,2.9885057471264367,2010,11,7
57,0.87,2.9885057471264367,2010,11,11
58,1.75,1.9885714285714289,2010,11,14
59,0.87,2.9885057471264367,2010,11,14
60,0.87,2.0114942528735638,2010,11,14
61,0.87,2.0114942528735638,2010,11,14
62,1.75,1.4857142857142858,2010,11,14
63,0.87,2.9885057471264367,2010,11,15
64,1.75,1.4857142857142858,2010,11,15
65,0.87,2.9885057471264367,2010,11,16
66,0.87,4.0,2010,11,18
67,1.75,1.0,2010,11,18
68,0.87,2.9885057471264367,2010,11,18
69,0.87,2.0114942528735638,2010,11,18
70,0.87,2.0114942528735638,2010,11,18
71,1.75,1.4857142857142858,2010,11,20
72,0.87,2.9885057471264367,2010,11,20
73,0.87,2.0114942528735638,2010,11,20
74,0.87,1.0,2010,11,20
75,0.87,4.0,2010,11,22
76,0.87,2.0114942528735638,2010,11,25
77,0.87,2.0114942528735638,2010,11,25
78,0.87,2.0114942528735638,2010,11,25
79,0.87,2.0114942528735638,2010,11,25
80,0.87,2.0114942528735638,2010,11,25
81,0.87,4.0,2010,11,25
82,0.87,2.9885057471264367,2010,11,25
83,0.87,4.0,2010,11,25
84,0.87,2.9885057471264367,2010,11,26
85,0.87,2.9885057471264367,2010,11,26
86,1.75,1.9885714285714289,2010,11,26
87,0.87,2.0114942528735638,2010,11,26
88,0.87,2.0114942528735638,2010,11,26
89,0.87,2.0114942528735638,2010,11,26
90,0.87,5.988505747126437,2010,11,29
91,0.87,4.977011494252873,2010,11,29
92,0.87,2.9885057471264367,2010,11,29
93,0.87,2.0114942528735638,2010,12,2
94,0.87,2.0114942528735638,2010,12,2
95,0.87,2.0114942528735638,2010,12,2
96,0.87,2.0114942528735638,2010,12,2
97,0.87,4.0,2010,12,6
98,0.87,2.9885057471264367,2010,12,6
99,0.87,2.0114942528735638,2010,12,6
100,0.87,2.0114942528735638,2010,12,6
101,0.87,2.0114942528735638,2010,12,6
102,0.87,2.9885057471264367,2010,12,6
103,0.87,2.0114942528735638,2010,12,7
104,0.87,2.9885057471264367,2010,12,7
105,0.87,2.9885057471264367,2010,12,7
106,0.87,2.9885057471264367,2010,12,7
107,0.87,2.9885057471264367,2010,12,8
108,0.87,2.9885057471264367,2010,12,8
109,0.87,2.9885057471264367,2010,12,8
110,0.87,4.0,2010,12,8
111,0.87,2.0114942528735638,2010,12,8
112,1.75,2.4742857142857138,2010,12,8
113,0.87,2.0114942528735638,2010,12,8
114,0.87,4.0,2010,12,8
115,0.87,2.9885057471264367,2010,12,9
116,0.87,2.0114942528735638,2010,12,9
117,0.87,2.9885057471264367,2010,12,12
118,0.87,2.9885057471264367,2010,12,14
119,0.87,1.0,2010,12,14
120,0.87,2.0114942528735638,2010,12,19
121,0.87,2.9885057471264367,2010,12,21
122,0.87,4.0,2010,12,22
123,0.87,2.0114942528735638,2010,12,22
124,0.87,2.0114942528735638,2010,12,22
125,0.87,2.9885057471264367,2010,12,22
126,0.87,2.9885057471264367,2010,12,22
127,1.75,1.9885714285714289,2010,12,22
128,0.87,2.9885057471264367,2010,12,22
129,0.87,2.0114942528735638,2010,12,22
